"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.756401040E-1,3.206948051E-3,-2.580829710E-2,-1.114796288E-2
3.780216670E-1,1.985253533E-3,-2.336490713E-2,-8.704573847E-3
3.804032290E-1,1.985253533E-3,-2.214321308E-2,-7.482878864E-3
3.827847920E-1,3.206948051E-3,-2.702999115E-2,-7.482878864E-3
3.851663540E-1,5.650337320E-3,-2.947338112E-2,-8.704573847E-3
3.875479170E-1,6.872031838E-3,-3.298575059E-2,-8.704573847E-3
3.899294790E-1,9.468132630E-3,-3.176405653E-2,-9.926267900E-3
3.923110420E-1,1.191152167E-2,-3.054236248E-2,-6.261184346E-3
3.946926040E-1,1.557660475E-2,-3.298575059E-2,-5.039489828E-3
3.970741670E-1,1.817270555E-2,-3.894151375E-2,-1.374406274E-3
3.994557290E-1,1.817270555E-2,-4.260659590E-2,4.886778072E-3
4.018372920E-1,1.954711229E-2,-4.504998401E-2,8.551862091E-3
4.042188540E-1,2.199050039E-2,-4.871506989E-2,7.330167107E-3
4.066004170E-1,2.321219631E-2,-6.077930331E-2,6.108472589E-3
4.089819790E-1,2.336490713E-2,-7.528692484E-2,7.330167107E-3
4.113635420E-1,2.596100792E-2,-8.979454637E-2,1.236965694E-2
4.137451040E-1,2.733541466E-2,-1.006370857E-1,1.847812906E-2
4.161266670E-1,3.100049868E-2,-1.018587798E-1,2.092151903E-2
4.185082290E-1,3.603998944E-2,-1.043021679E-1,2.092151903E-2
4.208897920E-1,3.848337755E-2,-1.043021679E-1,1.969982497E-2
4.232713540E-1,3.848337755E-2,-1.055238619E-1,2.351761982E-2
4.256529170E-1,3.970507160E-2,-1.065928489E-1,2.840439789E-2
4.280344790E-1,3.970507160E-2,-1.065928489E-1,2.962609194E-2
4.304160420E-1,4.092676565E-2,-1.030804738E-1,2.962609194E-2
4.327976040E-1,4.352286831E-2,-1.006370857E-1,3.084778599E-2
4.351791670E-1,4.474456236E-2,-9.819369763E-2,3.206948191E-2
4.375607290E-1,4.474456236E-2,-9.697200358E-2,3.329117596E-2
4.399422920E-1,4.474456236E-2,-9.697200358E-2,3.451287001E-2
4.423238540E-1,4.474456236E-2,-9.208522737E-2,3.573456407E-2
4.447054170E-1,4.474456236E-2,-8.719844371E-2,3.817795217E-2
4.470869790E-1,4.581354558E-2,-8.353336155E-2,3.573456407E-2
4.494685420E-1,4.199574888E-2,-7.024743408E-2,2.702999115E-2
4.518501040E-1,3.191677108E-2,-3.405473381E-2,1.343864016E-2
4.542316670E-1,2.275406010E-2,1.557660475E-2,-2.596100792E-3
4.566132290E-1,1.756185852E-2,5.680879578E-2,-1.618745178E-2
4.589947920E-1,1.863084175E-2,8.338065445E-2,-2.855710872E-2
4.613763540E-1,1.847812906E-2,9.666658193E-2,-3.100049868E-2
4.637579170E-1,1.985253580E-2,9.544488788E-2,-2.611372061E-2
4.661394790E-1,2.107422985E-2,8.338065445E-2,-2.000524849E-2
4.685210420E-1,2.122694254E-2,6.520794332E-2,-1.511846948E-2
4.709026040E-1,2.015795931E-2,5.070032179E-2,-6.413896102E-3
4.732841670E-1,1.771457121E-2,3.497100621E-2,9.162708884E-4
4.756657290E-1,2.153236605E-2,2.412846684E-2,5.955760833E-3
4.780472920E-1,2.657185495E-2,1.206423342E-2,9.620844387E-3
4.804288540E-1,3.298575059E-2,-3.665083554E-3,1.206423342E-2
4.828104170E-1,3.665083647E-2,-1.450762246E-2,1.343864016E-2
4.851919790E-1,4.046862945E-2,-2.550287358E-2,1.099525020E-2
4.875735420E-1,4.306473210E-2,-3.390202299E-2,1.221694518E-2
4.899551040E-1,4.184303805E-2,-4.489727318E-2,1.221694518E-2
4.923366670E-1,3.817795217E-2,-5.100574717E-2,1.221694518E-2
4.947182290E-1,3.695625812E-2,-5.940489471E-2,1.847812906E-2
4.970997920E-1,3.710897267E-2,-7.040014863E-2,1.969982497E-2
4.994813540E-1,3.710897267E-2,-7.879929990E-2,2.092151903E-2
5.018629170E-1,3.466558084E-2,-8.612946421E-2,2.458660305E-2
5.042444790E-1,3.466558084E-2,-8.964183182E-2,2.702999115E-2
5.066260420E-1,4.092676565E-2,-9.330692142E-2,2.702999115E-2
5.090076040E-1,4.596625641E-2,-9.697200358E-2,2.596100792E-2
5.113891670E-1,4.840964451E-2,-9.819369763E-2,2.351761982E-2
5.137707290E-1,5.207473040E-2,-1.029277667E-1,2.107422985E-2
5.161522920E-1,5.451811850E-2,-1.078145429E-1,1.863084175E-2
5.185338540E-1,5.833591148E-2,-1.114796251E-1,1.496575773E-2
5.209154170E-1,6.077930331E-2,-1.175880954E-1,1.252236869E-2
5.232969790E-1,6.322269142E-2,-1.212531775E-1,8.857285604E-3
5.256785420E-1,6.826218218E-2,-1.223221645E-1,5.192201585E-3
5.280601040E-1,7.070557028E-2,-1.235438585E-1,1.527118147E-3
5.304416670E-1,7.437065244E-2,-1.235438585E-1,1.527118147E-3
5.328232290E-1,7.559234649E-2,-1.212531775E-1,-3.359660041E-3
5.352047920E-1,7.681404054E-2,-1.188097894E-1,-5.803049076E-3
5.375863540E-1,8.047912270E-2,-1.151447073E-1,-7.024743594E-3
5.399679170E-1,8.414421231E-2,-1.065928489E-1,-3.359660041E-3
5.423494790E-1,8.414421231E-2,-9.926267713E-2,1.527118147E-3
5.447310420E-1,8.414421231E-2,-9.208522737E-2,3.054236295E-4
5.471126040E-1,8.414421231E-2,-8.597674966E-2,6.413896102E-3
5.494941670E-1,8.414421231E-2,-8.231166750E-2,1.374406368E-2
5.518757290E-1,8.170082420E-2,-8.215895295E-2,1.985253580E-2
5.542572920E-1,8.185353130E-2,-8.338065445E-2,2.718270384E-2
5.566388540E-1,7.818844914E-2,-8.704573661E-2,3.451287001E-2
5.590204170E-1,7.696675509E-2,-9.193251282E-2,3.695625812E-2
5.614019790E-1,7.574506104E-2,-9.300149232E-2,4.062134400E-2
5.637835420E-1,7.452336699E-2,-9.666658193E-2,4.184303805E-2
5.661650520E-1,7.085828483E-2,-1.027750522E-1,4.184303805E-2
5.685466670E-1,6.719319522E-2,-1.101052165E-1,4.199574888E-2
5.709282290E-1,6.093201414E-2,-1.149920002E-1,4.062134400E-2
5.733097920E-1,5.360184610E-2,-1.247655526E-1,4.184303805E-2
5.756913540E-1,4.489727318E-2,-1.343863904E-1,4.199574888E-2
5.780729170E-1,3.756710514E-2,-1.404948682E-1,4.443913698E-2
5.804544790E-1,3.145863488E-2,-1.478250325E-1,4.443913698E-2
5.828360420E-1,2.397575416E-2,-1.527118087E-1,4.306473210E-2
5.852175520E-1,1.908897609E-2,-1.575985998E-1,4.062134400E-2
5.875991150E-1,1.527118124E-2,-1.612636745E-1,3.939964995E-2
5.899806770E-1,1.038440317E-2,-1.601946950E-1,3.451287001E-2
5.923622400E-1,1.038440317E-2,-1.626380831E-1,3.084778599E-2
5.947438020E-1,5.344913341E-3,-1.650814712E-1,2.718270384E-2
5.971253650E-1,1.679830020E-3,-1.663031727E-1,2.351761982E-2
5.995069270E-1,-9.162708884E-4,-1.675248593E-1,1.618745178E-2
6.018884900E-1,-4.581354558E-3,-1.676775664E-1,1.114796288E-2
6.042701040E-1,-8.399149403E-3,-1.688992679E-1,7.482878864E-3
6.066516150E-1,-1.343864016E-2,-1.701209545E-1,-1.068982761E-3
6.090331770E-1,-1.710372418E-2,-1.690519750E-1,-5.955760833E-3
6.114147400E-1,-1.969982497E-2,-1.617218107E-1,-1.206423342E-2
6.137963020E-1,-2.351761982E-2,-1.582094431E-1,-1.710372418E-2
6.161778650E-1,-2.229592577E-2,-1.533226669E-1,-2.199050039E-2
6.185594270E-1,-2.351761982E-2,-1.484358907E-1,-2.321219631E-2
6.209409900E-1,-2.596100792E-2,-1.472141892E-1,-2.321219631E-2
6.233225520E-1,-2.611372061E-2,-1.400367320E-1,-2.443389036E-2
6.257041150E-1,-2.489202656E-2,-1.339282542E-1,-2.199050039E-2
6.280856770E-1,-2.489202656E-2,-1.265980899E-1,-2.321219631E-2
6.304672400E-1,-2.611372061E-2,-1.218640283E-1,-2.321219631E-2
6.328488020E-1,-2.611372061E-2,-1.157555580E-1,-2.199050039E-2
6.352303650E-1,-2.367033064E-2,-1.181989461E-1,-2.443389036E-2
6.376119270E-1,-2.244863659E-2,-1.206423342E-1,-2.932066843E-2
6.399934900E-1,-2.000524849E-2,-1.230857223E-1,-3.298575059E-2
6.423750520E-1,-1.634016447E-2,-1.194206402E-1,-3.680354729E-2
6.447566150E-1,-1.145338640E-2,-1.145338640E-1,-4.169032723E-2
6.471381770E-1,-6.566607859E-3,-1.145338640E-1,-4.535540938E-2
6.495197400E-1,-6.566607859E-3,-1.145338640E-1,-4.779879749E-2
6.519013020E-1,-2.748812549E-3,-1.145338640E-1,-4.657710344E-2
6.542828650E-1,-1.527118147E-3,-1.084253863E-1,-4.657710344E-2
6.566644270E-1,-3.054236295E-4,-1.036913246E-1,-4.902049154E-2
6.590459900E-1,1.985253533E-3,-9.758284688E-2,-5.390727147E-2
6.614275520E-1,4.428642802E-3,-9.391776472E-2,-5.879404768E-2
6.638091150E-1,6.872031838E-3,-9.025268257E-2,-6.368082762E-2
6.661906770E-1,6.872031838E-3,-9.513945878E-2,-6.368082762E-2
6.685722400E-1,1.191152167E-2,-9.880454093E-2,-6.612421572E-2
6.709538020E-1,1.191152167E-2,-1.036913246E-1,-6.245913357E-2
6.733353650E-1,1.450762246E-2,-1.120904684E-1,-5.497625470E-2
6.757169270E-1,1.572931744E-2,-1.133121699E-1,-5.131116882E-2
6.780984900E-1,1.206423342E-2,-1.133121699E-1,-4.764608666E-2
6.804800520E-1,1.206423342E-2,-1.108687744E-1,-4.886778072E-2
6.828616150E-1,1.206423342E-2,-1.084253863E-1,-5.390727147E-2
6.852431770E-1,1.450762246E-2,-1.035386100E-1,-5.879404768E-2
6.876247400E-1,1.939439960E-2,-1.010952219E-1,-6.368082762E-2
6.900063020E-1,2.428117767E-2,-1.035386100E-1,-6.856760383E-2
6.923878650E-1,2.932066843E-2,-1.120904684E-1,-6.597150117E-2
6.947694270E-1,3.436015919E-2,-1.217113137E-1,-6.597150117E-2
6.971509900E-1,3.695625812E-2,-1.313321590E-1,-6.352811307E-2
6.995325520E-1,3.451287001E-2,-1.386623234E-1,-5.986303091E-2
7.019141150E-1,3.817795217E-2,-1.386623234E-1,-5.375456065E-2
7.042956770E-1,4.184303805E-2,-1.288887709E-1,-5.008947477E-2
7.066772400E-1,4.184303805E-2,-1.070509851E-1,-4.642439261E-2
7.090588020E-1,3.802524135E-2,-8.154810965E-2,-4.031591862E-2
7.114403650E-1,3.054236248E-2,-6.337540597E-2,-3.054236248E-2
7.138219270E-1,2.565558441E-2,-6.322269142E-2,-1.588202827E-2
7.162034900E-1,2.580829710E-2,-8.506047726E-2,-8.551862091E-3
7.185850520E-1,3.588727489E-2,-1.189625040E-1,-1.084253844E-2
7.209666150E-1,4.718795046E-2,-1.517955512E-1,-1.801999472E-2
7.233481770E-1,5.726693198E-2,-1.808107942E-1,-2.535016090E-2
7.257297400E-1,6.841489673E-2,-2.075353563E-1,-3.130592033E-2
7.281113020E-1,7.482878864E-2,-2.328855246E-1,-3.741439432E-2
7.304928650E-1,8.353336155E-2,-2.559449971E-1,-3.726168349E-2
7.328744270E-1,8.979454637E-2,-2.777827978E-1,-3.970507160E-2
7.352559900E-1,9.483403713E-2,-2.947337925E-1,-4.337015375E-2
7.376375520E-1,9.865183383E-2,-3.190149665E-1,-4.810422286E-2
7.400191150E-1,1.024696305E-1,-3.347443044E-1,-5.299099907E-2
7.424006770E-1,1.050657257E-1,-3.506263196E-1,-6.032116711E-2
7.447822400E-1,1.038440317E-1,-3.651339412E-1,-6.887302548E-2
7.471638020E-1,1.012479365E-1,-3.712424338E-1,-7.375980914E-2
7.495453650E-1,1.000262350E-1,-3.724641204E-1,-7.620319724E-2
7.519269270E-1,8.750387281E-2,-3.520007432E-1,-7.498150319E-2
7.543084900E-1,7.009471953E-2,-3.252761662E-1,-7.513421029E-2
7.566900520E-1,5.757235363E-2,-2.999260128E-1,-7.040014863E-2
7.590716150E-1,5.146388337E-2,-2.962609231E-1,-6.306997687E-2
7.614531770E-1,4.657710344E-2,-2.999260128E-1,-5.329642445E-2
7.638347400E-1,2.901524492E-2,-2.684673667E-1,-5.329642445E-2
7.662163020E-1,1.527118147E-4,-2.176143378E-1,-5.360184610E-2
7.685978650E-1,-2.611372061E-2,-1.656923145E-1,-5.741964281E-2
7.709794270E-1,-6.505523622E-2,-8.475505561E-2,-7.375980914E-2
7.733609900E-1,-9.666658193E-2,1.206423342E-2,-8.994726092E-2
7.757425520E-1,-1.134648770E-1,1.102579311E-1,-1.026223376E-1
7.781241150E-1,-1.111742035E-1,1.696628332E-1,-9.788827598E-2
7.805056770E-1,-1.001789495E-1,2.024958730E-1,-8.689302206E-2
7.828872400E-1,-8.032641560E-2,2.112004459E-1,-7.085828483E-2
7.852688020E-1,-6.658235192E-2,2.125748396E-1,-5.619794875E-2
7.876503650E-1,-5.161659420E-2,2.102841735E-1,-4.871506989E-2
7.900319270E-1,-4.046862945E-2,2.127275616E-1,-4.871506989E-2
7.924134900E-1,-3.054236248E-2,2.127275616E-1,-5.604523420E-2
