"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.953210730E-1,-1.635591686E-1,-1.907426715E-1,-1.168279797E-1
2.975577070E-1,-1.574505121E-1,-1.919644028E-1,-1.142318025E-1
2.997937310E-1,-1.499674171E-1,-1.921171248E-1,-1.117883399E-1
3.020271290E-1,-1.414152980E-1,-1.934915632E-1,-1.142318025E-1
3.042550340E-1,-1.328631938E-1,-1.973094791E-1,-1.104138941E-1
3.065042410E-1,-1.279762685E-1,-1.986839175E-1,-1.079704314E-1
3.087364790E-1,-1.169806942E-1,-2.000583708E-1,-1.041525230E-1
3.109669470E-1,-1.120937690E-1,-2.002110779E-1,-1.029307917E-1
3.132116370E-1,-1.084285825E-1,-2.026545405E-1,-9.926560521E-2
3.154480270E-1,-1.010981947E-1,-2.052507252E-1,-9.666942805E-2
3.176872850E-1,-9.865473956E-2,-2.052507252E-1,-9.422596544E-2
3.199206840E-1,-9.514226019E-2,-2.078468949E-1,-9.300423414E-2
3.221545090E-1,-9.147707373E-2,-2.102903575E-1,-9.178250283E-2
3.243830860E-1,-8.888089657E-2,-2.067778856E-1,-9.178250283E-2
3.266294850E-1,-8.521570265E-2,-2.079996169E-1,-9.056077152E-2
3.288659960E-1,-8.399397135E-2,-2.043344229E-1,-8.918632567E-2
3.311046430E-1,-8.399397135E-2,-2.055561543E-1,-8.796459436E-2
3.333385300E-1,-8.139779419E-2,-2.008219510E-1,-8.918632567E-2
3.355749800E-1,-7.651086897E-2,-2.020436823E-1,-9.040805697E-2
3.378093550E-1,-7.406741381E-2,-2.034181207E-1,-9.040805697E-2
3.400406790E-1,-6.918048859E-2,-2.034181207E-1,-8.918632567E-2
3.422848800E-1,-6.185010448E-2,-2.047925740E-1,-8.781187981E-2
3.445198660E-1,-5.696318299E-2,-2.073887438E-1,-8.536841720E-2
3.467582080E-1,-4.581489414E-2,-2.026545405E-1,-8.643743396E-2
3.489924610E-1,-3.833179548E-2,-2.003637999E-1,-8.888089657E-2
3.512263470E-1,-3.329215571E-2,-1.931861341E-1,-9.239336848E-2
3.534541920E-1,-2.687807009E-2,-1.837177277E-1,-9.605856240E-2
3.557016890E-1,-1.786780916E-2,-1.692096740E-1,-1.020144969E-1
3.579380780E-1,-1.023199316E-2,-1.572978050E-1,-1.116356254E-1
3.601781290E-1,-2.443460980E-3,-1.417207420E-1,-1.188132912E-1
3.624107350E-1,4.123340361E-3,-1.211040318E-1,-1.298088580E-1
3.646471240E-1,9.468411095E-3,-1.018617824E-1,-1.357648075E-1
3.668791800E-1,1.725694351E-2,-8.750644326E-2,-1.453859210E-1
3.691194750E-1,2.015855350E-2,-7.177666575E-2,-1.527163088E-1
3.713525070E-1,2.901609987E-2,-6.093380973E-2,-1.598939747E-1
3.735810830E-1,3.176499158E-2,-5.131268129E-2,-1.660026312E-1
3.758258340E-1,3.558290005E-2,-4.657847434E-2,-1.731802970E-1
