"Time (s)","Temperature (°C)"
1.076890633E2,2.650000000E1
1.077069663E2,2.647265625E1
1.077248575E2,2.647265625E1
1.077427490E2,2.646484375E1
1.077606432E2,2.647265625E1
1.077785319E2,2.650781250E1
1.077964235E2,2.650781250E1
1.078143151E2,2.647265625E1
1.078322067E2,2.650781250E1
1.078500980E2,2.647265625E1
1.078679895E2,2.644921875E1
1.078858810E2,2.647265625E1
1.079037724E2,2.650000000E1
1.079216644E2,2.649218750E1
1.079395552E2,2.647265625E1
1.079574470E2,2.644921875E1
1.079753385E2,2.646484375E1
1.079932328E2,2.644921875E1
1.080111215E2,2.644921875E1
1.080290011E2,2.645703125E1
1.080469045E2,2.644140625E1
1.080647958E2,2.646484375E1
1.080826871E2,2.651562500E1
1.081005787E2,2.647265625E1
1.081184696E2,2.650000000E1
1.081363614E2,2.644140625E1
1.081542530E2,2.647265625E1
1.081721447E2,2.648437500E1
1.081900363E2,2.649218750E1
1.082079277E2,2.644921875E1
1.082258188E2,2.648437500E1
1.082437106E2,2.642968750E1
1.082616023E2,2.647656250E1
1.082794904E2,2.650000000E1
1.082973821E2,2.651562500E1
1.083152791E2,2.645703125E1
1.083331678E2,2.649218750E1
1.083510595E2,2.650000000E1
1.083689509E2,2.646484375E1
1.083868425E2,2.644140625E1
1.084047338E2,2.641406250E1
1.084226251E2,2.645312500E1
1.084405168E2,2.646484375E1
1.084584111E2,2.647265625E1
1.084762997E2,2.642968750E1
1.084941910E2,2.645312500E1
1.085120827E2,2.647265625E1
1.085299769E2,2.645703125E1
1.085478657E2,2.643359375E1
1.085657570E2,2.644921875E1
1.085836486E2,2.642187500E1
1.086015348E2,2.644531250E1
1.086194313E2,2.644140625E1
1.086373113E2,2.644140625E1
1.086552170E2,2.645703125E1
1.086731056E2,2.644921875E1
1.086909973E2,2.647265625E1
1.087088776E2,2.646484375E1
1.087267658E2,2.643359375E1
1.087446717E2,2.647265625E1
1.087625628E2,2.648437500E1
1.087804545E2,2.644921875E1
1.087983347E2,2.645703125E1
1.088162374E2,2.644921875E1
1.088341291E2,2.642187500E1
1.088520207E2,2.643750000E1
1.088699120E2,2.644921875E1
1.088878036E2,2.644921875E1
1.089056948E2,2.637500000E1
1.089235889E2,2.642578125E1
1.089414780E2,2.643359375E1
1.089593677E2,2.640234375E1
1.089772489E2,2.643750000E1
1.089951545E2,2.638281250E1
1.090130436E2,2.643359375E1
1.090309352E2,2.637109375E1
1.090488265E2,2.647656250E1
1.090667170E2,2.642968750E1
1.090846095E2,2.646093750E1
1.091025009E2,2.650000000E1
1.091203923E2,2.642187500E1
1.091382836E2,2.643359375E1
1.091561749E2,2.643359375E1
1.091740668E2,2.642578125E1
1.091919582E2,2.639453125E1
1.092098498E2,2.638671875E1
1.092277411E2,2.638671875E1
1.092456324E2,2.643750000E1
1.092635239E2,2.645703125E1
1.092814156E2,2.644921875E1
1.092993072E2,2.641406250E1
1.093171931E2,2.643750000E1
1.093350903E2,2.642187500E1
1.093529817E2,2.643359375E1
1.093708730E2,2.641796875E1
1.093887643E2,2.645312500E1
1.094066559E2,2.637500000E1
1.094245447E2,2.642578125E1
1.094424384E2,2.640234375E1
1.094603300E2,2.637109375E1
1.094782216E2,2.640234375E1
1.094961128E2,2.641015625E1
1.095140071E2,2.644531250E1
1.095318928E2,2.639843750E1
1.095497875E2,2.640234375E1
1.095676787E2,2.645312500E1
1.095855700E2,2.644921875E1
1.096034588E2,2.637500000E1
1.096213532E2,2.643750000E1
1.096392448E2,2.638281250E1
1.096571359E2,2.642578125E1
1.096750278E2,2.643750000E1
1.096929188E2,2.641406250E1
1.097108105E2,2.641015625E1
1.097287020E2,2.642578125E1
1.097465905E2,2.645312500E1
1.097644848E2,2.638281250E1
1.097823762E2,2.641796875E1
1.098002678E2,2.642578125E1
1.098181591E2,2.643359375E1
1.098360502E2,2.637890625E1
1.098539449E2,2.643359375E1
1.098718334E2,2.643750000E1
1.098897280E2,2.640625000E1
1.099076163E2,2.641796875E1
1.099255077E2,2.637890625E1
1.099434000E2,2.637109375E1
1.099612907E2,2.637109375E1
1.099791823E2,2.644531250E1
1.099970736E2,2.640625000E1
1.100149626E2,2.640234375E1
1.100328436E2,2.641796875E1
1.100507476E2,2.634375000E1
1.100686393E2,2.638671875E1
1.100865307E2,2.643750000E1
1.101044222E2,2.637500000E1
1.101223136E2,2.642578125E1
1.101402081E2,2.635546875E1
1.101580996E2,2.643359375E1
1.101759700E2,2.640234375E1
1.101938677E2,2.641015625E1
1.102117617E2,2.641796875E1
1.102296512E2,2.637890625E1
1.102475533E2,2.642578125E1
1.102654449E2,2.640234375E1
1.102833285E2,2.643359375E1
1.103012310E2,2.638671875E1
1.103191195E2,2.640234375E1
1.103370109E2,2.639453125E1
1.103549015E2,2.641015625E1
1.103727939E2,2.641796875E1
1.103906849E2,2.638671875E1
1.104085656E2,2.639453125E1
1.104264682E2,2.637890625E1
1.104443570E2,2.639453125E1
1.104622509E2,2.643359375E1
1.104801412E2,2.640234375E1
1.104980339E2,2.636328125E1
1.105159242E2,2.638671875E1
1.105338174E2,2.637109375E1
1.105517085E2,2.637109375E1
1.105695997E2,2.638671875E1
1.105874912E2,2.635546875E1
1.106053847E2,2.641796875E1
1.106232739E2,2.636328125E1
1.106411652E2,2.638671875E1
1.106590571E2,2.641796875E1
1.106769499E2,2.634375000E1
1.106948400E2,2.639453125E1
1.107127311E2,2.637109375E1
1.107306225E2,2.641796875E1
1.107484991E2,2.638671875E1
1.107664057E2,2.641015625E1
1.107842971E2,2.639453125E1
1.108021880E2,2.637890625E1
1.108200765E2,2.638671875E1
1.108379713E2,2.643359375E1
1.108558583E2,2.640234375E1
1.108737543E2,2.636328125E1
1.108916454E2,2.639453125E1
1.109095370E2,2.637109375E1
1.109274286E2,2.638671875E1
1.109453182E2,2.635546875E1
1.109632111E2,2.640234375E1
1.109811027E2,2.641796875E1
1.109989943E2,2.635546875E1
1.110168856E2,2.641015625E1
1.110347770E2,2.637109375E1
1.110526683E2,2.643359375E1
1.110705600E2,2.639453125E1
1.110884406E2,2.638671875E1
1.111063430E2,2.639453125E1
1.111242342E2,2.640234375E1
1.111421257E2,2.636328125E1
1.111600171E2,2.639453125E1
1.111779084E2,2.638671875E1
1.111957971E2,2.635546875E1
1.112136913E2,2.637890625E1
1.112315827E2,2.639453125E1
1.112494600E2,2.635546875E1
1.112673566E2,2.637109375E1
1.112852573E2,2.637109375E1
1.113031484E2,2.638671875E1
1.113210400E2,2.639453125E1
1.113389315E2,2.638671875E1
1.113568256E2,2.639453125E1
1.113747142E2,2.640234375E1
1.113926056E2,2.636328125E1
1.114104972E2,2.636328125E1
1.114283778E2,2.642578125E1
1.114462770E2,2.634375000E1
1.114641713E2,2.633593750E1
1.114820627E2,2.640234375E1
1.114999543E2,2.636328125E1
1.115178456E2,2.637109375E1
1.115357372E2,2.633593750E1
1.115536255E2,2.632812500E1
1.115715200E2,2.639453125E1
1.115894113E2,2.638671875E1
1.116072924E2,2.636328125E1
1.116251942E2,2.637890625E1
1.116430859E2,2.637109375E1
1.116609770E2,2.635546875E1
1.116788703E2,2.638671875E1
1.116967599E2,2.630859375E1
1.117146515E2,2.637500000E1
1.117325429E2,2.634375000E1
1.117504228E2,2.635546875E1
1.117683275E2,2.635546875E1
1.117862140E2,2.637109375E1
1.118041172E2,2.634375000E1
1.118219999E2,2.636328125E1
1.118398913E2,2.636328125E1
1.118577829E2,2.635546875E1
1.118756743E2,2.636328125E1
1.118935656E2,2.637890625E1
1.119114568E2,2.638671875E1
1.119293486E2,2.636328125E1
1.119472294E2,2.633593750E1
1.119651312E2,2.636328125E1
1.119830226E2,2.640234375E1
1.120009143E2,2.634375000E1
1.120188100E2,2.632031250E1
1.120366971E2,2.632031250E1
1.120545768E2,2.634375000E1
1.120724802E2,2.637109375E1
1.120903746E2,2.634375000E1
1.121082626E2,2.636328125E1
1.121261512E2,2.632031250E1
1.121440482E2,2.634375000E1
1.121619387E2,2.632031250E1
1.121798285E2,2.635546875E1
1.121977199E2,2.637890625E1
1.122156112E2,2.636328125E1
1.122335026E2,2.637890625E1
1.122513796E2,2.634375000E1
1.122692856E2,2.633593750E1
1.122871601E2,2.635546875E1
1.123050657E2,2.636328125E1
1.123229598E2,2.637109375E1
1.123408512E2,2.639453125E1
1.123587428E2,2.634375000E1
1.123766340E2,2.635546875E1
1.123945255E2,2.635546875E1
1.124124172E2,2.637109375E1
1.124303082E2,2.635546875E1
1.124481999E2,2.631250000E1
1.124660901E2,2.636328125E1
1.124839854E2,2.635546875E1
1.125018769E2,2.631250000E1
1.125197653E2,2.637109375E1
1.125376610E2,2.638671875E1
1.125555483E2,2.635546875E1
1.125734397E2,2.634375000E1
1.125913310E2,2.638671875E1
1.126092226E2,2.632812500E1
1.126271061E2,2.637109375E1
1.126449927E2,2.632031250E1
1.126628969E2,2.632031250E1
1.126807883E2,2.634375000E1
1.126986797E2,2.636328125E1
1.127165709E2,2.639453125E1
1.127344625E2,2.642578125E1
1.127523425E2,2.641796875E1
1.127702455E2,2.635546875E1
1.127881253E2,2.632812500E1
1.128060282E2,2.637109375E1
1.128239225E2,2.630859375E1
1.128418109E2,2.636718750E1
1.128597023E2,2.633593750E1
1.128775939E2,2.636328125E1
1.128954888E2,2.632812500E1
1.129133766E2,2.634375000E1
1.129312682E2,2.631250000E1
1.129491596E2,2.632812500E1
1.129670527E2,2.634375000E1
1.129849403E2,2.631250000E1
1.130028336E2,2.632812500E1
1.130207253E2,2.631250000E1
1.130386166E2,2.633593750E1
1.130565080E2,2.633593750E1
1.130743992E2,2.632031250E1
1.130922910E2,2.634375000E1
1.131101820E2,2.630859375E1
1.131280624E2,2.633984375E1
1.131459650E2,2.631250000E1
1.131638592E2,2.635546875E1
1.131817394E2,2.632812500E1
1.131996396E2,2.632812500E1
1.132175307E2,2.633593750E1
1.132354222E2,2.635546875E1
1.132533034E2,2.633593750E1
1.132712050E2,2.632031250E1
1.132890969E2,2.632031250E1
1.133069880E2,2.635546875E1
1.133248767E2,2.629296875E1
1.133427707E2,2.632421875E1
1.133606577E2,2.632812500E1
1.133785534E2,2.632812500E1
1.133964450E2,2.636328125E1
1.134143363E2,2.635546875E1
1.134322134E2,2.630859375E1
1.134501105E2,2.631640625E1
1.134679996E2,2.632812500E1
1.134859046E2,2.630859375E1
1.135037934E2,2.633984375E1
1.135216844E2,2.634375000E1
1.135395763E2,2.630859375E1
1.135574677E2,2.633984375E1
1.135753588E2,2.630859375E1
1.135932504E2,2.630468750E1
1.136111417E2,2.633984375E1
1.136290333E2,2.634375000E1
1.136469247E2,2.632031250E1
1.136648170E2,2.640234375E1
1.136827074E2,2.634375000E1
1.137005990E2,2.632031250E1
1.137184904E2,2.634375000E1
1.137363820E2,2.632812500E1
