"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.975709333E0,-9.934249878E1,-6.449267578E1,-1.566539612E2
3.985751333E0,-9.947952271E1,-6.469325256E1,-1.566351013E2
3.995792333E0,-9.933930969E1,-6.447280884E1,-1.564438171E2
4.005834333E0,-9.943395996E1,-6.465638733E1,-1.567330017E2
4.015876333E0,-9.966424561E1,-6.476901245E1,-1.566658936E2
4.025917333E0,-9.982864380E1,-6.496817017E1,-1.566156616E2
4.035959333E0,-9.967572021E1,-6.474952698E1,-1.568227539E2
4.046001333E0,-9.930490112E1,-6.461285400E1,-1.567807617E2
4.056042333E0,-9.940736389E1,-6.469108582E1,-1.568288269E2
4.066084333E0,-9.948316956E1,-6.470690918E1,-1.566305542E2
4.076126333E0,-9.967662048E1,-6.467468262E1,-1.567536621E2
4.086167333E0,-9.982456970E1,-6.485392761E1,-1.567952881E2
4.096209333E0,-9.976103210E1,-6.466027832E1,-1.567178650E2
4.106251333E0,-9.957073975E1,-6.476319885E1,-1.564992981E2
4.116292333E0,-9.947366333E1,-6.466316223E1,-1.566751709E2
4.126334333E0,-9.962944031E1,-6.481045532E1,-1.563986816E2
4.136375333E0,-9.950170898E1,-6.500373840E1,-1.564997559E2
4.146417333E0,-9.940852356E1,-6.496226501E1,-1.562548523E2
4.156459333E0,-9.966233826E1,-6.475724792E1,-1.558316956E2
4.166500333E0,-9.951205444E1,-6.478044128E1,-1.560406799E2
4.176542333E0,-9.948031616E1,-6.480444336E1,-1.559195251E2
4.186584333E0,-9.947543335E1,-6.502392578E1,-1.561899719E2
4.196625333E0,-9.924928284E1,-6.510993958E1,-1.559679260E2
4.206667333E0,-9.963407898E1,-6.498730469E1,-1.561647339E2
4.216709333E0,-9.990962219E1,-6.484472656E1,-1.563895874E2
4.226750333E0,-9.976255798E1,-6.466670227E1,-1.566978455E2
4.236792333E0,-9.960745239E1,-6.460566711E1,-1.564147339E2
4.246834333E0,-9.954815674E1,-6.453068542E1,-1.566019897E2
4.256875333E0,-9.983311462E1,-6.451466370E1,-1.564803162E2
4.266917333E0,-9.972535706E1,-6.480130005E1,-1.564821472E2
4.276959333E0,-9.954930115E1,-6.487741089E1,-1.566603699E2
4.287000333E0,-9.968395996E1,-6.484376526E1,-1.566875000E2
4.297042333E0,-9.956916809E1,-6.509497070E1,-1.565784607E2
4.307084333E0,-9.952288818E1,-6.497540283E1,-1.565227661E2
4.317125333E0,-9.977018738E1,-6.493479919E1,-1.559923706E2
4.327167333E0,-9.970161438E1,-6.482106018E1,-1.559697571E2
4.337209333E0,-9.962094116E1,-6.490357971E1,-1.560888367E2
4.347250333E0,-9.978233337E1,-6.499240112E1,-1.557806396E2
4.357292333E0,-9.974893188E1,-6.490367126E1,-1.561471252E2
4.367334333E0,-9.972915649E1,-6.504347229E1,-1.560202026E2
4.377375333E0,-9.967156982E1,-6.491896057E1,-1.561037292E2
4.387417333E0,-9.978953552E1,-6.503320312E1,-1.559386902E2
4.397459333E0,-9.971211243E1,-6.493041992E1,-1.562308350E2
4.407500333E0,-9.994682312E1,-6.501773071E1,-1.559248962E2
4.417542333E0,-9.973049927E1,-6.497126770E1,-1.560345459E2
4.427584333E0,-9.939482117E1,-6.488323975E1,-1.558302002E2
4.437625333E0,-9.950918579E1,-6.481918335E1,-1.557088013E2
4.447667333E0,-9.943763733E1,-6.483372498E1,-1.559553528E2
4.457709333E0,-9.968635559E1,-6.491979980E1,-1.561557617E2
4.467750333E0,-9.946659851E1,-6.487133789E1,-1.564189148E2
4.477792333E0,-9.951716614E1,-6.488533020E1,-1.563878174E2
4.487834333E0,-9.953947449E1,-6.502844238E1,-1.560005188E2
4.497875333E0,-9.951272583E1,-6.472830200E1,-1.564635315E2
4.507917333E0,-9.933805847E1,-6.472164917E1,-1.558610840E2
4.517958333E0,-9.948515320E1,-6.475115967E1,-1.564932251E2
4.528000333E0,-9.952003479E1,-6.475416565E1,-1.563179626E2
4.538042333E0,-9.972630310E1,-6.472581482E1,-1.560026855E2
4.548083333E0,-9.953704834E1,-6.473863220E1,-1.561891479E2
4.558125333E0,-9.951583862E1,-6.491343689E1,-1.562173767E2
4.568167333E0,-9.965023804E1,-6.490673828E1,-1.560512695E2
4.578208333E0,-9.952714539E1,-6.486747742E1,-1.558594971E2
4.588250333E0,-9.964710999E1,-6.481906128E1,-1.561008606E2
4.598292333E0,-9.962026978E1,-6.474301147E1,-1.563798523E2
4.608333333E0,-9.963403320E1,-6.486929321E1,-1.559806213E2
4.618375333E0,-9.966642761E1,-6.483015442E1,-1.560997925E2
4.628417333E0,-9.986987305E1,-6.471932983E1,-1.556783142E2
4.638458333E0,-9.973971558E1,-6.526269531E1,-1.556275024E2
4.648500333E0,-9.964170837E1,-6.521717834E1,-1.556422729E2
4.658542333E0,-9.950047302E1,-6.518539429E1,-1.553075562E2
4.668583333E0,-9.946572876E1,-6.521771240E1,-1.558136292E2
4.678625333E0,-9.980215454E1,-6.499778748E1,-1.555309143E2
4.688667333E0,-9.968176270E1,-6.513056946E1,-1.555506592E2
4.698708333E0,-9.950785828E1,-6.520539856E1,-1.553931274E2
4.708750333E0,-9.950268555E1,-6.493598938E1,-1.553535767E2
4.718792333E0,-9.960028076E1,-6.501472473E1,-1.552952576E2
4.728833333E0,-9.947485352E1,-6.508360291E1,-1.556387939E2
4.738875333E0,-9.943933105E1,-6.490510559E1,-1.550500183E2
4.748917333E0,-9.966432190E1,-6.495983887E1,-1.550348816E2
4.758958333E0,-9.973522949E1,-6.498457336E1,-1.547063904E2
4.769000333E0,-9.950480652E1,-6.501048279E1,-1.551802673E2
4.779042333E0,-9.959379578E1,-6.491867065E1,-1.551748657E2
4.789083333E0,-9.946827698E1,-6.502156067E1,-1.551169434E2
4.799125333E0,-9.941157532E1,-6.478132629E1,-1.550462646E2
4.809167333E0,-9.958879089E1,-6.507431030E1,-1.548541565E2
4.819208333E0,-9.980633545E1,-6.510855103E1,-1.548189087E2
4.829250333E0,-9.983589172E1,-6.505226135E1,-1.544623718E2
4.839291333E0,-9.964152527E1,-6.523976135E1,-1.540714111E2
4.849333333E0,-9.984034729E1,-6.504667664E1,-1.538188782E2
4.859375333E0,-9.961453247E1,-6.527778625E1,-1.535934753E2
4.869416333E0,-9.966598511E1,-6.528408813E1,-1.533610840E2
4.879458333E0,-9.974578857E1,-6.549276733E1,-1.527662354E2
4.889500333E0,-9.948112488E1,-6.547576904E1,-1.521500244E2
4.899541333E0,-9.942568970E1,-6.550596619E1,-1.515430603E2
4.909583333E0,-9.930432129E1,-6.588749695E1,-1.498136292E2
4.919625333E0,-9.935340881E1,-6.592141724E1,-1.485964050E2
4.929666333E0,-9.943339539E1,-6.635833740E1,-1.453666992E2
4.939708333E0,-9.932957458E1,-6.680393982E1,-1.410545654E2
4.949750333E0,-9.889822388E1,-6.748057556E1,-1.342769165E2
4.959791792E0,-9.833691406E1,-6.842640686E1,-1.253719788E2
4.969833792E0,-9.682191467E1,-6.916688538E1,-1.154738770E2
4.979875792E0,-9.502845764E1,-6.963011169E1,-1.058618164E2
4.989916792E0,-9.295848083E1,-6.957272339E1,-9.797714233E1
4.999958792E0,-9.112832642E1,-6.921487427E1,-9.143325806E1
5.010000792E0,-8.882417297E1,-6.876054382E1,-8.457040405E1
5.020041792E0,-8.493257141E1,-6.774969482E1,-7.559954834E1
5.030083792E0,-7.840760803E1,-6.589593506E1,-6.363076782E1
5.040125792E0,-7.036746216E1,-6.295712280E1,-5.091824341E1
5.050166792E0,-6.009693909E1,-5.903475952E1,-3.943721008E1
5.060208792E0,-4.901774597E1,-5.416902161E1,-3.016662598E1
5.070250792E0,-3.779170227E1,-4.904437256E1,-2.313436890E1
5.080291792E0,-2.642062378E1,-4.389022827E1,-1.899382019E1
5.090333792E0,-1.647505188E1,-3.865783691E1,-1.661578369E1
5.100375792E0,-7.635040283E0,-3.398677063E1,-1.593711853E1
5.110416792E0,-2.660217285E-1,-3.014208984E1,-1.623028564E1
5.120458792E0,5.653793335E0,-2.637138367E1,-1.764346313E1
5.130500792E0,9.917770386E0,-2.370910645E1,-1.876910400E1
5.140541792E0,1.276481628E1,-2.152664948E1,-1.962396240E1
5.150583792E0,1.467424011E1,-1.955746460E1,-2.075909424E1
5.160625792E0,1.574542236E1,-1.794834137E1,-2.148667908E1
5.170666792E0,1.628706360E1,-1.664205170E1,-2.223390198E1
5.180708792E0,1.653607178E1,-1.549580383E1,-2.286013794E1
5.190749792E0,1.651434326E1,-1.500040436E1,-2.300909424E1
5.200791792E0,1.631565857E1,-1.408073425E1,-2.337498474E1
5.210833792E0,1.594018555E1,-1.379058838E1,-2.374418640E1
5.220874792E0,1.543521118E1,-1.350688171E1,-2.453041077E1
5.230916792E0,1.474031067E1,-1.337364197E1,-2.537850952E1
5.240958792E0,1.430137634E1,-1.310942078E1,-2.560728455E1
5.250999792E0,1.384352112E1,-1.311286163E1,-2.658403015E1
5.261041792E0,1.326544189E1,-1.336396790E1,-2.725205994E1
5.271083792E0,1.269465637E1,-1.359285736E1,-2.728585815E1
5.281124792E0,1.214442444E1,-1.388622284E1,-2.818470764E1
5.291166792E0,1.153511047E1,-1.414517975E1,-2.883035278E1
5.301208792E0,1.102824402E1,-1.432624054E1,-2.899229431E1
5.311249792E0,1.035925293E1,-1.484146881E1,-2.913121033E1
5.321291792E0,9.687973022E0,-1.517079163E1,-2.976835632E1
5.331333792E0,9.303466797E0,-1.570880890E1,-2.994010925E1
5.341374792E0,8.879226685E0,-1.616557312E1,-3.022268677E1
5.351416792E0,8.266235352E0,-1.693457031E1,-3.049595642E1
5.361458792E0,7.931304932E0,-1.740171814E1,-3.060314941E1
5.371499792E0,7.329895020E0,-1.811650848E1,-3.096879578E1
5.381541792E0,6.733123779E0,-1.845986176E1,-3.145414734E1
5.391582792E0,6.309753418E0,-1.910236359E1,-3.156175232E1
5.401624792E0,6.208221436E0,-1.985773468E1,-3.156449890E1
5.411666792E0,5.546417236E0,-2.064237213E1,-3.136543274E1
5.421707792E0,4.760437012E0,-2.189163971E1,-3.119760132E1
5.431749792E0,4.434829712E0,-2.265659332E1,-3.115501404E1
5.441791792E0,4.062149048E0,-2.323631287E1,-3.165728760E1
5.451832792E0,3.692962646E0,-2.412141418E1,-3.106777954E1
5.461874792E0,3.222869873E0,-2.476504517E1,-3.124453735E1
5.471916792E0,2.709548950E0,-2.563739014E1,-3.083149719E1
5.481957792E0,2.532287598E0,-2.644035339E1,-3.114567566E1
5.491999792E0,2.123367310E0,-2.714634705E1,-3.064669800E1
5.502041792E0,1.994384766E0,-2.778779602E1,-3.097500610E1
5.512082792E0,1.680694580E0,-2.834713745E1,-3.047143555E1
5.522124792E0,1.298141479E0,-2.884277344E1,-3.005857849E1
5.532166792E0,8.754425049E-1,-2.957298279E1,-2.986123657E1
5.542207792E0,1.023590088E0,-2.981840515E1,-2.914640808E1
5.552249792E0,7.061157227E-1,-3.062852478E1,-2.880699158E1
5.562291792E0,4.479064941E-1,-3.134898376E1,-2.844107056E1
5.572332792E0,2.115783691E-1,-3.227912903E1,-2.811781311E1
5.582374792E0,-4.360961914E-2,-3.290138245E1,-2.757109070E1
5.592416792E0,-3.427276611E-1,-3.344143677E1,-2.728587341E1
5.602457792E0,-7.701263428E-1,-3.403819275E1,-2.675610352E1
5.612499792E0,-8.034973145E-1,-3.438110352E1,-2.643325806E1
5.622541792E0,-7.816925049E-1,-3.495188904E1,-2.607649231E1
5.632582792E0,-8.701934814E-1,-3.553797913E1,-2.552775574E1
5.642624792E0,-8.503265381E-1,-3.589839172E1,-2.509500122E1
5.652665792E0,-1.118789673E0,-3.661221313E1,-2.442572021E1
5.662707792E0,-1.233749390E0,-3.733337402E1,-2.394827271E1
5.672749792E0,-1.237274170E0,-3.780212402E1,-2.382644653E1
5.682790792E0,-1.231048584E0,-3.802185059E1,-2.347729492E1
5.692832792E0,-1.428192139E0,-3.877638245E1,-2.318550110E1
5.702874792E0,-1.605621338E0,-3.895332336E1,-2.252571106E1
5.712915792E0,-1.565277100E0,-3.941836548E1,-2.216796875E1
5.722957792E0,-1.675888062E0,-3.977722168E1,-2.172483826E1
5.732999792E0,-1.886398315E0,-4.021896362E1,-2.115640259E1
5.743040792E0,-2.114852905E0,-4.045957947E1,-2.047898865E1
5.753082792E0,-1.887451172E0,-4.101354980E1,-2.049833679E1
5.763124792E0,-2.162353516E0,-4.127053833E1,-2.001470947E1
5.773165792E0,-2.234863281E0,-4.138853455E1,-2.003120422E1
5.783207792E0,-2.196212769E0,-4.172361755E1,-1.971827698E1
5.793249792E0,-2.243194580E0,-4.202030945E1,-1.888455200E1
5.803290792E0,-2.399597168E0,-4.252029419E1,-1.830239868E1
5.813332792E0,-2.583435059E0,-4.295008850E1,-1.789994812E1
5.823374792E0,-2.854721069E0,-4.327218628E1,-1.770205688E1
5.833415792E0,-2.672134399E0,-4.347779846E1,-1.735882568E1
5.843457792E0,-2.569396973E0,-4.386100769E1,-1.707928467E1
5.853499792E0,-3.005111694E0,-4.387252808E1,-1.607955933E1
5.863540792E0,-3.052429199E0,-4.395196533E1,-1.608689880E1
5.873582792E0,-3.270660400E0,-4.413067627E1,-1.588964844E1
5.883623792E0,-3.114089966E0,-4.438894653E1,-1.579635620E1
5.893665792E0,-3.118606567E0,-4.472473145E1,-1.550787354E1
5.903707792E0,-3.103637695E0,-4.474772644E1,-1.534214783E1
5.913748792E0,-3.288833618E0,-4.485150146E1,-1.555012512E1
5.923790792E0,-3.337615967E0,-4.508409119E1,-1.549450684E1
5.933832792E0,-3.432968140E0,-4.517477417E1,-1.558232117E1
5.943873792E0,-3.463333130E0,-4.514196777E1,-1.567840576E1
5.953915792E0,-3.388290405E0,-4.515695190E1,-1.510380554E1
5.963957667E0,-3.097396851E0,-4.518466187E1,-1.475077820E1
5.973998667E0,-3.479187012E0,-4.523754883E1,-1.493075562E1
5.984040667E0,-3.513229370E0,-4.524092102E1,-1.499391174E1
5.994082667E0,-3.796447754E0,-4.507572937E1,-1.499205017E1
6.004123667E0,-3.727294922E0,-4.529235840E1,-1.470204163E1
6.014165667E0,-3.469604492E0,-4.509503174E1,-1.482482910E1
6.024207667E0,-3.228561401E0,-4.522460938E1,-1.468890381E1
6.034248667E0,-3.441986084E0,-4.512493896E1,-1.477102661E1
6.044290667E0,-3.289566040E0,-4.510723877E1,-1.475051880E1
6.054332667E0,-3.432128906E0,-4.500096130E1,-1.470907593E1
6.064373667E0,-3.534164429E0,-4.486146545E1,-1.460494995E1
6.074415667E0,-3.360168457E0,-4.495959473E1,-1.467929077E1
6.084457667E0,-3.438293457E0,-4.482826233E1,-1.473484802E1
6.094498667E0,-3.391845703E0,-4.478701782E1,-1.482728577E1
6.104540667E0,-3.537612915E0,-4.472183228E1,-1.494616699E1
6.114581667E0,-3.370880127E0,-4.460142517E1,-1.480412292E1
6.124623667E0,-3.453781128E0,-4.455842590E1,-1.488354492E1
6.134665667E0,-3.656845093E0,-4.435699463E1,-1.509613037E1
6.144706667E0,-3.860397339E0,-4.435897827E1,-1.530923462E1
6.154748667E0,-3.946075439E0,-4.451899719E1,-1.539566040E1
6.164790667E0,-3.591537476E0,-4.431654358E1,-1.577125549E1
6.174831667E0,-3.691238403E0,-4.415055847E1,-1.552000427E1
6.184873667E0,-3.634109497E0,-4.423210144E1,-1.609889221E1
6.194915667E0,-3.717330933E0,-4.440345764E1,-1.599543762E1
6.204956667E0,-3.748672485E0,-4.439706421E1,-1.572125244E1
6.214998667E0,-3.765991211E0,-4.425743103E1,-1.593743896E1
6.225040667E0,-3.523040771E0,-4.423474121E1,-1.585838318E1
6.235081667E0,-3.810073853E0,-4.410923767E1,-1.617840576E1
6.245123667E0,-3.688858032E0,-4.412083435E1,-1.601197815E1
6.255165667E0,-3.769882202E0,-4.414978027E1,-1.612882996E1
6.265206667E0,-3.668792725E0,-4.397328186E1,-1.626702881E1
6.275248667E0,-3.546966553E0,-4.388638306E1,-1.628356934E1
6.285290667E0,-3.626556396E0,-4.391021729E1,-1.630876160E1
6.295331667E0,-3.606414795E0,-4.403825378E1,-1.637062073E1
6.305373667E0,-3.626113892E0,-4.403178406E1,-1.638150024E1
6.315414667E0,-3.370712280E0,-4.397760010E1,-1.665690613E1
6.325456667E0,-3.417251587E0,-4.404621887E1,-1.666471863E1
6.335498667E0,-3.263748169E0,-4.395486450E1,-1.648698425E1
6.345539667E0,-3.247497559E0,-4.356188965E1,-1.660548401E1
6.355581667E0,-3.367630005E0,-4.374362183E1,-1.670538330E1
6.365623667E0,-3.383392334E0,-4.354631042E1,-1.689642334E1
6.375664667E0,-3.455093384E0,-4.364181519E1,-1.738816833E1
6.385706667E0,-2.856521606E0,-4.340568542E1,-1.695422363E1
6.395748667E0,-2.865585327E0,-4.346841431E1,-1.684240723E1
6.405789667E0,-2.965713501E0,-4.352197266E1,-1.638293457E1
6.415831667E0,-3.438339233E0,-4.346606445E1,-1.680406189E1
6.425873667E0,-2.989761353E0,-4.355659485E1,-1.741006470E1
6.435914667E0,-3.208099365E0,-4.341316223E1,-1.694233704E1
6.445956667E0,-3.180343628E0,-4.344120789E1,-1.679789734E1
6.455998667E0,-3.281265259E0,-4.353565979E1,-1.683319092E1
6.466039667E0,-3.152160645E0,-4.345785522E1,-1.697274780E1
6.476081667E0,-3.238479614E0,-4.350033569E1,-1.721055603E1
6.486123667E0,-3.368606567E0,-4.367436218E1,-1.709739685E1
6.496164667E0,-3.319229126E0,-4.342887878E1,-1.681936646E1
6.506206667E0,-3.546890259E0,-4.335322571E1,-1.703758240E1
6.516247667E0,-3.389602661E0,-4.347071838E1,-1.693490601E1
6.526289667E0,-3.358917236E0,-4.342100525E1,-1.692639160E1
6.536331667E0,-3.301376343E0,-4.336798096E1,-1.704891968E1
6.546372667E0,-3.308746338E0,-4.347930908E1,-1.723249817E1
6.556414667E0,-3.466476440E0,-4.331271362E1,-1.697180176E1
6.566456667E0,-3.605606079E0,-4.356848145E1,-1.673751831E1
6.576497667E0,-3.457977295E0,-4.367395020E1,-1.691903687E1
6.586539667E0,-3.405868530E0,-4.357949829E1,-1.692956543E1
6.596581667E0,-3.130798340E0,-4.347447205E1,-1.657351685E1
6.606622667E0,-2.999954224E0,-4.367170715E1,-1.692739868E1
6.616664667E0,-3.093078613E0,-4.372422791E1,-1.684913635E1
6.626706667E0,-3.234619141E0,-4.359687805E1,-1.688624573E1
6.636747667E0,-3.423080444E0,-4.349307251E1,-1.698767090E1
6.646789667E0,-3.478363037E0,-4.339987183E1,-1.701962280E1
6.656831667E0,-3.469055176E0,-4.344992065E1,-1.696212769E1
6.666872667E0,-3.425659180E0,-4.356825256E1,-1.680743408E1
6.676914667E0,-3.480987549E0,-4.362593079E1,-1.678303528E1
6.686956667E0,-3.348526001E0,-4.368727112E1,-1.710794067E1
6.696997667E0,-3.329666138E0,-4.372438049E1,-1.711518860E1
6.707039667E0,-3.574935913E0,-4.384399414E1,-1.685835266E1
6.717080667E0,-3.185760498E0,-4.374827576E1,-1.717036438E1
6.727122667E0,-3.305923462E0,-4.375300598E1,-1.691065979E1
6.737164667E0,-3.355346680E0,-4.361572266E1,-1.729035950E1
6.747205667E0,-3.390823364E0,-4.349465942E1,-1.727764893E1
6.757247667E0,-3.640975952E0,-4.335365295E1,-1.751910400E1
6.767289667E0,-3.279846191E0,-4.330299377E1,-1.717684937E1
6.777330667E0,-3.287841797E0,-4.313011169E1,-1.728775024E1
6.787372667E0,-3.568618774E0,-4.316938782E1,-1.756391907E1
6.797414667E0,-3.519592285E0,-4.332731628E1,-1.723289490E1
6.807455667E0,-3.416213989E0,-4.332171631E1,-1.752160645E1
6.817497667E0,-3.208694458E0,-4.335469055E1,-1.741566467E1
6.827539667E0,-2.982803345E0,-4.329261780E1,-1.732977295E1
6.837580667E0,-3.114791870E0,-4.326782227E1,-1.724736023E1
6.847622667E0,-3.231094360E0,-4.325399780E1,-1.712570190E1
6.857663667E0,-3.112030029E0,-4.304380798E1,-1.734437561E1
6.867705667E0,-3.247604370E0,-4.303677368E1,-1.736174011E1
6.877747667E0,-2.999755859E0,-4.322219849E1,-1.735826111E1
6.887788667E0,-3.036071777E0,-4.321185303E1,-1.725364685E1
6.897830667E0,-3.103576660E0,-4.325872803E1,-1.700915527E1
6.907872667E0,-3.258789062E0,-4.334559631E1,-1.721403503E1
6.917913667E0,-3.122070312E0,-4.321574402E1,-1.721371460E1
6.927955667E0,-3.070007324E0,-4.313856506E1,-1.750408936E1
6.937997667E0,-2.922348022E0,-4.321109009E1,-1.731472778E1
6.948038667E0,-2.817138672E0,-4.328942871E1,-1.727847290E1
6.958080667E0,-2.873138428E0,-4.340538025E1,-1.757640076E1
6.968121917E0,-3.144348145E0,-4.330137634E1,-1.739776611E1
6.978162917E0,-3.121215820E0,-4.327500916E1,-1.772859192E1
6.988204917E0,-3.206878662E0,-4.361242676E1,-1.764607239E1
6.998246917E0,-3.006149292E0,-4.357267761E1,-1.763238525E1
7.008287917E0,-2.982971191E0,-4.338108826E1,-1.768183899E1
7.018329917E0,-3.295211792E0,-4.324891663E1,-1.798937988E1
7.028370917E0,-3.130157471E0,-4.293945312E1,-1.793524170E1
7.038412917E0,-2.974273682E0,-4.318716431E1,-1.774905396E1
7.048454917E0,-3.036453247E0,-4.307656860E1,-1.762271118E1
7.058495917E0,-3.055770874E0,-4.294772339E1,-1.746926880E1
7.068537917E0,-3.041015625E0,-4.313107300E1,-1.750801086E1
7.078579917E0,-3.110061646E0,-4.305012512E1,-1.762507629E1
7.088620917E0,-3.181457520E0,-4.312179565E1,-1.780693054E1
7.098662917E0,-3.139953613E0,-4.297923279E1,-1.795376587E1
7.108704917E0,-3.150482178E0,-4.322418213E1,-1.802476501E1
7.118745917E0,-2.971542358E0,-4.299261475E1,-1.823692322E1
7.128787917E0,-3.001937866E0,-4.312368774E1,-1.760678101E1
7.138829917E0,-2.937515259E0,-4.301570129E1,-1.757580566E1
7.148870917E0,-2.902023315E0,-4.304946899E1,-1.780796814E1
7.158912917E0,-3.036087036E0,-4.288619995E1,-1.776445007E1
7.168954917E0,-3.146789551E0,-4.297804260E1,-1.801560974E1
7.178995917E0,-3.146270752E0,-4.308950806E1,-1.800325012E1
7.189037917E0,-2.893020630E0,-4.311769104E1,-1.794320679E1
7.199078917E0,-3.022750854E0,-4.307310486E1,-1.816111755E1
7.209120917E0,-3.250869751E0,-4.306861877E1,-1.794500732E1
7.219162917E0,-3.438919067E0,-4.323995972E1,-1.819076538E1
7.229203917E0,-3.138229370E0,-4.338000488E1,-1.782489014E1
7.239245917E0,-3.022308350E0,-4.327597046E1,-1.798724365E1
7.249287917E0,-3.202117920E0,-4.320918274E1,-1.732002258E1
7.259328917E0,-3.187301636E0,-4.318333435E1,-1.723139954E1
7.269370917E0,-3.272430420E0,-4.316195679E1,-1.740455627E1
7.279412917E0,-3.160934448E0,-4.326193237E1,-1.732849121E1
7.289453917E0,-3.245834351E0,-4.325439453E1,-1.771255493E1
7.299495917E0,-3.352035522E0,-4.338850403E1,-1.782118225E1
7.309537917E0,-3.042556763E0,-4.347247314E1,-1.761302185E1
7.319578917E0,-3.298706055E0,-4.328163147E1,-1.780473328E1
7.329620917E0,-3.366271973E0,-4.324882507E1,-1.783953857E1
7.339661917E0,-3.184188843E0,-4.332592773E1,-1.774571228E1
7.349703917E0,-2.931381226E0,-4.338830566E1,-1.772601318E1
7.359745917E0,-3.023422241E0,-4.310136414E1,-1.775833130E1
7.369786917E0,-3.096405029E0,-4.324235535E1,-1.775192261E1
7.379828917E0,-3.276504517E0,-4.326657104E1,-1.770855713E1
7.389870917E0,-3.095001221E0,-4.317497253E1,-1.765420532E1
7.399911917E0,-2.949768066E0,-4.311634827E1,-1.787297058E1
7.409953917E0,-3.087631226E0,-4.322244263E1,-1.762916565E1
7.419995917E0,-3.172409058E0,-4.333845520E1,-1.773892212E1
7.430036917E0,-3.078582764E0,-4.327250671E1,-1.767721558E1
7.440078917E0,-3.368759155E0,-4.322850037E1,-1.758129883E1
7.450120917E0,-3.321456909E0,-4.314547729E1,-1.765490723E1
7.460161917E0,-3.305252075E0,-4.309228516E1,-1.765606689E1
7.470203917E0,-3.108245850E0,-4.315364075E1,-1.766479492E1
7.480244917E0,-3.128402710E0,-4.307533264E1,-1.745819092E1
7.490286917E0,-3.376876831E0,-4.319807434E1,-1.740286255E1
7.500328917E0,-3.242874146E0,-4.305737305E1,-1.758689880E1
7.510369917E0,-3.048034668E0,-4.319451904E1,-1.787567139E1
7.520411917E0,-3.132736206E0,-4.324057007E1,-1.780342102E1
7.530453917E0,-3.150177002E0,-4.308557129E1,-1.763348389E1
7.540494917E0,-3.337234497E0,-4.318324280E1,-1.719754028E1
7.550536917E0,-3.328491211E0,-4.301597595E1,-1.750378418E1
7.560578917E0,-3.262222290E0,-4.319412231E1,-1.731268311E1
7.570619917E0,-3.288604736E0,-4.314611816E1,-1.721238708E1
7.580661917E0,-3.200210571E0,-4.316232300E1,-1.722256470E1
7.590703917E0,-3.089004517E0,-4.307427979E1,-1.731813049E1
7.600744917E0,-3.153823853E0,-4.319662476E1,-1.756539917E1
7.610786917E0,-2.937271118E0,-4.314529419E1,-1.739784241E1
7.620827917E0,-2.933685303E0,-4.314486694E1,-1.737487793E1
7.630869917E0,-2.924377441E0,-4.312712097E1,-1.746249390E1
7.640911917E0,-3.158096313E0,-4.325221252E1,-1.731147766E1
7.650952917E0,-3.072784424E0,-4.322576904E1,-1.777830505E1
7.660994917E0,-3.056518555E0,-4.309669495E1,-1.760603333E1
7.671036917E0,-3.035598755E0,-4.298173523E1,-1.741374207E1
7.681077917E0,-3.179946899E0,-4.318540955E1,-1.750418091E1
7.691119917E0,-3.127365112E0,-4.325135803E1,-1.749421692E1
7.701161917E0,-3.133255005E0,-4.325831604E1,-1.747482300E1
7.711202917E0,-3.328811646E0,-4.320930481E1,-1.771839905E1
7.721244917E0,-3.309707642E0,-4.329150391E1,-1.742889404E1
7.731286917E0,-3.303558350E0,-4.340388489E1,-1.749186707E1
7.741327917E0,-3.644256592E0,-4.342031860E1,-1.748027039E1
7.751369917E0,-3.660598755E0,-4.330589294E1,-1.764033508E1
7.761410917E0,-3.267471313E0,-4.341207886E1,-1.773478699E1
7.771452917E0,-3.411468506E0,-4.314166260E1,-1.799754333E1
7.781494917E0,-3.408081055E0,-4.336726379E1,-1.791487122E1
7.791535917E0,-3.364913940E0,-4.325839233E1,-1.788006592E1
7.801577917E0,-3.312377930E0,-4.328871155E1,-1.772637939E1
7.811619917E0,-3.455307007E0,-4.323008728E1,-1.753155518E1
7.821660917E0,-3.100158691E0,-4.312074280E1,-1.782952881E1
7.831702917E0,-3.125976562E0,-4.313653564E1,-1.769392395E1
7.841744917E0,-3.293258667E0,-4.310675049E1,-1.783482361E1
7.851785917E0,-3.318435669E0,-4.324176025E1,-1.780265808E1
7.861827917E0,-3.437118530E0,-4.313507080E1,-1.735514832E1
7.871869917E0,-3.495620728E0,-4.321104431E1,-1.761447144E1
7.881910917E0,-3.348434448E0,-4.306004333E1,-1.762750244E1
7.891952917E0,-3.272125244E0,-4.332852173E1,-1.759259033E1
7.901993917E0,-3.531326294E0,-4.314591980E1,-1.767247009E1
7.912035917E0,-3.170166016E0,-4.300550842E1,-1.762117004E1
7.922077917E0,-3.121520996E0,-4.292022705E1,-1.740036011E1
7.932118917E0,-3.213363647E0,-4.281062317E1,-1.755935669E1
7.942160917E0,-3.043167114E0,-4.303749084E1,-1.744662476E1
7.952202917E0,-3.092208862E0,-4.296096802E1,-1.757344055E1
7.962244417E0,-3.258453369E0,-4.301713562E1,-1.745700073E1
7.972286417E0,-3.292724609E0,-4.306901550E1,-1.757803345E1
7.982328417E0,-3.307235718E0,-4.304333496E1,-1.771228027E1
