"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.047308167E0,-9.385482788E-2,6.391708374E-2,9.831704865E0
1.057349167E0,-9.190887451E-2,5.463638306E-2,9.834249573E0
1.067391167E0,-7.963439941E-2,6.556365967E-2,9.835297394E0
1.077433167E0,-9.310638428E-2,6.496490479E-2,9.832752686E0
1.087474167E0,-9.190887451E-2,5.912704468E-2,9.836943970E0
1.097516167E0,-9.220825195E-2,6.391708374E-2,9.831255798E0
1.107558167E0,-9.595046997E-2,6.062393188E-2,9.841135254E0
1.117599167E0,-9.849517822E-2,5.628295898E-2,9.822124786E0
1.127641167E0,-9.744735718E-2,5.284011841E-2,9.832902374E0
1.137683167E0,-9.355545044E-2,5.897735596E-2,9.840237122E0
1.147724167E0,-8.532257080E-2,5.269042969E-2,9.827064514E0
1.157766167E0,-9.669891357E-2,5.583389282E-2,9.837393036E0
1.167808167E0,-9.370513916E-2,5.972579956E-2,9.820627899E0
1.177849167E0,-9.131011963E-2,5.867797852E-2,9.822723541E0
1.187891167E0,-9.175918579E-2,5.553451538E-2,9.827962646E0
1.197933167E0,-8.936416626E-2,6.436614990E-2,9.836644592E0
1.207974167E0,-9.086105347E-2,5.418731689E-2,9.834548950E0
1.218016167E0,-9.340576172E-2,5.074447632E-2,9.836195526E0
1.228058167E0,-8.113128662E-2,5.418731689E-2,9.827962646E0
1.238099167E0,-8.966354370E-2,5.074447632E-2,9.831255798E0
1.248141167E0,-1.014889526E-1,5.478607178E-2,9.826914825E0
1.258183167E0,-8.741821289E-2,5.748046875E-2,9.832902374E0
1.268224167E0,-9.056167603E-2,5.852828979E-2,9.838141479E0
1.278266167E0,-9.505233765E-2,6.361770630E-2,9.830806732E0
1.288308167E0,-8.741821289E-2,6.496490479E-2,9.838740234E0
1.298350167E0,-9.250762939E-2,5.972579956E-2,9.841734009E0
1.308391167E0,-9.056167603E-2,5.493576050E-2,9.839937744E0
1.318433167E0,-9.250762939E-2,5.703140259E-2,9.834998016E0
1.328475167E0,-8.711883545E-2,6.092330933E-2,9.823172607E0
1.338516167E0,-8.382568359E-2,5.718109131E-2,9.828711090E0
1.348558167E0,-8.637039185E-2,6.077362061E-2,9.841434631E0
1.358600167E0,-9.056167603E-2,6.391708374E-2,9.836644592E0
1.368641167E0,-9.056167603E-2,5.673202515E-2,9.831704865E0
1.378683167E0,-8.681945801E-2,5.478607178E-2,9.835896149E0
1.388725167E0,-8.831634521E-2,5.777984619E-2,9.827363892E0
