"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.258042539E0,-2.134999990E0,8.747400284E0,-3.960120010E1
1.268053037E0,-1.244400024E0,8.661999702E0,-3.975979996E1
1.278049863E0,-2.232599974E0,8.832799911E0,-3.980859756E1
1.288036924E0,-1.732399940E0,9.223199844E0,-3.979639816E1
1.298048154E0,-1.439599991E0,8.747400284E0,-3.986959839E1
1.308047666E0,-2.147199869E0,8.845000267E0,-3.919860077E1
1.318052793E0,-1.451799989E0,8.845000267E0,-3.967440033E1
1.328040830E0,-1.927599907E0,8.454599380E0,-4.018679810E1
1.338053037E0,-1.537199974E0,8.747400284E0,-3.988179779E1
1.348050840E0,-1.744599938E0,8.564399719E0,-3.957679749E1
1.358052549E0,-1.488399982E0,8.686399460E0,-3.836899948E1
1.368041074E0,-2.110599995E0,8.637599945E0,-4.050399780E1
1.378053037E0,-1.524999976E0,8.356999397E0,-4.027219772E1
1.388041563E0,-1.646999955E0,9.223199844E0,-3.968659973E1
1.398041319E0,-2.049599886E0,8.759599686E0,-3.919860077E1
1.408043760E0,-1.085799932E0,8.210599899E0,-3.894239807E1
1.418053037E0,-2.013000011E0,8.539999962E0,-4.029660034E1
1.428040830E0,-2.013000011E0,8.735199928E0,-4.039419937E1
1.438036436E0,-2.013000011E0,8.259399414E0,-4.058939743E1
1.448040830E0,-1.659199953E0,8.661999702E0,-3.917419815E1
1.458053037E0,-1.476199985E0,8.954799652E0,-3.897900009E1
1.468038633E0,-1.549399972E0,9.125599861E0,-3.968659973E1
1.478053037E0,-1.939799905E0,8.930399895E0,-3.979639816E1
1.488060850E0,-1.939799905E0,8.832799911E0,-3.979639816E1
1.498051084E0,-2.049599886E0,8.845000267E0,-3.929619980E1
1.508053037E0,-1.244400024E0,8.466799736E0,-4.005260086E1
1.518041074E0,-1.549399972E0,9.040200233E0,-3.968659973E1
1.528052793E0,-2.110599995E0,9.296400070E0,-4.022340012E1
1.538041074E0,-1.756799936E0,8.942600250E0,-3.918639755E1
1.548053037E0,-1.293200016E0,8.967000008E0,-3.856419754E1
1.558041319E0,-1.378600001E0,9.052399635E0,-3.896680069E1
1.568052793E0,-1.927599907E0,8.356999397E0,-4.008919907E1
1.578041563E0,-2.427799940E0,8.747400284E0,-3.961339951E1
1.588053037E0,-2.037400007E0,8.930399895E0,-3.960120010E1
1.598041319E0,-2.134999990E0,8.747400284E0,-3.960120010E1
1.608041074E0,-1.451799989E0,9.040200233E0,-3.957679749E1
1.618046201E0,-2.025199890E0,8.649800301E0,-3.999160004E1
1.628047666E0,-1.829999924E0,8.930399895E0,-4.008919907E1
1.638043516E0,-1.939799905E0,8.845000267E0,-3.949139786E1
1.648040830E0,-1.561599970E0,8.759599686E0,-3.936940002E1
1.658047178E0,-2.134999990E0,9.308599472E0,-3.961339951E1
1.668041319E0,-2.134999990E0,9.308599472E0,-3.961339951E1
1.678052793E0,-1.561599970E0,9.040200233E0,-3.918639755E1
1.688041074E0,-1.732399940E0,8.454599380E0,-4.007699966E1
1.698052793E0,-1.512799978E0,8.722999573E0,-4.088219833E1
1.708041563E0,-2.195999861E0,8.906000137E0,-4.071139908E1
1.718052549E0,-1.610399961E0,8.442399979E0,-4.057719803E1
1.728041319E0,-1.561599970E0,9.040200233E0,-3.938159943E1
1.738052793E0,-1.732399940E0,9.113399506E0,-4.010139847E1
1.748041319E0,-2.061800003E0,9.137800217E0,-3.890579987E1
1.758052793E0,-1.463999987E0,9.137800217E0,-3.928400040E1
1.768041319E0,-1.842199922E0,8.466799736E0,-3.968659973E1
1.778052793E0,-2.317999840E0,8.735199928E0,-4.001599884E1
1.788044492E0,-1.646999955E0,9.027999878E0,-3.968659973E1
1.798053037E0,-2.208199978E0,9.015799522E0,-4.021120071E1
1.808042295E0,-1.646999955E0,8.845000267E0,-3.947919846E1
1.818052793E0,-2.049599886E0,8.942600250E0,-3.910099792E1
1.828038389E0,-1.085799932E0,8.576600075E0,-3.894239807E1
1.838054014E0,-1.537199974E0,8.552199364E0,-3.996719742E1
1.848053037E0,-1.732399940E0,9.308599472E0,-3.979639816E1
1.858052549E0,-1.939799905E0,8.564399719E0,-3.958900070E1
1.868041319E0,-2.049599886E0,9.040200233E0,-3.940599823E1
1.878041563E0,-1.573799968E0,9.333000183E0,-3.899119949E1
1.888052793E0,-2.110599995E0,9.015799522E0,-4.040639877E1
1.898041074E0,-1.854399920E0,8.564399719E0,-3.928400040E1
1.908058164E0,-1.866599917E0,8.661999702E0,-3.897900009E1
1.918041319E0,-1.342000008E0,9.698999405E0,-3.989400101E1
1.928053037E0,-1.903199911E0,9.101200104E0,-4.060160065E1
1.938041319E0,-1.842199922E0,8.845000267E0,-3.958900070E1
1.948053037E0,-1.110199928E0,8.600999832E0,-3.824699783E1
1.958040830E0,-1.354200006E0,8.661999702E0,-3.966220093E1
1.968040830E0,-1.354200006E0,8.759599686E0,-3.946699905E1
1.978034727E0,-2.415600061E0,8.356999397E0,-3.990620041E1
1.988041074E0,-1.366400003E0,9.137800217E0,-3.927180099E1
1.998051817E0,-1.561599970E0,8.954799652E0,-3.917419815E1
2.008034971E0,-1.524999976E0,8.735199928E0,-4.027219772E1
2.018061094E0,-1.354200006E0,8.759599686E0,-3.956459808E1
2.028048887E0,-1.939799905E0,8.466799736E0,-3.978419876E1
2.038052549E0,-1.756799936E0,8.857199669E0,-3.928400040E1
2.048045713E0,-1.842199922E0,8.661999702E0,-3.949139786E1
2.058053037E0,-1.659199953E0,8.942600250E0,-3.928400040E1
2.068045713E0,-1.939799905E0,9.503799438E0,-3.971099854E1
2.078052793E0,-1.951999903E0,8.857199669E0,-3.908879852E1
2.088041074E0,-1.744599938E0,9.320799828E0,-3.939379883E1
2.098053037E0,-1.939799905E0,8.661999702E0,-3.949139786E1
2.108041074E0,-1.256600022E0,9.137800217E0,-3.957679749E1
2.118052793E0,-2.317999840E0,9.296400070E0,-4.012580109E1
2.128041319E0,-1.549399972E0,8.661999702E0,-3.946699905E1
2.138052549E0,-1.366400003E0,9.333000183E0,-3.928400040E1
2.148041074E0,-1.854399920E0,8.759599686E0,-3.918639755E1
2.158053037E0,-2.110599995E0,8.918199539E0,-4.021120071E1
2.168044492E0,-1.939799905E0,8.747400284E0,-3.949139786E1
2.178053037E0,-1.854399920E0,8.466799736E0,-3.938159943E1
2.188041074E0,-9.637999535E-1,8.857199669E0,-3.934499741E1
2.198052793E0,-1.744599938E0,8.930399895E0,-3.978419876E1
2.208052793E0,-2.330199957E0,8.076399803E0,-3.989400101E1
2.218036680E0,-2.049599886E0,8.942600250E0,-3.940599823E1
2.228053037E0,-2.037400007E0,8.552199364E0,-3.979639816E1
2.238040830E0,-1.354200006E0,8.479000092E0,-3.945479965E1
2.248052793E0,-1.829999924E0,9.027999878E0,-3.999160004E1
2.258041319E0,-1.171200037E0,8.759599686E0,-3.925959778E1
2.268044248E0,-1.463999987E0,8.759599686E0,-3.936940002E1
2.278041074E0,-1.829999924E0,8.552199364E0,-4.008919907E1
2.288041074E0,-2.098399878E0,9.198800087E0,-4.082119751E1
2.298041319E0,-2.013000011E0,9.015799522E0,-4.040639877E1
2.308041074E0,-2.000799894E0,8.539999962E0,-4.060160065E1
2.318046445E0,-1.768999934E0,8.759599686E0,-3.897900009E1
2.328041319E0,-1.366400003E0,8.479000092E0,-3.916199875E1
2.338033994E0,-1.927599907E0,8.454599380E0,-4.018679810E1
2.348038633E0,-1.927599907E0,8.454599380E0,-4.018679810E1
2.358050840E0,-1.561599970E0,8.857199669E0,-3.917419815E1
2.368041319E0,-1.158999920E0,8.564399719E0,-3.974760056E1
2.378052549E0,-2.025199890E0,9.308599472E0,-3.980859756E1
2.388049375E0,-1.561599970E0,8.564399719E0,-3.936940002E1
2.398053037E0,-2.244799852E0,8.466799736E0,-3.919860077E1
2.408047910E0,-1.549399972E0,8.649800301E0,-3.977199936E1
2.418052793E0,-1.256600022E0,8.845000267E0,-3.966220093E1
2.428041074E0,-2.134999990E0,8.747400284E0,-3.969879913E1
2.438035703E0,-1.427399993E0,9.113399506E0,-4.018679810E1
2.448041319E0,-1.915399909E0,8.820599556E0,-4.050399780E1
2.458053037E0,-1.744599938E0,9.406199455E0,-3.960120010E1
2.468041319E0,-1.927599907E0,9.503799438E0,-3.991839981E1
2.478053037E0,-1.939799905E0,8.466799736E0,-3.968659973E1
2.488041074E0,-1.427399993E0,9.027999878E0,-4.017459869E1
2.498052549E0,-1.646999955E0,9.406199455E0,-3.969879913E1
2.508037168E0,-1.744599938E0,8.564399719E0,-3.967440033E1
2.518052793E0,-2.220399857E0,8.271599770E0,-3.989400101E1
2.528042539E0,-2.317999840E0,8.552199364E0,-4.000379944E1
2.538052549E0,-1.829999924E0,9.027999878E0,-3.989400101E1
2.548055723E0,-2.684000015E0,8.625399590E0,-4.083340073E1
2.558041074E0,-9.759999514E-1,8.869400024E0,-3.905220032E1
2.568053037E0,-1.732399940E0,9.308599472E0,-3.979639816E1
2.578041319E0,-2.500999928E0,8.625399590E0,-4.062599945E1
2.588052793E0,-1.707999945E0,8.735199928E0,-4.058939743E1
2.598041074E0,-1.781199932E0,8.808400154E0,-4.129700089E1
2.608053037E0,-1.695799947E0,9.186599731E0,-4.110179901E1
2.618041319E0,-2.513200045E0,8.356999397E0,-4.021120071E1
2.628053037E0,-1.439599991E0,8.747400284E0,-3.986959839E1
2.638041074E0,-1.939799905E0,8.649800301E0,-3.979639816E1
2.648041074E0,-1.610399961E0,8.637599945E0,-4.078459930E1
2.658041074E0,-2.391200066E0,8.820599556E0,-4.062599945E1
2.668053037E0,-2.098399878E0,8.820599556E0,-4.071139908E1
2.678041074E0,-1.805599928E0,8.442399979E0,-4.078459930E1
2.688040830E0,-1.415199995E0,8.454599380E0,-4.056499863E1
2.698040830E0,-1.707999945E0,8.539999962E0,-4.078459930E1
2.708046201E0,-2.684000015E0,8.906000137E0,-4.073579788E1
2.718041074E0,-1.646999955E0,8.747400284E0,-3.978419876E1
2.728041074E0,-2.195999861E0,8.820599556E0,-4.061380005E1
2.738053037E0,-1.842199922E0,8.564399719E0,-3.968659973E1
2.748040830E0,-1.903199911E0,8.820599556E0,-4.069919968E1
2.758052549E0,-1.281000018E0,8.674200058E0,-3.875939941E1
2.768041319E0,-1.756799936E0,9.040200233E0,-3.939379883E1
2.778053037E0,-1.451799989E0,9.320799828E0,-3.968659973E1
2.788041074E0,-1.720199943E0,8.552199364E0,-4.028440094E1
2.798052793E0,-2.598599911E0,9.198800087E0,-4.054059982E1
2.808041319E0,-1.646999955E0,8.369199753E0,-3.956459808E1
2.818053037E0,-1.171200037E0,8.661999702E0,-3.935720062E1
2.828041319E0,-2.013000011E0,9.113399506E0,-4.021120071E1
2.838052793E0,-1.366400003E0,8.661999702E0,-3.925959778E1
2.848040830E0,-1.756799936E0,8.381400108E0,-3.927180099E1
2.858053037E0,-1.451799989E0,8.564399719E0,-3.966220093E1
2.868040830E0,-1.524999976E0,9.113399506E0,-4.018679810E1
2.878052793E0,-2.025199890E0,9.210999489E0,-3.990620041E1
2.888042783E0,-1.842199922E0,8.747400284E0,-3.968659973E1
2.898041074E0,-1.549399972E0,8.845000267E0,-3.967440033E1
2.908053037E0,-9.515999556E-1,8.845000267E0,-3.974760056E1
2.918052793E0,-1.439599991E0,9.027999878E0,-3.997940063E1
2.928053037E0,-2.013000011E0,8.918199539E0,-4.030879974E1
2.938041074E0,-1.829999924E0,8.735199928E0,-4.008919907E1
2.948052793E0,-1.085799932E0,8.674200058E0,-3.895459747E1
2.958041319E0,-1.354200006E0,8.564399719E0,-3.956459808E1
2.968053037E0,-1.842199922E0,8.649800301E0,-3.968659973E1
2.978041319E0,-1.927599907E0,8.637599945E0,-4.018679810E1
2.988052793E0,-1.659199953E0,8.759599686E0,-3.928400040E1
2.998041319E0,-1.817799926E0,9.113399506E0,-4.040639877E1
3.008052793E0,-1.927599907E0,8.454599380E0,-4.018679810E1
3.018040830E0,-2.220399857E0,8.552199364E0,-4.000379944E1
3.028041074E0,-1.927599907E0,8.552199364E0,-4.008919907E1
3.038044004E0,-1.610399961E0,8.820599556E0,-4.078459930E1
3.048040830E0,-2.378999949E0,8.332599640E0,-4.121159744E1
3.058043028E0,-2.391200066E0,8.332599640E0,-4.090660095E1
3.068040830E0,-2.305799961E0,8.539999962E0,-4.040639877E1
3.078055723E0,-1.146799922E0,8.661999702E0,-3.985739899E1
3.088041319E0,-1.939799905E0,9.027999878E0,-3.979639816E1
3.098041563E0,-1.317600012E0,8.637599945E0,-4.056499863E1
3.108041319E0,-2.403399944E0,8.539999962E0,-4.030879974E1
3.118053037E0,-1.988600016E0,8.906000137E0,-4.100419998E1
3.128040830E0,-2.610800028E0,8.735199928E0,-4.002819824E1
3.138041074E0,-1.720199943E0,9.015799522E0,-4.029660034E1
3.148041074E0,-2.232599974E0,9.027999878E0,-3.971099854E1
3.158052793E0,-2.195999861E0,9.284199715E0,-4.072359848E1
3.168041319E0,-1.061399937E0,8.759599686E0,-3.945479965E1
3.178052793E0,-1.732399940E0,9.406199455E0,-4.010139847E1
3.188041074E0,-1.903199911E0,8.625399590E0,-4.069919968E1
3.198052793E0,-2.879199982E0,8.808400154E0,-4.074800110E1
3.208035703E0,-2.025199890E0,8.930399895E0,-3.990620041E1
3.218052549E0,-1.354200006E0,9.235400200E0,-3.938159943E1
3.228040830E0,-9.515999556E-1,8.661999702E0,-3.994279861E1
3.238053037E0,-2.293599844E0,8.820599556E0,-4.071139908E1
3.248041807E0,-2.122799873E0,7.978799820E0,-4.008919907E1
3.258052793E0,-1.524999976E0,8.637599945E0,-4.036980057E1
3.268053037E0,-1.537199974E0,8.466799736E0,-3.996719742E1
3.278041319E0,-1.720199943E0,8.918199539E0,-4.039419937E1
3.288053037E0,-2.134999990E0,8.832799911E0,-3.980859756E1
3.298040830E0,-1.561599970E0,9.137800217E0,-3.938159943E1
3.308053037E0,-1.732399940E0,8.649800301E0,-4.008919907E1
3.318041319E0,-2.000799894E0,8.820599556E0,-4.069919968E1
3.328053037E0,-2.208199978E0,8.735199928E0,-4.030879974E1
3.338041319E0,-2.195999861E0,8.625399590E0,-4.080899811E1
3.348052793E0,-1.183400035E0,8.967000008E0,-3.866180038E1
3.358041319E0,-1.281000018E0,9.235400200E0,-3.897900009E1
3.368041074E0,-2.208199978E0,8.820599556E0,-4.030879974E1
3.378040830E0,-3.086599827E0,8.527799606E0,-4.054059982E1
3.388040830E0,-1.622599959E0,9.967399597E0,-4.011359787E1
3.398036192E0,-1.549399972E0,8.942600250E0,-3.957679749E1
3.408055967E0,-1.720199943E0,8.930399895E0,-4.029660034E1
3.418040830E0,-1.915399909E0,9.308599472E0,-4.021120071E1
