time,x,y,z,absolute
3.035439208E0,-4.095732271E-1,5.521437576E-2,-3.944882512E-2,4.151566757E-1
3.045395208E0,-7.984622211E-1,8.541956149E-2,-8.271003485E-2,8.072666040E-1
3.055350208E0,-1.285257615E0,4.069187465E-2,-5.366866887E-2,1.287021092E0
3.065306208E0,-1.564352089E0,-3.178101492E-2,-3.750287175E-2,1.565124262E0
3.075261208E0,-1.336892330E0,-5.722895625E-2,-4.094395816E-2,1.338742942E0
3.085217208E0,-1.290155243E0,-1.459445384E-1,-4.632924378E-2,1.299210052E0
3.095172208E0,-1.510188892E0,-1.243760967E-1,-7.147460997E-2,1.516986658E0
3.105128208E0,-1.312539408E0,-1.383307144E-1,-6.518534482E-2,1.321417501E0
3.115083083E0,-1.040271632E0,-1.188579423E-1,-5.859787166E-2,1.048678210E0
3.125039083E0,-5.425147181E-1,-2.578977961E-2,-5.335642755E-2,5.457419175E-1
3.134994083E0,-1.363042979E-1,5.197554362E-2,-4.018148124E-2,1.513105092E-1
3.144950083E0,-1.329157085E-1,7.346401546E-2,-5.964043021E-2,1.631579850E-1
3.154905083E0,-4.830085181E-1,-6.519113721E-2,-5.739392996E-2,4.907557194E-1
3.164861083E0,-6.390519927E-1,-1.422114841E-1,-3.763326466E-2,6.557650633E-1
3.174816083E0,-5.666813701E-1,-9.850065999E-2,-6.412758350E-2,5.787421724E-1
3.184772083E0,-5.740137785E-1,-1.112586633E-1,-6.712135792E-2,5.885368168E-1
3.194727083E0,-5.256986741E-1,-1.085753029E-1,-5.754244924E-2,5.398692673E-1
3.204683083E0,-3.521443965E-1,-5.320420808E-2,-3.164571583E-2,3.575441443E-1
3.214638083E0,5.131707405E-2,-9.287307352E-3,-4.242154956E-2,6.722562037E-2
3.224594083E0,1.425188009E-2,-2.366710328E-2,-4.661107957E-2,5.418339785E-2
3.234549083E0,1.366544547E-2,-2.436172052E-2,-5.723663986E-2,6.368885907E-2
3.244505083E0,2.271066782E-2,-2.753646626E-2,-5.169698775E-2,6.282204987E-2
3.254460083E0,2.931121498E-2,-2.812373228E-2,-6.232430220E-2,7.439361724E-2
3.264416083E0,2.383656290E-2,-2.240073113E-2,-6.082624555E-2,6.906378670E-2
3.274371083E0,1.215890123E-2,-1.771316452E-2,-6.157410443E-2,6.521476376E-2
3.284327083E0,1.473497888E-2,-4.619882803E-3,-5.139585614E-2,5.366560303E-2
3.294282083E0,1.582500951E-2,-6.747019915E-3,-4.765422285E-2,5.066436774E-2
3.304238083E0,2.277951878E-2,-2.112770320E-3,-4.331441939E-2,4.898478541E-2
3.314193083E0,1.852718602E-2,-3.620020347E-4,-5.034978926E-2,5.365155120E-2
3.324149083E0,1.919812661E-2,4.271663980E-3,-4.870262861E-2,5.252391086E-2
3.334104083E0,3.116279521E-2,-2.850677515E-3,-5.573799849E-2,6.392159762E-2
3.344060083E0,2.614000042E-2,-8.979884279E-4,-4.615850508E-2,5.305387447E-2
3.354015083E0,1.658816251E-2,-6.910896128E-3,-5.603679121E-2,5.884768126E-2
3.363971083E0,8.901513317E-3,-1.345898394E-2,-6.007897139E-2,6.220823089E-2
3.373926083E0,1.610985571E-2,-2.152096500E-2,-5.439080000E-2,6.067156261E-2
3.383882083E0,2.934345690E-2,-2.005394428E-2,-4.660757124E-2,5.861283853E-2
3.393837083E0,2.596765830E-2,-2.364512140E-2,-4.301562667E-2,5.553156923E-2
3.403793083E0,2.733643667E-2,-2.505073723E-2,-5.349383712E-2,6.508771631E-2
3.413748083E0,2.020070482E-2,-2.672557394E-2,-5.813477218E-2,6.709676977E-2
3.423704083E0,1.469507163E-2,-2.246843549E-2,-4.286710739E-2,5.058027896E-2
3.433659083E0,1.005928029E-2,-1.658622791E-2,-4.720749557E-2,5.103763037E-2
3.443615083E0,9.693742516E-3,-4.674338425E-3,-6.247516036E-2,6.339529750E-2
3.453570083E0,1.058594083E-2,3.764640719E-3,-5.484045088E-2,5.597954730E-2
3.463526083E0,1.165414947E-2,-4.948928012E-3,-4.960134566E-2,5.119184095E-2
3.473481083E0,2.337941570E-2,-7.094245168E-3,-4.555975020E-2,5.169735227E-2
3.483437083E0,3.508183668E-2,-1.136354057E-2,-5.169698775E-2,6.350152645E-2
3.493392083E0,3.254444201E-2,-1.658653854E-2,-5.319270551E-2,6.452687724E-2
3.503348083E0,2.344849507E-2,-2.308142012E-2,-5.468959272E-2,6.382425423E-2
3.513303083E0,9.566222965E-3,-3.160550024E-2,-4.870145917E-2,5.884090747E-2
3.523259083E0,8.679460734E-4,-2.967887922E-2,-5.633616865E-2,6.368165435E-2
3.533214083E0,1.230378883E-2,-2.809183983E-2,-5.259453535E-2,6.088283694E-2
3.543170083E0,2.023851529E-2,-1.938285294E-2,-4.900200605E-2,5.644899544E-2
3.553125083E0,2.761375001E-2,-9.999451395E-3,-5.439080000E-2,6.181316480E-2
3.563081083E0,2.427116177E-2,-2.965719199E-3,-6.427025557E-2,6.876445691E-2
3.573036083E0,2.451498153E-2,8.865685416E-3,-6.277336836E-2,6.797117383E-2
3.582992083E0,2.089230709E-2,3.793636970E-3,-5.513924360E-2,5.908651591E-2
3.592947083E0,2.023582466E-2,2.287981224E-3,-5.499013960E-2,5.863990886E-2
3.602903083E0,1.253164295E-2,-2.386881395E-3,-5.244484663E-2,5.397407911E-2
3.612858083E0,1.976454821E-2,-4.890252573E-3,-5.334297895E-2,5.709663160E-2
3.622814083E0,1.839482424E-2,-1.779686193E-2,-5.513865888E-2,6.078955138E-2
3.632769083E0,2.987341563E-2,-4.332181520E-3,-5.229457319E-2,6.038138077E-2
3.642725083E0,1.349696801E-2,-1.219553997E-2,-4.226542890E-2,4.601375686E-2
3.652680083E0,-1.672369915E-2,-1.595418501E-2,-6.202492476E-2,6.619146035E-2
3.662636083E0,-1.624770153E-2,-3.783447969E-2,-5.543862104E-2,6.905705150E-2
3.672591083E0,9.541481934E-3,-2.751508281E-2,-5.603737593E-2,6.315304554E-2
3.682547083E0,5.086588827E-2,-3.392435293E-2,-3.478157759E-2,7.034172624E-2
3.692502083E0,5.786633930E-2,-2.188747350E-2,-4.720574141E-2,7.782002790E-2
3.702458083E0,4.789580422E-2,-1.252444128E-2,-5.229457319E-2,7.201105523E-2
3.712413083E0,2.195903794E-2,-5.234961924E-3,-6.606593549E-2,6.981627322E-2
3.722369083E0,-3.835015157E-3,-6.294961623E-4,-2.999095380E-2,3.024170823E-2
3.732324083E0,-6.442224663E-3,-5.985493166E-4,-4.660640180E-2,4.705334429E-2
3.742280083E0,1.537305172E-2,5.209494559E-3,-4.885173261E-2,5.147777512E-2
3.752235083E0,3.037863334E-2,9.183495292E-3,-6.247282147E-2,7.007175873E-2
3.762191083E0,2.448324668E-2,5.997431993E-3,-5.498838544E-2,6.049066946E-2
3.772146083E0,2.015956646E-2,-7.571963829E-3,-4.810387373E-2,5.270413099E-2
3.782102083E0,1.649227275E-2,-2.330960543E-2,-4.466103315E-2,5.300887329E-2
3.792057083E0,7.216923635E-3,-3.457370679E-2,-6.382118940E-2,7.294223334E-2
3.802013083E0,1.041834501E-2,-4.271285967E-2,-5.903173506E-2,7.360486423E-2
3.811968083E0,1.774788008E-2,-5.152300567E-2,-4.660698652E-2,7.170647498E-2
3.821924083E0,4.344192067E-2,-3.250397746E-2,-4.990013838E-2,7.371385780E-2
3.831879083E0,3.772843266E-2,-5.055641981E-3,-6.082683027E-2,7.175581807E-2
3.841835083E0,5.832440013E-3,1.743568901E-2,-5.858149946E-2,6.139880037E-2
3.851790083E0,5.281360494E-4,3.390515990E-2,-4.959900677E-2,6.008244559E-2
3.861746083E0,-8.679214055E-3,4.048131550E-2,-5.064624310E-2,6.541488822E-2
3.871701083E0,1.195819098E-2,2.112338403E-2,-4.331149578E-2,4.964958561E-2
3.881657083E0,2.661513694E-2,-9.005443007E-3,-6.756223798E-2,7.317184922E-2
3.891612083E0,2.681124022E-2,-2.512799357E-2,-4.795301557E-2,6.041316383E-2
3.901568083E0,3.295097425E-2,-4.377383695E-2,-5.364060223E-2,7.667613523E-2
3.911523083E0,3.699228192E-2,-4.731559140E-2,-4.959900677E-2,7.789259004E-2
3.921479083E0,2.294632432E-2,-5.861526713E-2,-4.540772259E-2,7.761536324E-2
3.931434083E0,2.124986205E-2,-4.528558888E-2,-6.606476605E-2,8.286672740E-2
3.941390083E0,1.351685768E-2,-2.188552519E-2,-4.151523113E-2,4.883846916E-2
3.951345083E0,3.699734341E-4,-6.192566827E-5,-5.378970623E-2,5.379101423E-2
3.961301083E0,3.585937475E-3,1.820818158E-2,-4.495807171E-2,4.863769151E-2
3.971256083E0,1.434638115E-2,4.009316088E-2,-6.501519084E-2,7.771907900E-2
3.981212083E0,1.623661238E-2,3.534748071E-2,-5.288923502E-2,6.565320369E-2
3.991167083E0,4.089039675E-2,2.165017933E-2,-6.037425578E-2,7.606448299E-2
4.001123083E0,5.468979829E-2,1.166408517E-2,-1.965892375E-2,5.927476868E-2
4.011078083E0,2.613545512E-2,1.456345674E-2,-5.992460489E-2,6.697846339E-2
4.021034083E0,-3.384784120E-3,-1.525720604E-2,-5.782896280E-2,5.990348937E-2
4.030989083E0,-1.049052158E-2,-3.830626091E-2,-6.441585124E-2,7.567577260E-2
4.040945083E0,-6.341730212E-3,-4.932872836E-2,-3.447752237E-2,6.051644845E-2
4.050900083E0,1.919314734E-2,-5.283311089E-2,-5.363767862E-2,7.769630029E-2
4.060856083E0,3.785043390E-2,-4.897382522E-2,-6.695997477E-2,9.118513653E-2
4.070811083E0,4.126017376E-2,-4.163183740E-2,-5.558421671E-2,8.077881512E-2
4.080767083E0,2.602587464E-2,-3.287770361E-2,-5.678172648E-2,7.058650018E-2
4.090722083E0,8.643303928E-3,-2.272622918E-2,-3.911845744E-2,4.605911319E-2
4.100678083E0,8.010731125E-4,-4.687045841E-4,-5.199168742E-2,5.199997079E-2
4.110634208E0,1.124549305E-2,5.240854821E-3,-6.950526774E-2,7.060389449E-2
4.120590208E0,1.589225706E-2,3.788416503E-2,-6.082273722E-2,7.339740566E-2
4.130545208E0,1.066683340E-2,5.341554838E-2,-3.088440835E-2,6.261668167E-2
4.140501208E0,2.095053257E-2,4.452490723E-2,-4.630117714E-2,6.756619853E-2
4.150456208E0,2.610112557E-2,3.458098155E-2,-5.917440712E-2,7.333978115E-2
4.160411208E0,3.041553475E-2,-1.536262266E-3,-5.737814248E-2,6.495934182E-2
4.170367208E0,2.050121059E-2,-3.588745052E-2,-4.345767617E-2,5.997314698E-2
4.180322208E0,1.293494551E-2,-5.847192812E-2,-4.884647012E-2,7.728037808E-2
4.190278208E0,1.392546841E-2,-7.021077085E-2,-5.618121743E-2,9.099340749E-2
4.200233208E0,4.334234898E-3,-7.504602077E-2,-5.109180093E-2,9.089038974E-2
4.210189208E0,2.912479844E-3,-7.272295854E-2,-3.941608071E-2,8.276918905E-2
4.220144208E0,1.269043597E-2,-4.665334398E-2,-3.687137246E-2,6.080361648E-2
4.230100208E0,1.663798719E-2,3.624606756E-3,-5.079242349E-2,5.357080059E-2
4.240055208E0,4.499206779E-2,4.297582906E-2,-5.872651041E-2,8.555706325E-2
4.250011208E0,5.475171939E-2,7.133001472E-2,-6.471405923E-2,1.107864217E-1
4.259966208E0,3.478287037E-2,7.973060438E-2,-4.540479898E-2,9.812447767E-2
4.269922208E0,-2.303670491E-3,5.253669360E-2,-4.360794961E-2,6.831591573E-2
4.279877208E0,-3.760301902E-2,2.479194312E-2,-5.228931069E-2,6.901303860E-2
4.289833208E0,-3.301190863E-2,-1.715628804E-2,-5.258927286E-2,6.441859941E-2
4.299788208E0,1.858900205E-2,-5.327441121E-2,-4.989487588E-2,7.532073106E-2
4.309744208E0,5.958042773E-2,-6.419012130E-2,-4.675141275E-2,9.927685347E-2
4.319699208E0,6.759289018E-2,-6.583625412E-2,-5.019483805E-2,1.068771862E-1
4.329655208E0,3.497252116E-2,-6.091159662E-2,-6.306806803E-2,9.439746312E-2
4.339610208E0,-1.131661895E-2,-5.265042194E-2,-5.393647134E-2,7.621860492E-2
4.349566208E0,-2.338132518E-2,-2.343358696E-2,-4.824888468E-2,5.851302622E-2
4.359521208E0,-1.016657670E-2,-7.658080067E-3,-3.208250284E-2,3.451510482E-2
4.369477208E0,1.953716462E-2,2.239072463E-2,-6.920530558E-2,7.531546767E-2
4.379432208E0,3.593630218E-2,1.820977357E-2,-5.064331949E-2,6.471290039E-2
4.389388208E0,3.525528428E-2,1.102841745E-2,-4.884705484E-2,6.124210829E-2
4.399343208E0,2.708324766E-2,8.966865088E-4,-5.363709390E-2,6.009362855E-2
4.409299208E0,3.223715713E-2,-1.211472734E-2,-5.752900064E-2,6.704913745E-2
4.419254208E0,3.136680821E-2,-3.009331662E-2,-5.393530190E-2,6.927121447E-2
4.429210208E0,3.438232696E-2,-2.249904658E-2,-5.303658485E-2,6.709121282E-2
4.439165208E0,1.501769175E-2,-1.884114495E-2,-5.019308388E-2,5.567643558E-2
4.449121208E0,-9.308753614E-3,-1.586124854E-2,-5.288806558E-2,5.599446026E-2
4.459076208E0,-1.998995381E-2,-1.598904446E-2,-6.097184122E-2,6.612725019E-2
4.469032208E0,3.936455213E-3,-1.199929736E-2,-5.633149087E-2,5.772967764E-2
4.478987208E0,3.134246461E-2,-5.477466057E-3,-4.645203531E-2,5.630403455E-2
4.488943208E0,4.978089629E-2,-3.158435205E-3,-4.450608194E-2,6.684986670E-2
4.498898208E0,2.844224565E-2,7.702132899E-3,-5.992402017E-2,6.677703484E-2
4.508854208E0,1.948300935E-2,9.317761981E-3,-6.022339761E-2,6.397863676E-2
4.518809208E0,9.759943960E-3,9.823491317E-3,-5.303833902E-2,5.481626486E-2
4.528765208E0,5.640758690E-3,6.896094221E-3,-5.423526406E-2,5.496215191E-2
4.538720208E0,1.353112397E-2,-4.679181792E-3,-5.677997231E-2,5.855724818E-2
4.548676208E0,2.460925874E-2,-1.631002691E-2,-5.333713174E-2,6.096295774E-2
4.558631208E0,2.669365408E-2,-1.885709461E-2,-6.426440835E-2,7.209754064E-2
4.568587208E0,2.379843266E-2,-3.941384233E-2,-4.989429116E-2,6.789150650E-2
4.578542208E0,1.274629972E-2,-3.410766314E-2,-4.600238442E-2,5.866873285E-2
4.588498208E0,1.724217815E-2,-3.756954828E-2,-6.007253945E-2,7.292100974E-2
4.598453208E0,2.321382073E-2,-3.168523936E-2,-6.127004921E-2,7.277949434E-2
4.608409208E0,1.840425288E-2,-3.028973510E-2,-4.510366738E-2,5.736310127E-2
4.618364208E0,1.955117052E-2,-2.906663006E-2,-5.064273477E-2,6.157762448E-2
4.628320208E0,1.560973147E-2,-1.861372481E-2,-5.827744424E-2,6.313790443E-2
4.638275208E0,1.456575223E-2,-1.718944586E-2,-5.588183999E-2,6.025295203E-2
4.648231208E0,2.423449333E-2,-5.997077962E-3,-5.498370767E-2,6.038612192E-2
4.658186208E0,1.714729337E-2,9.899566791E-3,-4.749985635E-2,5.146131990E-2
4.668142208E0,1.643802612E-2,3.819073272E-2,-5.333771646E-2,6.762878651E-2
4.678097208E0,7.185524544E-3,5.529925175E-2,-5.483460367E-2,7.820788174E-2
4.688053208E0,3.100417578E-3,5.471869175E-2,-5.872651041E-2,8.032777129E-2
4.698008208E0,8.854635092E-3,3.617447800E-2,-4.615324259E-2,5.930530518E-2
4.707964208E0,2.636979599E-2,1.842215541E-3,-6.022339761E-2,6.576942693E-2
4.717919208E0,4.307045345E-2,-2.660728888E-2,-5.722962320E-2,7.640838667E-2
4.727875208E0,2.878952458E-2,-5.718567772E-2,-5.109238565E-2,8.191135656E-2
4.737830208E0,1.248829590E-2,-7.189508873E-2,-4.959549844E-2,8.823023736E-2
4.747786208E0,4.745860607E-3,-6.759332872E-2,-5.049421549E-2,8.450471631E-2
4.757741208E0,7.029910949E-3,-5.641443454E-2,-4.540538371E-2,7.275752155E-2
4.767697208E0,2.181946993E-2,-2.839713529E-2,-4.854884684E-2,6.032807879E-2
4.777652208E0,2.119057219E-2,-8.824786884E-3,-6.202200115E-2,6.613354549E-2
4.787608208E0,1.151702770E-2,1.113219640E-2,-6.232196331E-2,6.434745399E-2
4.797563208E0,1.801768569E-2,2.490730457E-2,-3.582822919E-2,4.720882148E-2
4.807519208E0,2.988659242E-2,4.167165329E-2,-4.525861859E-2,6.839647397E-2
4.817474208E0,2.935346112E-2,3.560664256E-2,-4.316297650E-2,6.318624229E-2
4.827430208E0,2.532361034E-2,2.282207784E-2,-4.076678753E-2,5.314191794E-2
4.837385208E0,2.364597565E-2,4.058762519E-3,-5.139351726E-2,5.671771622E-2
4.847341208E0,9.390498146E-3,-1.361100242E-2,-4.824946940E-2,5.100443255E-2
4.857296208E0,6.238864898E-3,-3.864518015E-2,-5.857740641E-2,7.045343090E-2
