time,x,y,z,absolute
3.935998333E0,5.845201287E-1,-1.299879601E0,4.091348248E0,4.332491343E0
3.945955333E0,3.728862246E-1,-1.303627228E0,4.613254344E0,4.808388892E0
3.955913333E0,2.384297200E-1,-1.750188151E0,4.061946693E0,4.429381247E0
3.965870333E0,1.752876481E-1,-2.356615165E0,3.084259492E0,3.885488053E0
3.975828333E0,1.717581956E-1,-2.562678500E0,2.012306988E0,3.262851726E0
3.985785333E0,-1.019864045E-2,-2.353105812E0,6.955046672E-1,2.453759915E0
3.995743333E0,-1.915243062E-1,-2.033602109E0,-6.207456762E-1,2.134840577E0
4.005700333E0,-2.904052544E-1,-1.847165830E0,-1.632423327E0,2.482168958E0
4.015658333E0,-1.794132607E-1,-1.722427471E0,-2.244634992E0,2.835018828E0
4.025615333E0,-3.232530847E-2,-1.739150069E0,-2.398430797E0,2.962795669E0
4.035573333E0,1.327289448E-1,-1.738199750E0,-1.982948118E0,2.640272445E0
4.045530333E0,3.046897099E-1,-1.674248022E0,-1.057539702E0,2.003579916E0
4.055488333E0,3.924959587E-1,-1.490542832E0,-2.316029495E-1,1.558656773E0
4.065445333E0,2.462424771E-1,-1.288096000E0,3.281036425E-1,1.351842692E0
4.075403333E0,1.060644720E-1,-1.188518429E0,6.639753109E-1,1.365536137E0
4.085360333E0,-1.130261669E-1,-1.044278363E0,7.496522230E-1,1.290453668E0
4.095318333E0,-3.710193548E-1,-9.007526077E-1,5.945133126E-1,1.141252251E0
4.105275333E0,-5.667748524E-1,-9.169065642E-1,2.323987556E-1,1.102706018E0
4.115233333E0,-7.713432734E-1,-1.013959965E0,-2.434552556E-1,1.297056559E0
4.125190333E0,-8.581207777E-1,-1.009775040E0,-6.795932239E-1,1.489249425E0
4.135148333E0,-8.189252101E-1,-9.472146564E-1,-9.353135991E-1,1.562902951E0
4.145105333E0,-6.878046151E-1,-9.076032056E-1,-1.126866630E0,1.602075893E0
4.155063333E0,-4.837016324E-1,-8.665191335E-1,-1.322020376E0,1.653045841E0
4.165020333E0,-2.171877357E-1,-8.195726430E-1,-1.493380047E0,1.717280931E0
4.174978333E0,2.600819595E-2,-8.206012414E-1,-1.659331629E0,1.851335809E0
4.184935333E0,2.479109801E-1,-8.231734315E-1,-1.685040666E0,1.891675554E0
4.194893333E0,4.268001842E-1,-7.776442330E-1,-1.557536867E0,1.792431321E0
4.204850333E0,5.603042505E-1,-6.953255962E-1,-1.413445101E0,1.671898798E0
4.214807333E0,6.184675279E-1,-5.735530179E-1,-1.292489598E0,1.543371150E0
4.224765333E0,6.274635422E-1,-5.061090399E-1,-1.169558321E0,1.420465953E0
4.234722333E0,5.953626572E-1,-4.826561137E-1,-1.036069311E0,1.288740949E0
4.244680333E0,5.203666712E-1,-4.743960810E-1,-8.517206347E-1,1.105106852E0
4.254637333E0,4.631625931E-1,-5.039374205E-1,-6.264069504E-1,9.278244332E-1
4.264595333E0,3.973553969E-1,-4.718878083E-1,-3.513352150E-1,7.099336929E-1
4.274552333E0,3.007061115E-1,-3.262832946E-1,2.527225077E-2,4.444363177E-1
4.284510333E0,2.137876163E-1,-1.640751370E-1,4.145786995E-1,4.944707206E-1
4.294467333E0,1.203894560E-1,-1.948401891E-2,7.103536713E-1,7.207465480E-1
4.304425333E0,4.993346751E-2,1.152523116E-1,7.953119606E-1,8.051692748E-1
4.314382333E0,-5.954292789E-4,1.672051150E-1,6.459647173E-1,6.672543151E-1
4.324340333E0,-5.478917811E-2,2.578668150E-1,3.326592082E-1,4.244517606E-1
4.334297333E0,-7.930278920E-2,4.425174268E-1,-7.149741411E-2,4.552169654E-1
4.344255333E0,-6.772592347E-2,5.765038153E-1,-4.029877639E-1,7.066417675E-1
4.354212333E0,2.267224979E-2,6.252375072E-1,-5.703713286E-1,8.466164562E-1
4.364170333E0,9.271725208E-2,6.117685191E-1,-6.001628923E-1,8.620050505E-1
4.374127333E0,1.302659514E-1,6.422416489E-1,-5.747766209E-1,8.716717946E-1
4.384085333E0,1.559128990E-1,7.489349889E-1,-4.358958936E-1,8.804644682E-1
4.394042333E0,1.680732803E-1,8.228619942E-1,-2.139665776E-1,8.666788248E-1
4.404000333E0,1.945400442E-1,8.648135738E-1,-1.979399443E-2,8.866454469E-1
4.413957333E0,2.108254534E-1,9.141073559E-1,6.009358943E-2,9.400270578E-1
4.423915333E0,1.537610871E-1,9.039503038E-1,-4.062703907E-2,9.178339610E-1
4.433872333E0,3.877179064E-2,8.456303211E-1,-2.753664351E-1,8.901800746E-1
4.443830333E0,-6.516042106E-2,8.156604172E-1,-5.472748268E-1,9.844071986E-1
4.453787333E0,-1.374256477E-1,8.088360588E-1,-7.274088299E-1,1.096460298E0
4.463745333E0,-2.095072352E-1,8.189556156E-1,-7.537569684E-1,1.132577216E0
