"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.415832928E0,3.513599873E0,1.603079987E1,-3.285459900E1
1.425821210E0,3.135400057E0,1.582339954E1,-3.347679901E1
1.435833173E0,3.208600044E0,1.650659943E1,-3.248859787E1
1.445821210E0,3.781999826E0,1.661639977E1,-3.225679779E1
1.455833173E0,3.220799923E0,1.611619949E1,-3.287899780E1
1.465831464E0,3.513599873E0,1.583559990E1,-3.315959930E1
1.475833173E0,3.611199856E0,1.612839890E1,-3.285459900E1
1.485820477E0,3.586799860E0,1.623819923E1,-3.215919876E1
1.495832928E0,4.269999981E0,1.643339920E1,-3.223239899E1
1.505819501E0,3.781999826E0,1.670179939E1,-3.236660004E1
1.515833173E0,3.672199965E0,1.651879883E1,-3.196399879E1
1.525833173E0,4.269999981E0,1.662859917E1,-3.203720093E1
1.535832684E0,4.160200119E0,1.615279961E1,-3.192739868E1
1.545832928E0,3.598999977E0,1.650659943E1,-3.246419907E1
1.555820721E0,4.269999981E0,1.661639977E1,-3.234220123E1
1.565833173E0,3.684399843E0,1.642119980E1,-3.225679779E1
1.575821210E0,3.964999914E0,1.615279961E1,-3.173219872E1
1.585832928E0,3.989399910E0,1.679940033E1,-3.245199966E1
1.595821210E0,4.074800014E0,1.605520058E1,-3.213479996E1
1.605832928E0,3.964999914E0,1.653100014E1,-3.164679909E1
1.615820966E0,3.855199814E0,1.634799957E1,-3.164679909E1
1.625832928E0,3.745399952E0,1.654319954E1,-3.115880013E1
1.635820966E0,4.160200119E0,1.633580017E1,-3.192739868E1
1.645833173E0,3.977200031E0,1.642119980E1,-3.234220123E1
1.655820966E0,4.428599834E0,1.655539894E1,-3.112220001E1
1.665832928E0,4.477399826E0,1.604299927E1,-3.261059952E1
1.675826092E0,4.721399784E0,1.645779991E1,-3.110999870E1
1.685833173E0,4.233399868E0,1.626259995E1,-3.121979904E1
1.695833173E0,4.733600140E0,1.578679943E1,-3.148819923E1
1.705820966E0,4.635999680E0,1.636019897E1,-3.151259995E1
1.715832928E0,4.379799843E0,1.671399879E1,-3.243980026E1
1.725820966E0,5.221600056E0,1.607959938E1,-3.117099953E1
1.735833173E0,5.611999989E0,1.637240028E1,-3.115880013E1
1.745821454E0,5.709599972E0,1.703120041E1,-3.117099953E1
1.755833173E0,5.685199738E0,1.618939972E1,-3.065859985E1
1.765821454E0,5.502200127E0,1.628699875E1,-3.086599922E1
1.775833173E0,5.782799721E0,1.648220062E1,-3.065859985E1
1.785821210E0,5.502200127E0,1.627479935E1,-3.096360016E1
1.795832928E0,5.685199738E0,1.704339981E1,-3.067079926E1
1.805821210E0,5.782799721E0,1.705559921E1,-3.047559929E1
1.815833173E0,6.075599670E0,1.667740059E1,-3.034140015E1
1.825824383E0,5.587599754E0,1.638459969E1,-3.065859985E1
1.835832684E0,6.380599976E0,1.666519928E1,-3.093919945E1
1.845822675E0,6.258599758E0,1.687260056E1,-3.024379921E1
1.855821698E0,6.160999775E0,1.668959999E1,-3.003639984E1
1.865837323E0,6.270800114E0,1.648220062E1,-3.063419914E1
1.875833173E0,6.526999950E0,1.623819923E1,-2.920679855E1
1.885833417E0,6.148799896E0,1.650659943E1,-2.973139954E1
1.895832928E0,6.246399879E0,1.688479996E1,-2.953619957E1
1.905832928E0,6.453799725E0,1.649440002E1,-3.012179947E1
1.915823895E0,7.027199745E0,1.689699936E1,-2.960939980E1
1.925832684E0,7.307799816E0,1.679940033E1,-2.938979912E1
1.935821210E0,6.551399708E0,1.668959999E1,-3.002419853E1
1.945833173E0,6.710000038E0,1.633580017E1,-2.899939919E1
1.955821210E0,7.771399975E0,1.664080048E1,-2.846259880E1
1.965832928E0,7.185800076E0,1.644560051E1,-2.858459854E1
1.975821210E0,6.892999649E0,1.625040054E1,-2.869439888E1
1.985833173E0,7.563999653E0,1.617720032E1,-2.815760040E1
1.995827313E0,7.576200008E0,1.636019897E1,-2.836499977E1
2.005832928E0,7.868999958E0,1.673839951E1,-2.846259880E1
2.015832196E0,7.563999653E0,1.673839951E1,-2.826739883E1
2.025821210E0,8.247200012E0,1.675059891E1,-2.784039879E1
2.035828778E0,8.637599945E0,1.704339981E1,-2.782819939E1
2.045832684E0,8.234999657E0,1.609179878E1,-2.762080002E1
2.055832928E0,8.430199623E0,1.600639915E1,-2.770619965E1
2.065821210E0,8.722999573E0,1.628699875E1,-2.780379868E1
2.075833417E0,8.332599640E0,1.609179878E1,-2.771839905E1
2.085819745E0,8.125200272E0,1.610400009E1,-2.742560005E1
2.095832928E0,8.515600204E0,1.629920006E1,-2.741339874E1
2.105821454E0,8.686399460E0,1.640900040E1,-2.640079880E1
2.115832928E0,8.710800171E0,1.639679909E1,-2.710840034E1
2.125821454E0,8.710800171E0,1.667740059E1,-2.721819878E1
2.135832928E0,8.783999443E0,1.640900040E1,-2.640079880E1
2.145821454E0,8.491199493E0,1.611619949E1,-2.670579910E1
2.155833173E0,8.796199799E0,1.639679909E1,-2.690099907E1
2.165817548E0,9.162199974E0,1.642119980E1,-2.597379875E1
2.175832928E0,9.162199974E0,1.584779930E1,-2.626659966E1
2.185821942E0,9.442799568E0,1.690919876E1,-2.547360039E1
2.195833173E0,9.528200150E0,1.644560051E1,-2.525399971E1
2.205817303E0,9.833199501E0,1.615279961E1,-2.574199867E1
2.215833173E0,9.930799484E0,1.587220001E1,-2.563220024E1
2.225832928E0,9.918600082E0,1.634799957E1,-2.533939934E1
2.235833173E0,9.528200150E0,1.662859917E1,-2.536380005E1
2.245833173E0,1.011380005E1,1.578679943E1,-2.511979866E1
2.255832928E0,1.058959961E1,1.581120014E1,-2.469279861E1
2.265832928E0,1.017479992E1,1.581120014E1,-2.410719872E1
2.275821210E0,1.060179996E1,1.607959938E1,-2.509539986E1
2.285838544E0,1.056519985E1,1.638459969E1,-2.420479965E1
2.295820966E0,1.045539951E1,1.620159912E1,-2.389979935E1
2.305832928E0,1.085799980E1,1.601860046E1,-2.398519897E1
2.315821210E0,1.076039982E1,1.648220062E1,-2.409499931E1
2.325832684E0,1.144359970E1,1.593319988E1,-2.385099983E1
2.335825116E0,1.116300011E1,1.590880013E1,-2.436339951E1
2.345832928E0,1.123619938E1,1.573799992E1,-2.385099983E1
2.355832684E0,1.113859940E1,1.564039993E1,-2.365579987E1
2.365821210E0,1.056519985E1,1.581120014E1,-2.419260025E1
2.375831464E0,1.162659931E1,1.583559990E1,-2.364360046E1
2.385833173E0,1.162659931E1,1.583559990E1,-2.364360046E1
2.395832928E0,1.151679993E1,1.565259933E1,-2.324099922E1
2.405834637E0,1.178520012E1,1.577460003E1,-2.252120018E1
2.415833173E0,1.177299976E1,1.549399948E1,-2.211859894E1
2.425820721E0,1.198040009E1,1.567700005E1,-2.261879921E1
2.435832928E0,1.204139996E1,1.599419975E1,-2.121579933E1
2.445821454E0,1.252939987E1,1.551839924E1,-2.148419952E1
2.455833173E0,1.273680019E1,1.551839924E1,-2.177700043E1
2.465821454E0,1.244399929E1,1.551839924E1,-2.158180046E1
2.475839032E0,1.261479950E1,1.505480003E1,-2.086199951E1
2.485821454E0,1.270020008E1,1.526219940E1,-2.045940018E1
2.495832928E0,1.287099934E1,1.535979939E1,-1.995919991E1
2.505820966E0,1.354199982E1,1.520119953E1,-1.931259918E1
2.515832684E0,1.287099934E1,1.535979939E1,-1.995919991E1
2.525820966E0,1.326139927E1,1.518900013E1,-1.972739983E1
2.535833173E0,1.334679985E1,1.556719971E1,-1.943459892E1
2.545819745E0,1.335900021E1,1.499380016E1,-1.972739983E1
2.555820721E0,1.304179955E1,1.529879951E1,-1.893440056E1
2.565841229E0,1.349319935E1,1.598199940E1,-1.793400002E1
2.575833173E0,1.312720013E1,1.521339989E1,-1.853179932E1
2.585833173E0,1.323699951E1,1.520119953E1,-1.903199959E1
2.595832928E0,1.428619957E1,1.542079926E1,-1.808040047E1
2.605833173E0,1.405439949E1,1.505480003E1,-1.707999992E1
2.615821454E0,1.333459949E1,1.557940006E1,-1.903199959E1
2.625833173E0,1.416419983E1,1.477419949E1,-1.747039986E1
2.635821454E0,1.413980007E1,1.554279995E1,-1.668959999E1
2.645833173E0,1.442039967E1,1.460339928E1,-1.634799957E1
2.655821210E0,1.405439949E1,1.477419949E1,-1.706780052E1
2.665833173E0,1.431059933E1,1.489620018E1,-1.605520058E1
2.675820966E0,1.517679977E1,1.454239941E1,-1.560379982E1
2.685832684E0,1.527439976E1,1.444479942E1,-1.570139980E1
2.695832440E0,1.459119987E1,1.424959946E1,-1.553059959E1
2.705832928E0,1.564039993E1,1.399339962E1,-1.466440010E1
2.715820966E0,1.546959972E1,1.444479942E1,-1.539639950E1
2.725832928E0,1.582339954E1,1.390799999E1,-1.455459976E1
2.735828290E0,1.539639950E1,1.367619991E1,-1.627479935E1
2.745821210E0,1.509140015E1,1.377379990E1,-1.609179878E1
2.755833905E0,1.612839890E1,1.400559998E1,-1.454239941E1
2.765836102E0,1.601860046E1,1.372499943E1,-1.444479942E1
2.775832928E0,1.620159912E1,1.372499943E1,-1.412759972E1
2.785819745E0,1.707999992E1,1.393239975E1,-1.379819965E1
2.795833173E0,1.657979965E1,1.365180016E1,-1.340779972E1
2.805821210E0,1.610400009E1,1.344439983E1,-1.393239975E1
2.815833173E0,1.695800018E1,1.413980007E1,-1.300519943E1
2.825821210E0,1.617720032E1,1.356639957E1,-1.312720013E1
2.835832928E0,1.666519928E1,1.356639957E1,-1.320039940E1
2.845821698E0,1.723859978E1,1.310279942E1,-1.276119995E1
2.855833173E0,1.694579887E1,1.291979980E1,-1.277339935E1
2.865820966E0,1.701899910E1,1.311499977E1,-1.217560005E1
2.875832928E0,1.722640038E1,1.329799938E1,-1.256599998E1
2.885823895E0,1.722640038E1,1.331019974E1,-1.226099968E1
2.895832684E0,1.776319885E1,1.315159988E1,-1.073600006E1
2.905820966E0,1.738500023E1,1.313939953E1,-1.134599972E1
2.915833173E0,1.776319885E1,1.287099934E1,-1.072379971E1
2.925833417E0,1.766559982E1,1.295639992E1,-1.093120003E1
2.935821454E0,1.793400002E1,1.222439957E1,-1.019919968E1
2.945832928E0,1.803159904E1,1.222439957E1,-9.991799355E0
2.955821210E0,1.781200027E1,1.261479950E1,-9.406199455E0
2.965833173E0,1.781200027E1,1.223659992E1,-9.601399422E0
2.975820966E0,1.800720024E1,1.205359936E1,-9.381799698E0
2.985823651E0,1.820240021E1,1.205359936E1,-9.381799698E0
2.995821210E0,1.819019890E1,1.178520012E1,-9.064599991E0
3.005832684E0,1.816580009E1,1.217560005E1,-8.381400108E0
3.015820966E0,1.856839943E1,1.188280010E1,-8.747400284E0
3.025832928E0,1.836100006E1,1.169979954E1,-8.356999397E0
3.035822186E0,1.881239891E1,1.163879967E1,-7.124799728E0
3.045832928E0,1.844639969E1,1.171199989E1,-8.052000046E0
3.055830243E0,1.859280014E1,1.089459991E1,-6.612400055E0
3.065832684E0,1.936139870E1,1.128499985E1,-6.087800026E0
3.075829510E0,1.823900032E1,1.161439991E1,-7.759199619E0
3.085833173E0,1.953219986E1,1.093120003E1,-5.270400047E0
3.095832928E0,1.933699989E1,1.149240017E1,-5.184999943E0
3.105832684E0,1.912960052E1,1.083360004E1,-5.075200081E0
3.115832928E0,1.888559914E1,1.099219990E1,-6.307399750E0
3.125818768E0,1.943459892E1,1.121179962E1,-5.075200081E0
3.135821210E0,1.962979889E1,1.112639999E1,-5.062999725E0
3.145821210E0,1.971520042E1,1.084579945E1,-4.855599880E0
3.155832928E0,1.960540009E1,1.047980022E1,-4.343199730E0
3.165821454E0,1.971520042E1,1.074819946E1,-4.745800018E0
3.175833173E0,1.970299911E1,1.047980022E1,-4.343199730E0
3.185822186E0,1.977619934E1,1.087020016E1,-3.745399952E0
3.195832928E0,1.949559975E1,1.076039982E1,-4.062600136E0
3.205818768E0,1.997139931E1,1.058959961E1,-3.733199835E0
3.215833173E0,1.977619934E1,1.077260017E1,-3.647799969E0
3.225824872E0,2.023979950E1,1.060179996E1,-3.110999823E0
3.235832928E0,2.004459953E1,9.564800262E0,-3.098799944E0
3.245822919E0,2.005679893E1,1.032119942E1,-3.220799923E0
3.255833173E0,2.003240013E1,9.576999664E0,-2.500999928E0
3.265833173E0,1.984939957E1,1.041879940E1,-2.927999973E0
3.275832928E0,2.002019882E1,1.005280018E1,-2.110599995E0
3.285833173E0,2.003240013E1,9.955200195E0,-2.610800028E0
3.295833905E0,2.028859901E1,1.045539951E1,-1.500599980E0
3.305819989E0,2.069120026E1,1.016259956E1,-1.878799915E0
3.315821210E0,1.953219986E1,9.479399681E0,-2.317999840E0
3.325833417E0,2.028859901E1,9.320799828E0,-1.366400003E0
3.335821454E0,2.058139992E1,9.503799438E0,-1.659199953E0
3.345833173E0,2.056920052E1,9.430600166E0,-1.061399937E0
3.355821210E0,2.065460014E1,9.430600166E0,-6.588000059E-1
3.365832928E0,2.113039970E1,8.979199409E0,-3.172000051E-1
3.375821210E0,2.047159958E1,9.235400200E0,-1.256600022E0
3.385832928E0,2.084980011E1,8.771800041E0,-6.344000101E-1
3.395821698E0,2.138660049E1,8.710800171E0,5.978000164E-1
3.405832928E0,2.049600029E1,9.088999748E0,9.515999556E-1
3.415831952E0,2.082539940E1,8.125200272E0,-1.097999960E-1
3.425832928E0,2.156959915E1,8.722999573E0,1.012599945E0
3.435841229E0,2.087419891E1,8.247200012E0,1.390799999E0
3.445832684E0,2.143540001E1,8.466799736E0,2.317999840E0
3.455832928E0,2.125239944E1,8.832799911E0,1.805599928E0
3.465821210E0,2.176479912E1,8.356999397E0,1.232200027E0
3.475833173E0,2.095960045E1,8.259399414E0,1.903199911E0
3.485830975E0,2.088640022E1,8.527799606E0,1.183400035E0
3.495832928E0,2.133779907E1,8.369199753E0,2.220399857E0
