"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.291978606E0,-4.461539841E1,-5.322859955E1,1.006377945E2
1.301972503E0,-4.429819870E1,-5.314319992E1,9.994239807E1
1.311967376E0,-4.423719788E1,-5.350919724E1,1.007597961E2
1.321964934E0,-4.510339737E1,-5.314319992E1,1.004059982E2
1.331966643E0,-4.476179886E1,-5.308219910E1,9.911280060E1
1.341963713E0,-4.372480011E1,-5.285039902E1,1.002595978E2
1.351961028E0,-4.390779877E1,-5.314319992E1,9.985699463E1
1.361978606E0,-4.440800095E1,-5.304559708E1,1.002351990E2
1.371966643E0,-4.411520004E1,-5.342379761E1,1.002595978E2
1.381978362E0,-4.401760101E1,-5.370439911E1,1.002717972E2
1.391966155E0,-4.411520004E1,-5.294799805E1,1.002473984E2
1.401978362E0,-4.372480011E1,-5.332619858E1,1.002717972E2
1.411966887E0,-4.393219757E1,-5.294799805E1,1.005523987E2
1.421978606E0,-4.429819870E1,-5.296019745E1,9.983259583E1
1.431966887E0,-4.439579773E1,-5.305780029E1,9.994239807E1
1.441978362E0,-4.440800095E1,-5.314319992E1,1.001375961E2
1.451966643E0,-4.439579773E1,-5.343600082E1,9.974720001E1
1.461978362E0,-4.341979980E1,-5.285039902E1,9.997899628E1
1.471966399E0,-4.460319901E1,-5.352140045E1,1.003450012E2
1.481978606E0,-4.360279846E1,-5.296019745E1,9.946659851E1
1.491966399E0,-4.400539780E1,-5.276499939E1,1.000522003E2
1.501978362E0,-4.431039810E1,-5.324079895E1,1.002473984E2
1.511966399E0,-4.352959824E1,-5.285039902E1,1.003694000E2
1.521975921E0,-4.421279907E1,-5.285039902E1,1.003450012E2
1.531978606E0,-4.341979980E1,-5.333839798E1,9.978379822E1
1.541978606E0,-4.429819870E1,-5.315539932E1,9.974720001E1
1.551974456E0,-4.420059967E1,-5.305780029E1,9.994239807E1
1.561978118E0,-4.389559937E1,-5.258200073E1,9.964959717E1
1.571978362E0,-4.399319839E1,-5.305780029E1,9.945439911E1
1.581972014E0,-4.333440018E1,-5.332619858E1,1.001986008E2
1.591966643E0,-4.398099899E1,-5.297240067E1,9.924700165E1
1.601966399E0,-4.367599869E1,-5.316759872E1,9.877119446E1
1.611978606E0,-4.399319839E1,-5.277719879E1,9.964959717E1
1.621966643E0,-4.399319839E1,-5.277719879E1,9.944219971E1
1.631978606E0,-4.332220078E1,-5.247219849E1,9.996679688E1
1.641966399E0,-4.399319839E1,-5.305780029E1,9.945439911E1
1.651967131E0,-4.315139771E1,-5.283819962E1,1.008939972E2
1.661965911E0,-4.373699951E1,-5.265519714E1,1.006622009E2
1.671966643E0,-4.372480011E1,-5.294799805E1,1.003694000E2
1.681966399E0,-4.389559937E1,-5.287479782E1,9.945439911E1
1.691966643E0,-4.361499786E1,-5.314319992E1,9.997899628E1
1.701969085E0,-4.407859802E1,-5.335059738E1,9.925920105E1
1.711964202E0,-4.333440018E1,-5.313100052E1,1.001864014E2
1.721967620E0,-4.467639923E1,-5.278939819E1,9.951539612E1
1.731967864E0,-4.370039749E1,-5.267959976E1,9.966179657E1
1.741978606E0,-4.468859863E1,-5.297240067E1,9.982039642E1
1.751964202E0,-4.420059967E1,-5.248439789E1,1.000278015E2
1.761978362E0,-4.400539780E1,-5.286259842E1,9.995459747E1
1.771966887E0,-4.440800095E1,-5.286259842E1,1.001375961E2
1.781978362E0,-4.344419861E1,-5.283819962E1,1.006744003E2
1.791966887E0,-4.400539780E1,-5.296019745E1,1.000522003E2
1.801978362E0,-4.399319839E1,-5.305780029E1,9.964959717E1
1.811966887E0,-4.466419983E1,-5.306999969E1,9.922259521E1
1.821966399E0,-4.418840027E1,-5.267959976E1,9.963739777E1
1.831961028E0,-4.409079742E1,-5.239899826E1,9.963739777E1
1.841978362E0,-4.421279907E1,-5.294799805E1,1.003450012E2
1.851966155E0,-4.335879898E1,-5.236240005E1,1.011745987E2
1.861978606E0,-4.371260071E1,-5.248439789E1,1.000522003E2
1.871966643E0,-4.456660080E1,-5.222819901E1,9.900299835E1
1.881978362E0,-4.446899796E1,-5.232579803E1,9.901519775E1
