"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.984851208E0,-2.286811829E0,1.873975372E1,-3.279547119E1
7.994806208E0,-2.562492371E0,1.865208817E1,-3.327456665E1
8.004761208E0,-2.562492371E0,1.865208817E1,-3.327456665E1
8.014717208E0,-2.421264648E0,1.857143402E1,-3.293568420E1
8.024672208E0,-2.566192627E0,1.855371857E1,-3.300968933E1
8.034627208E0,-2.420593262E0,1.858253860E1,-3.318601990E1
8.044583208E0,-2.531051636E0,1.854382324E1,-3.339807129E1
8.054538208E0,-2.680946350E0,1.833837891E1,-3.318351746E1
8.064493208E0,-2.713539124E0,1.844124603E1,-3.348498535E1
8.074449208E0,-2.568817139E0,1.852628326E1,-3.341023254E1
8.084404208E0,-2.445785522E0,1.844481659E1,-3.320010376E1
8.094360208E0,-2.729217529E0,1.838947296E1,-3.301560974E1
8.104315208E0,-2.610755920E0,1.829366302E1,-3.315002441E1
8.114270208E0,-2.773887634E0,1.838212585E1,-3.318983459E1
8.124226208E0,-2.584213257E0,1.849274445E1,-3.284899902E1
8.134181208E0,-2.679153442E0,1.834857559E1,-3.337574768E1
8.144136208E0,-2.270668030E0,1.843481445E1,-3.336027527E1
8.154092208E0,-2.416000366E0,1.861569977E1,-3.315574646E1
8.164047208E0,-2.595588684E0,1.869403458E1,-3.303028870E1
8.174003208E0,-2.627525330E0,1.873860550E1,-3.343373108E1
8.183958208E0,-2.664176941E0,1.887628174E1,-3.327848816E1
8.193913208E0,-2.629402161E0,1.878990936E1,-3.293551636E1
8.203869208E0,-2.671257019E0,1.840858078E1,-3.267883301E1
8.213824208E0,-2.769126892E0,1.865206909E1,-3.293955994E1
8.223779208E0,-2.535018921E0,1.854025269E1,-3.316261292E1
8.233735208E0,-2.539909363E0,1.891400146E1,-3.290550232E1
8.243690958E0,-2.705848694E0,1.883463669E1,-3.300657654E1
8.253646958E0,-2.911857605E0,1.852310181E1,-3.306517029E1
8.263601958E0,-2.682846069E0,1.852271271E1,-3.321691895E1
8.273556958E0,-2.676986694E0,1.863643646E1,-3.300381470E1
8.283512958E0,-2.883453369E0,1.858471680E1,-3.263429260E1
8.293467958E0,-2.940818787E0,1.838071442E1,-3.318737793E1
8.303422958E0,-2.929649353E0,1.852729416E1,-3.315313721E1
8.313378958E0,-2.970787048E0,1.851783752E1,-3.284175110E1
8.323333958E0,-2.929519653E0,1.845932388E1,-3.272605896E1
8.333288958E0,-3.049247742E0,1.857648849E1,-3.287832642E1
8.343244958E0,-3.068191528E0,1.879004669E1,-3.292544556E1
8.353199958E0,-2.986068726E0,1.885733414E1,-3.301225281E1
8.363155958E0,-2.703956604E0,1.848586655E1,-3.313706970E1
8.373110958E0,-2.589202881E0,1.860779572E1,-3.304425049E1
8.383065958E0,-2.683692932E0,1.847421646E1,-3.293730164E1
8.393021958E0,-2.663940430E0,1.835157776E1,-3.319036865E1
8.402976958E0,-2.537902832E0,1.837576294E1,-3.355085754E1
8.412931958E0,-2.468315125E0,1.822412109E1,-3.369059753E1
8.422887958E0,-2.572204590E0,1.842085648E1,-3.308029175E1
8.432842958E0,-2.530120850E0,1.846218872E1,-3.297486877E1
8.442797958E0,-2.884696960E0,1.843017578E1,-3.322889709E1
8.452753958E0,-2.902770996E0,1.847276306E1,-3.326417542E1
8.462708958E0,-2.872390747E0,1.858908844E1,-3.322315979E1
8.472664958E0,-2.632400513E0,1.854624176E1,-3.318820190E1
8.482619958E0,-2.577545166E0,1.855281448E1,-3.339373779E1
8.492574958E0,-2.461967468E0,1.840165329E1,-3.340303040E1
8.502530958E0,-2.814735413E0,1.845208359E1,-3.317927551E1
8.512485958E0,-2.899353027E0,1.850929260E1,-3.345237732E1
8.522440958E0,-2.721740723E0,1.878982925E1,-3.343490601E1
8.532396958E0,-2.613265991E0,1.860305786E1,-3.319989014E1
8.542351958E0,-2.569099426E0,1.837508392E1,-3.320294189E1
8.552307958E0,-2.492355347E0,1.850889206E1,-3.317021179E1
8.562262958E0,-2.835205078E0,1.847209167E1,-3.307727051E1
8.572217958E0,-2.906036377E0,1.846262360E1,-3.300430298E1
8.582173958E0,-2.779403687E0,1.834807205E1,-3.293778992E1
8.592128958E0,-2.800994873E0,1.841752243E1,-3.299542236E1
8.602083958E0,-2.857597351E0,1.848003387E1,-3.314512634E1
8.612039958E0,-2.764160156E0,1.841836929E1,-3.276498413E1
8.621994958E0,-2.810752869E0,1.816471481E1,-3.326057434E1
8.631950958E0,-2.629379272E0,1.799778366E1,-3.324099731E1
8.641905958E0,-2.346046448E0,1.811689758E1,-3.321484375E1
8.651860958E0,-2.534507751E0,1.795037842E1,-3.313128662E1
8.661816958E0,-2.367576599E0,1.786068726E1,-3.344686890E1
8.671771958E0,-2.467788696E0,1.793879700E1,-3.352984619E1
8.681726958E0,-2.309776306E0,1.801532364E1,-3.349624634E1
8.691682958E0,-2.490699768E0,1.801463699E1,-3.346313477E1
8.701637958E0,-2.499404907E0,1.767756271E1,-3.365866089E1
8.711592958E0,-2.365081787E0,1.755027771E1,-3.369120789E1
8.721548958E0,-2.101600647E0,1.698552322E1,-3.349250793E1
8.731503958E0,-1.798469543E0,1.683595276E1,-3.378286743E1
8.741459958E0,-2.015602112E0,1.653200150E1,-3.408906555E1
8.751414958E0,-2.152534485E0,1.627444077E1,-3.412359619E1
8.761369958E0,-1.914093018E0,1.602398300E1,-3.427526855E1
8.771325958E0,-2.079681396E0,1.549163914E1,-3.439752197E1
8.781280958E0,-2.064781189E0,1.494519901E1,-3.497839355E1
8.791235958E0,-2.263107300E0,1.483938885E1,-3.505235291E1
8.801191958E0,-1.857040405E0,1.436999226E1,-3.515824890E1
8.811146958E0,-1.976593018E0,1.423062420E1,-3.574238586E1
8.821102958E0,-1.947929382E0,1.390791798E1,-3.571455383E1
8.831057958E0,-2.000144958E0,1.349445438E1,-3.612588501E1
8.841012958E0,-1.968666077E0,1.316102314E1,-3.614872742E1
8.850968958E0,-1.704162598E0,1.271507931E1,-3.623538208E1
8.860923958E0,-1.509193420E0,1.258671856E1,-3.659347534E1
8.870878958E0,-1.267242432E0,1.239192486E1,-3.667202759E1
8.880834958E0,-1.463249207E0,1.207509136E1,-3.690773010E1
8.890789958E0,-1.207603455E0,1.164870358E1,-3.739533997E1
8.900744958E0,-9.885711670E-1,1.107956600E1,-3.739341736E1
8.910700958E0,-1.147155762E0,1.062007999E1,-3.764051819E1
8.920655958E0,-9.314193726E-1,1.031851292E1,-3.776972961E1
8.930611958E0,-1.105651855E0,9.947777748E0,-3.819390869E1
8.940566958E0,-9.731750488E-1,9.371739388E0,-3.841493225E1
8.950521958E0,-5.078582764E-1,8.796992302E0,-3.866192627E1
8.960477958E0,-6.296463013E-1,8.267912865E0,-3.922840881E1
8.970432958E0,-9.184417725E-1,7.964638710E0,-3.906124878E1
8.980387958E0,-9.744110107E-1,7.529187202E0,-3.924931335E1
8.990343958E0,-9.886245728E-1,7.163300514E0,-3.968429565E1
9.000298958E0,-1.047378540E0,6.850647926E0,-3.977726746E1
9.010254958E0,-1.209762573E0,6.303248405E0,-4.023654175E1
9.020209958E0,-1.203788757E0,5.803370476E0,-4.061001587E1
9.030164958E0,-1.260482788E0,5.660738945E0,-4.098139954E1
9.040120958E0,-1.429267883E0,5.363837242E0,-4.111576843E1
9.050075958E0,-1.500358582E0,4.697722435E0,-4.122180176E1
9.060030958E0,-1.433677673E0,4.321345329E0,-4.116490173E1
9.069986958E0,-1.788696289E0,3.680802345E0,-4.169041443E1
9.079941958E0,-2.024604797E0,3.163050652E0,-4.196763611E1
9.089896958E0,-2.458587646E0,2.394639015E0,-4.237646484E1
9.099852958E0,-2.710189819E0,1.534735680E0,-4.276197815E1
9.109807958E0,-3.163909912E0,1.221370697E0,-4.318955994E1
9.119763958E0,-3.427139282E0,5.324592590E-1,-4.310575867E1
9.129718958E0,-3.592323303E0,1.074142456E-1,-4.378433228E1
9.139673958E0,-3.846519470E0,-3.298482895E-1,-4.414192200E1
9.149629958E0,-3.852996826E0,-1.242868423E0,-4.386976624E1
9.159584958E0,-4.044364929E0,-1.512307167E0,-4.421022034E1
9.169539958E0,-4.213417053E0,-1.837210655E0,-4.472149658E1
9.179495958E0,-4.333686829E0,-2.343157768E0,-4.479978943E1
9.189450958E0,-4.173568726E0,-2.883208275E0,-4.512564087E1
9.199406958E0,-4.579536438E0,-3.786829948E0,-4.550175476E1
9.209361958E0,-4.633201599E0,-4.293309212E0,-4.559056091E1
9.219316958E0,-5.081863403E0,-5.082385063E0,-4.571278381E1
9.229272958E0,-5.221763611E0,-6.069424152E0,-4.607772827E1
9.239227958E0,-5.445739746E0,-7.245467186E0,-4.594233704E1
9.249182583E0,-5.421081543E0,-8.494853020E0,-4.618902588E1
9.259138583E0,-5.240692139E0,-9.850214005E0,-4.623489380E1
9.269093583E0,-4.880889893E0,-1.120782471E1,-4.612394714E1
9.279049583E0,-4.630104065E0,-1.244685078E1,-4.610545349E1
9.289004583E0,-4.588714600E0,-1.410273838E1,-4.587126160E1
9.298959583E0,-4.237709045E0,-1.558660889E1,-4.554963684E1
9.308915583E0,-3.872146606E0,-1.711632729E1,-4.495486450E1
9.318870583E0,-3.425140381E0,-1.840715408E1,-4.377780151E1
9.328825583E0,-3.540924072E0,-1.977971268E1,-4.274705505E1
9.338781583E0,-3.342437744E0,-2.097875023E1,-4.133499146E1
9.348736583E0,-3.162704468E0,-2.195650864E1,-4.006027222E1
9.358691583E0,-3.195739746E0,-2.273917198E1,-3.852110291E1
9.368647583E0,-3.355987549E0,-2.373308563E1,-3.679725647E1
9.378602583E0,-3.542510986E0,-2.445970917E1,-3.455758667E1
9.388558583E0,-3.920379639E0,-2.501109886E1,-3.290727234E1
9.398513583E0,-4.558433533E0,-2.529451370E1,-3.030833435E1
9.408468583E0,-5.382476807E0,-2.529375267E1,-2.761911011E1
9.418424583E0,-6.452232361E0,-2.520696259E1,-2.489836121E1
9.428379583E0,-7.847663879E0,-2.492612839E1,-2.227464294E1
9.438334583E0,-9.649269104E0,-2.460786057E1,-1.991921997E1
9.448290583E0,-1.193434143E1,-2.393248558E1,-1.710034180E1
9.458245583E0,-1.523290253E1,-2.272826767E1,-1.469639587E1
9.468201583E0,-1.886011505E1,-2.192716217E1,-1.286508179E1
9.478156583E0,-2.286422729E1,-2.096513748E1,-1.167503357E1
9.488111583E0,-2.748542786E1,-2.021689224E1,-1.201084900E1
9.498067583E0,-3.153834534E1,-1.978487396E1,-1.377008057E1
9.508022583E0,-3.302896118E1,-1.990279007E1,-1.578140259E1
9.517977583E0,-3.316687012E1,-1.981990814E1,-1.566108704E1
9.527933583E0,-3.311848450E1,-1.964492607E1,-1.562995911E1
9.537888583E0,-3.362045288E1,-1.983555984E1,-1.576240540E1
9.547843583E0,-3.398405457E1,-1.960116386E1,-1.661505127E1
9.557799583E0,-3.476823425E1,-1.977962494E1,-1.690643311E1
9.567754583E0,-3.547840881E1,-1.985216331E1,-1.802548218E1
9.577710583E0,-3.681832886E1,-1.980523682E1,-1.924967957E1
9.587665583E0,-3.781095886E1,-1.992554855E1,-2.041290283E1
9.597620583E0,-3.848185730E1,-1.971969223E1,-2.087577820E1
9.607576583E0,-3.896051025E1,-1.980561066E1,-2.086955261E1
9.617531583E0,-3.868710327E1,-1.988657570E1,-2.086416626E1
9.627486583E0,-3.869421387E1,-1.982910156E1,-2.068641663E1
9.637442583E0,-3.872261047E1,-1.966619873E1,-2.065647888E1
9.647397583E0,-3.844438171E1,-1.975742912E1,-2.074571228E1
9.657353583E0,-3.836094666E1,-1.976686859E1,-2.074626160E1
9.667308583E0,-3.851121521E1,-1.974136925E1,-2.094642639E1
9.677263583E0,-3.817614746E1,-1.977990532E1,-2.041604614E1
9.687219583E0,-3.834228516E1,-1.962563705E1,-2.031390381E1
9.697174583E0,-3.849383545E1,-1.986465073E1,-2.029228210E1
9.707129583E0,-3.826623535E1,-1.990061760E1,-2.001092529E1
9.717085583E0,-3.823808289E1,-1.980406189E1,-1.998620605E1
9.727040583E0,-3.850788879E1,-1.960523224E1,-2.019515991E1
9.736996583E0,-3.841676331E1,-1.950277519E1,-2.050296021E1
9.746951583E0,-3.832905579E1,-1.970198822E1,-2.061373901E1
9.756906583E0,-3.849810791E1,-1.978587914E1,-2.053785706E1
9.766862583E0,-3.843554688E1,-1.976652718E1,-2.031471252E1
9.776817583E0,-3.848493958E1,-1.979298210E1,-2.007885742E1
9.786772583E0,-3.850747681E1,-1.983520126E1,-2.027586365E1
9.796728583E0,-3.828462219E1,-1.976598167E1,-2.031575012E1
9.806683583E0,-3.823417664E1,-1.960453606E1,-2.019120789E1
9.816638583E0,-3.832090759E1,-1.970067978E1,-2.034123230E1
9.826594583E0,-3.848570251E1,-1.970400620E1,-2.014714050E1
9.836549583E0,-3.824346924E1,-1.963525581E1,-2.016740417E1
9.846505583E0,-3.840087891E1,-1.988573837E1,-2.043940735E1
9.856460583E0,-3.820277405E1,-1.966455650E1,-2.070372009E1
9.866415583E0,-3.850802612E1,-1.951342773E1,-2.036154175E1
9.876371583E0,-3.845777893E1,-1.976261330E1,-2.048823547E1
9.886326583E0,-3.840589905E1,-1.986205673E1,-2.041111755E1
9.896281583E0,-3.856808472E1,-1.995975304E1,-2.006033325E1
9.906237583E0,-3.854418945E1,-1.962061691E1,-2.044450378E1
9.916192583E0,-3.839340210E1,-1.973528671E1,-2.038957214E1
9.926148583E0,-3.830987549E1,-1.982114983E1,-2.078239441E1
9.936103583E0,-3.805093384E1,-1.964734268E1,-2.094979858E1
9.946058583E0,-3.823059082E1,-1.980229950E1,-2.096897888E1
9.956014583E0,-3.846299744E1,-1.953683472E1,-2.087773132E1
9.965969583E0,-3.853419495E1,-1.973771667E1,-2.040966797E1
9.975924583E0,-3.832168579E1,-1.964215279E1,-2.052543640E1
9.985880583E0,-3.863748169E1,-1.981050491E1,-2.053448486E1
9.995835583E0,-3.849076843E1,-1.972684860E1,-2.053556824E1
1.000579158E1,-3.847923279E1,-1.960570145E1,-2.027377319E1
1.001574658E1,-3.830215454E1,-1.949402237E1,-2.038421631E1
1.002570158E1,-3.839323425E1,-1.955756760E1,-2.061061096E1
1.003565758E1,-3.838658142E1,-1.975365067E1,-2.050639343E1
1.004561258E1,-3.844497681E1,-1.968561554E1,-2.084658813E1
1.005556758E1,-3.828793335E1,-1.937420464E1,-2.029170227E1
1.006552358E1,-3.822662354E1,-1.962129593E1,-2.025463867E1
1.007547858E1,-3.834848022E1,-1.923447037E1,-2.030210876E1
1.008543458E1,-3.873478699E1,-1.966409302E1,-2.070046997E1
1.009538958E1,-3.859162903E1,-1.951356888E1,-2.084291077E1
1.010534458E1,-3.832308960E1,-1.949541855E1,-2.058016968E1
1.011530058E1,-3.838615417E1,-1.938629913E1,-2.075384521E1
1.012525558E1,-3.847230530E1,-1.920293427E1,-2.093382263E1
1.013521058E1,-3.846226501E1,-1.958827972E1,-2.043437195E1
1.014516658E1,-3.846226501E1,-1.958827972E1,-2.043437195E1
1.015512158E1,-3.852487183E1,-1.961933708E1,-2.051591492E1
1.016507658E1,-3.829264832E1,-1.946013451E1,-2.042860413E1
1.017503258E1,-3.858966064E1,-1.940553474E1,-2.095637512E1
1.018498758E1,-3.847816467E1,-1.948361015E1,-2.046665955E1
1.019494358E1,-3.861988831E1,-1.947285461E1,-2.086674500E1
1.020489858E1,-3.836080933E1,-1.951058578E1,-2.093800354E1
1.021485358E1,-3.845716858E1,-1.940962219E1,-2.070600891E1
1.022480958E1,-3.844493103E1,-1.951848221E1,-2.072378540E1
1.023476458E1,-3.821873474E1,-1.940957642E1,-2.083140564E1
1.024472008E1,-3.835437012E1,-1.950331879E1,-2.075498962E1
1.025467608E1,-3.838667297E1,-1.937698746E1,-2.089071655E1
1.026463108E1,-3.835226440E1,-1.949876022E1,-2.064401245E1
1.027458708E1,-3.829467773E1,-1.960144424E1,-2.079292297E1
1.028454208E1,-3.850775146E1,-1.969039154E1,-2.093666077E1
1.029449708E1,-3.843838501E1,-1.958719254E1,-2.082856750E1
1.030445308E1,-3.849757385E1,-1.964468002E1,-2.094847107E1
1.031440808E1,-3.869126892E1,-1.957732582E1,-2.073976135E1
1.032436308E1,-3.844737244E1,-1.949200630E1,-2.076905823E1
1.033431908E1,-3.840408325E1,-1.939244652E1,-2.082170105E1
1.034427408E1,-3.845321655E1,-1.940224075E1,-2.080419922E1
1.035423008E1,-3.827427673E1,-1.941013718E1,-2.060993958E1
1.036418508E1,-3.832122803E1,-1.952890015E1,-2.071086121E1
1.037414008E1,-3.842012024E1,-1.940781593E1,-2.084603882E1
1.038409608E1,-3.838778687E1,-1.930726814E1,-2.108764648E1
1.039405108E1,-3.846348572E1,-1.932595062E1,-2.069192505E1
1.040400608E1,-3.855635071E1,-1.918311501E1,-2.066333008E1
1.041396208E1,-3.847789001E1,-1.944777298E1,-2.103498840E1
1.042391708E1,-3.854840088E1,-1.938264084E1,-2.104364014E1
1.043387308E1,-3.828097534E1,-1.944714165E1,-2.108320618E1
1.044382808E1,-3.839088440E1,-1.931670380E1,-2.103657532E1
1.045378308E1,-3.843750000E1,-1.955237961E1,-2.081658936E1
1.046373908E1,-3.843460083E1,-1.954461670E1,-2.063711548E1
1.047369408E1,-3.841413879E1,-1.977707863E1,-2.041157532E1
1.048364908E1,-3.853182983E1,-1.955955505E1,-2.051274109E1
1.049360508E1,-3.865420532E1,-1.965752029E1,-2.093838501E1
1.050356008E1,-3.858044434E1,-1.978293800E1,-2.112350464E1
1.051351608E1,-3.845681763E1,-1.963635635E1,-2.064147949E1
1.052347108E1,-3.872961426E1,-1.958367920E1,-2.086610413E1
1.053342608E1,-3.846710205E1,-1.944727898E1,-2.082182312E1
1.054338208E1,-3.878305054E1,-1.950255394E1,-2.108941650E1
1.055333708E1,-3.871055603E1,-1.963611221E1,-2.098947144E1
1.056329208E1,-3.863276672E1,-1.956268311E1,-2.071174622E1
1.057324808E1,-3.843670654E1,-1.955893326E1,-2.089912415E1
1.058320308E1,-3.857348633E1,-1.939973831E1,-2.077798462E1
1.059315808E1,-3.880783081E1,-1.953052521E1,-2.078240967E1
1.060311408E1,-3.857780457E1,-1.929158592E1,-2.099917603E1
1.061306908E1,-3.855213928E1,-1.917163277E1,-2.084022522E1
1.062302508E1,-3.842201233E1,-1.939728165E1,-2.082380676E1
1.063298008E1,-3.866523743E1,-1.925525665E1,-2.080871582E1
1.064293508E1,-3.860096741E1,-1.931490326E1,-2.088351440E1
1.065289108E1,-3.847610474E1,-1.940656471E1,-2.108639526E1
1.066284608E1,-3.855557251E1,-1.946987724E1,-2.106912231E1
1.067280108E1,-3.845341492E1,-1.966144943E1,-2.079978943E1
1.068275708E1,-3.863784790E1,-1.961521912E1,-2.085667419E1
1.069271208E1,-3.855101013E1,-1.952871513E1,-2.098405457E1
1.070266808E1,-3.842196655E1,-1.947681808E1,-2.076203918E1
1.071262308E1,-3.835740662E1,-1.968623924E1,-2.081741333E1
1.072257808E1,-3.835850525E1,-1.969142532E1,-2.082786560E1
1.073253408E1,-3.825990295E1,-1.975311470E1,-2.096646118E1
1.074248908E1,-3.861576843E1,-1.978123856E1,-2.109829712E1
1.075244408E1,-3.844200134E1,-1.965791321E1,-2.113426208E1
1.076240008E1,-3.842398071E1,-1.964697075E1,-2.120095825E1
1.077235508E1,-3.852430725E1,-1.967810059E1,-2.110191345E1
1.078231108E1,-3.843093872E1,-1.952390671E1,-2.101228333E1
1.079226608E1,-3.830638123E1,-1.967456818E1,-2.090100098E1
1.080222108E1,-3.841307068E1,-1.946190262E1,-2.093339539E1
1.081217708E1,-3.836985779E1,-1.964633179E1,-2.103376770E1
1.082213208E1,-3.874009705E1,-1.945446777E1,-2.084867859E1
1.083208708E1,-3.843055725E1,-1.949739456E1,-2.121180725E1
1.084204308E1,-3.839239502E1,-1.947089386E1,-2.128608704E1
1.085199808E1,-3.830998230E1,-1.962397003E1,-2.121282959E1
1.086195408E1,-3.830731201E1,-1.947098351E1,-2.094491577E1
1.087190908E1,-3.838453674E1,-1.966995239E1,-2.113438416E1
1.088186408E1,-3.861804199E1,-1.973214722E1,-2.128681946E1
1.089182008E1,-3.847062683E1,-1.974997902E1,-2.113241577E1
1.090177508E1,-3.840890503E1,-1.968628311E1,-2.106411743E1
1.091173008E1,-3.854716492E1,-1.950682831E1,-2.084732056E1
1.092168608E1,-3.879180908E1,-1.934555626E1,-2.073274231E1
1.093164108E1,-3.854113770E1,-1.966660881E1,-2.070893860E1
1.094159708E1,-3.845950317E1,-1.948607635E1,-2.089628601E1
1.095155208E1,-3.864930725E1,-1.948058701E1,-2.095344543E1
1.096150708E1,-3.861695862E1,-1.972802734E1,-2.105798340E1
1.097146308E1,-3.831890869E1,-1.953390312E1,-2.123413086E1
1.098141808E1,-3.838981628E1,-1.951871490E1,-2.088899231E1
1.099137308E1,-3.850628662E1,-1.940843201E1,-2.130436707E1
1.100132908E1,-3.850138855E1,-1.939432335E1,-2.134489441E1
1.101128408E1,-3.842677307E1,-1.953026199E1,-2.123771667E1
1.102123908E1,-3.839785767E1,-1.968707275E1,-2.138571167E1
1.103119508E1,-3.833576965E1,-1.954935265E1,-2.095079041E1
1.104115008E1,-3.841859436E1,-1.939367104E1,-2.077192688E1
1.105110608E1,-3.822138977E1,-1.946039963E1,-2.104666138E1
1.106106108E1,-3.848463440E1,-1.955696106E1,-2.097476196E1
1.107101608E1,-3.836633301E1,-1.957574272E1,-2.124838257E1
1.108097208E1,-3.845228577E1,-1.936275673E1,-2.091036987E1
1.109092708E1,-3.834361267E1,-1.961549377E1,-2.087156677E1
1.110088208E1,-3.816967773E1,-1.967897606E1,-2.116262817E1
1.111083808E1,-3.813552856E1,-1.953531265E1,-2.102375793E1
1.112079308E1,-3.821954346E1,-1.969945908E1,-2.101484680E1
1.113074908E1,-3.823493958E1,-1.961628723E1,-2.104782104E1
1.114070408E1,-3.860990906E1,-1.941811371E1,-2.087666321E1
1.115065908E1,-3.855052185E1,-1.951975250E1,-2.098791504E1
1.116061508E1,-3.856436157E1,-1.947105789E1,-2.095138550E1
1.117057008E1,-3.837011719E1,-1.961362457E1,-2.128773499E1
1.118052508E1,-3.826095581E1,-1.955907822E1,-2.083160400E1
1.119048108E1,-3.840353394E1,-1.944734001E1,-2.081974792E1
1.120043608E1,-3.831553650E1,-1.934879684E1,-2.096128845E1
1.121039208E1,-3.834881592E1,-1.947353172E1,-2.110997009E1
1.122034708E1,-3.835368347E1,-1.963325691E1,-2.125854492E1
1.123030208E1,-3.849734497E1,-1.944355202E1,-2.100297546E1
1.124025808E1,-3.834994507E1,-1.945752335E1,-2.096644592E1
1.125021246E1,-3.800321960E1,-1.944928551E1,-2.043655396E1
1.126016746E1,-3.806346130E1,-1.950104141E1,-2.076544189E1
1.127012346E1,-3.838565063E1,-1.930345535E1,-2.065585327E1
1.128007846E1,-3.841497803E1,-1.941277122E1,-2.067643738E1
1.129003446E1,-3.828125000E1,-1.945006180E1,-2.089553833E1
1.129998946E1,-3.823988342E1,-1.943506622E1,-2.076707458E1
1.130994446E1,-3.820155334E1,-1.928854179E1,-2.070397949E1
1.131990046E1,-3.848695374E1,-1.946320534E1,-2.067211914E1
1.132985546E1,-3.863999939E1,-1.959084511E1,-2.087361145E1
1.133981046E1,-3.841206360E1,-1.949923706E1,-2.105027771E1
1.134976646E1,-3.854708862E1,-1.967074394E1,-2.076498413E1
1.135972146E1,-3.856663513E1,-1.956327248E1,-2.056643677E1
1.136967746E1,-3.849447632E1,-1.943114471E1,-2.062986755E1
1.137963246E1,-3.847610474E1,-1.921297836E1,-2.072152710E1
1.138958746E1,-3.850675964E1,-1.910427475E1,-2.102589417E1
1.139954346E1,-3.875354004E1,-1.903240204E1,-2.060803223E1
1.140949846E1,-3.859552002E1,-1.905507469E1,-2.026487732E1
1.141945346E1,-3.841368103E1,-1.921580505E1,-2.029370117E1
1.142940946E1,-3.842517090E1,-1.939555359E1,-2.039979553E1
1.143936446E1,-3.827157593E1,-1.922296715E1,-2.054151917E1
1.144931946E1,-3.818911743E1,-1.923192024E1,-2.055784607E1
1.145927546E1,-3.856201172E1,-1.937042618E1,-2.047016907E1
1.146923046E1,-3.838882446E1,-1.919696426E1,-2.026292419E1
1.147918646E1,-3.827520752E1,-1.923439789E1,-2.028849792E1
1.148914146E1,-3.839431763E1,-1.920576668E1,-2.083215332E1
1.149909646E1,-3.849446106E1,-1.920525742E1,-2.085173035E1
1.150905246E1,-3.858793640E1,-1.937275124E1,-2.060003662E1
1.151900746E1,-3.870704651E1,-1.922776413E1,-2.080720520E1
1.152896246E1,-3.854716492E1,-1.922429085E1,-2.076509094E1
1.153891846E1,-3.869461060E1,-1.914765549E1,-2.107348633E1
1.154887346E1,-3.848149109E1,-1.936064529E1,-2.068569946E1
1.155882946E1,-3.839401245E1,-1.939783859E1,-2.085424805E1
1.156878446E1,-3.814907837E1,-1.926082993E1,-2.101638794E1
1.157873946E1,-3.826400757E1,-1.942584610E1,-2.074800110E1
1.158869546E1,-3.836485291E1,-1.936095428E1,-2.078553772E1
1.159865046E1,-3.808261108E1,-1.948474121E1,-2.049269104E1
1.160860546E1,-3.816651917E1,-1.945537186E1,-2.056347656E1
1.161856146E1,-3.796878052E1,-1.952365494E1,-2.072048950E1
1.162851646E1,-3.821015930E1,-1.956998634E1,-2.082835388E1
1.163847246E1,-3.827444458E1,-1.954828453E1,-2.083950806E1
1.164842746E1,-3.841212463E1,-1.928794098E1,-2.097883606E1
1.165838246E1,-3.854765320E1,-1.939515877E1,-2.101612854E1
1.166833846E1,-3.844845581E1,-1.951750946E1,-2.073707581E1
1.167829346E1,-3.844194031E1,-1.948412895E1,-2.045167542E1
1.168824846E1,-3.839199829E1,-1.947838402E1,-2.040597534E1
1.169820446E1,-3.838909912E1,-1.923730659E1,-2.036326599E1
1.170815946E1,-3.842787170E1,-1.929086494E1,-2.038636780E1
1.171811546E1,-3.816505432E1,-1.946095276E1,-2.063037109E1
1.172807046E1,-3.834660339E1,-1.931647491E1,-2.045469666E1
1.173802546E1,-3.821884155E1,-1.927945900E1,-2.080670166E1
1.174798146E1,-3.834550476E1,-1.942453194E1,-2.032116699E1
1.175793646E1,-3.815208435E1,-1.937656021E1,-2.031056213E1
1.176789146E1,-3.812464905E1,-1.943628502E1,-2.047738647E1
1.177784746E1,-3.824424744E1,-1.949316025E1,-2.088092041E1
1.178780246E1,-3.815719604E1,-1.937082291E1,-2.077059937E1
1.179775846E1,-3.815460205E1,-1.937219048E1,-2.082424927E1
1.180771346E1,-3.839346313E1,-1.951398468E1,-2.077412415E1
1.181766846E1,-3.824758911E1,-1.943975639E1,-2.067074585E1
1.182762446E1,-3.832699585E1,-1.925911522E1,-2.066186523E1
1.183757946E1,-3.860876465E1,-1.932427597E1,-2.047428894E1
1.184753446E1,-3.847036743E1,-1.925165939E1,-1.991372681E1
1.185749046E1,-3.820098877E1,-1.944265366E1,-2.013056946E1
1.186744546E1,-3.837950134E1,-1.943212891E1,-2.006497192E1
1.187740046E1,-3.842201233E1,-1.944111824E1,-1.989901733E1
1.188735646E1,-3.830317688E1,-1.937830162E1,-2.020875549E1
1.189731146E1,-3.832359314E1,-1.930824471E1,-2.030389404E1
1.190726746E1,-3.820935059E1,-1.922924995E1,-2.049562073E1
1.191722246E1,-3.817318726E1,-1.944364548E1,-2.033412170E1
1.192717746E1,-3.829006958E1,-1.929030609E1,-2.064973450E1
1.193713346E1,-3.815473938E1,-1.950158691E1,-2.068197632E1
1.194708846E1,-3.824339294E1,-1.924621201E1,-2.029161072E1
1.195704346E1,-3.808447266E1,-1.963909912E1,-2.044082642E1
1.196699946E1,-3.802346802E1,-1.951573181E1,-2.037669373E1
1.197695446E1,-3.815527344E1,-1.928653526E1,-2.031381226E1
