"Time (s)","Pressure (hPa)"
1.484880447E2,1.004732117E3
1.485280443E2,1.004734436E3
1.485680461E2,1.004737183E3
1.486080488E2,1.004742310E3
1.486480464E2,1.004703430E3
1.486880441E2,1.004735046E3
1.487280445E2,1.004716187E3
1.487680476E2,1.004763123E3
1.488080687E2,1.004778442E3
1.488480519E2,1.004757812E3
1.488880496E2,1.004752686E3
1.489280543E2,1.004765686E3
1.489680456E2,1.004801819E3
1.490080493E2,1.004796692E3
1.490480449E2,1.004757996E3
1.490880452E2,1.004802246E3
1.491280451E2,1.004825195E3
1.491680512E2,1.004856628E3
1.492080451E2,1.004877441E3
1.492480465E2,1.004897644E3
1.492880456E2,1.004908447E3
1.493280438E2,1.004903809E3
1.493680479E2,1.004921631E3
1.494080480E2,1.004916565E3
1.494480428E2,1.004945007E3
1.494880457E2,1.004929504E3
1.495280463E2,1.004944580E3
1.495680454E2,1.004972839E3
1.496080556E2,1.004946960E3
1.496480436E2,1.004962219E3
1.496880472E2,1.004962891E3
1.497280481E2,1.004944580E3
1.497680495E2,1.004985840E3
1.498080460E2,1.004986267E3
1.498480431E2,1.004965027E3
1.498880467E2,1.004957581E3
1.499280449E2,1.004947571E3
1.499680475E2,1.004989197E3
1.500080463E2,1.004944397E3
1.500480432E2,1.004963318E3
1.500880486E2,1.004931396E3
1.501280447E2,1.004907410E3
