,torso_7_Xposition,torso_7_Yposition,torso_7_Zposition,torso_7_Zrotation,torso_7_Xrotation,torso_7_Yrotation
4380,-2.90401e-17,10.5513,1.57691,0.011331,0.128441,-0.00256382
4381,-2.90401e-17,10.5513,1.57691,0.0116372,0.127553,-0.00236527
4382,-2.90401e-17,10.5513,1.57691,0.0118329,0.126594,-0.00216171
4383,-2.90401e-17,10.5513,1.57691,0.0118254,0.125648,-0.0019263
4384,-2.90401e-17,10.5513,1.57691,0.0115703,0.124825,-0.00165721
4385,-2.90401e-17,10.5513,1.57691,0.0110945,0.124216,-0.00135955
4386,-2.90401e-17,10.5513,1.57691,0.0104746,0.123948,-0.00118656
4387,-2.90401e-17,10.5513,1.57691,0.00986846,0.123799,-0.00120982
4388,-2.90401e-17,10.5513,1.57691,0.0092897,0.123588,-0.00134364
4389,-2.90401e-17,10.5513,1.57691,0.00864499,0.123367,-0.0015395
4390,-2.90401e-17,10.5513,1.57691,0.00782257,0.123272,-0.00178657
4391,-2.90401e-17,10.5513,1.57691,0.00678472,0.123351,-0.00211169
4392,-2.90401e-17,10.5513,1.57691,0.00567332,0.123587,-0.00240105
4393,-2.90401e-17,10.5513,1.57691,0.00453822,0.12431,-0.00261948
4394,-2.90401e-17,10.5513,1.57691,0.00347217,0.124949,-0.0027413
4395,-2.90401e-17,10.5513,1.57691,0.00240368,0.125364,-0.00272284
4396,-2.90401e-17,10.5513,1.57691,0.00126051,0.125764,-0.00257369
4397,-2.90401e-17,10.5513,1.57691,0.000145748,0.126627,-0.00243393
4398,-2.90401e-17,10.5513,1.57691,-0.000590289,0.127654,-0.00219083
4399,-2.90401e-17,10.5513,1.57691,-0.00110541,0.128239,-0.00187994
4400,-2.90401e-17,10.5513,1.57691,-0.00158369,0.128664,-0.00159962
4401,-2.90401e-17,10.5513,1.57691,-0.0020792,0.129141,-0.00148401
4402,-2.90401e-17,10.5513,1.57691,-0.0025377,0.129746,-0.0016168
4403,-2.90401e-17,10.5513,1.57691,-0.00281889,0.130365,-0.00194044
4404,-2.90401e-17,10.5513,1.57691,-0.00276932,0.130821,-0.00233598
4405,-2.90401e-17,10.5513,1.57691,-0.00263134,0.131481,-0.00276017
4406,-2.90401e-17,10.5513,1.57691,-0.00245543,0.132331,-0.00327366
4407,-2.90401e-17,10.5513,1.57691,-0.0022699,0.133177,-0.00387863
4408,-2.90401e-17,10.5513,1.57691,-0.00209534,0.133656,-0.00456988
4409,-2.90401e-17,10.5513,1.57691,-0.00195977,0.133245,-0.00539103
4410,-2.90401e-17,10.5513,1.57691,-0.00188419,0.13293,-0.006328
4411,-2.90401e-17,10.5513,1.57691,-0.00192137,0.133571,-0.00736791
4412,-2.90401e-17,10.5513,1.57691,-0.00209692,0.134562,-0.0085698
4413,-2.90401e-17,10.5513,1.57691,-0.00232125,0.135396,-0.00993473
4414,-2.90401e-17,10.5513,1.57691,-0.00248251,0.135788,-0.0114043
4415,-2.90401e-17,10.5513,1.57691,-0.00254479,0.135793,-0.0128582
4416,-2.90401e-17,10.5513,1.57691,-0.0024608,0.135563,-0.0140458
4417,-2.90401e-17,10.5513,1.57691,-0.0021656,0.135255,-0.0149365
4418,-2.90401e-17,10.5513,1.57691,-0.00165846,0.135085,-0.015462
4419,-2.90401e-17,10.5513,1.57691,-0.000981635,0.13506,-0.0156457
4420,-2.90401e-17,10.5513,1.57691,-0.00019179,0.135096,-0.0155542
4421,-2.90401e-17,10.5513,1.57691,0.000669964,0.135145,-0.0152449
4422,-2.90401e-17,10.5513,1.57691,0.00150841,0.135232,-0.0147527
4423,-2.90401e-17,10.5513,1.57691,0.00232275,0.1352,-0.0142284
4424,-2.90401e-17,10.5513,1.57691,0.00309715,0.135149,-0.0136478
4425,-2.90401e-17,10.5513,1.57691,0.00378162,0.135093,-0.0130288
4426,-2.90401e-17,10.5513,1.57691,0.00434721,0.135024,-0.0124072
4427,-2.90401e-17,10.5513,1.57691,0.00484492,0.13498,-0.0118116
4428,-2.90401e-17,10.5513,1.57691,0.00529449,0.134823,-0.0112669
4429,-2.90401e-17,10.5513,1.57691,0.00579176,0.134535,-0.0107455
4430,-2.90401e-17,10.5513,1.57691,0.00632554,0.134094,-0.0102887
4431,-2.90401e-17,10.5513,1.57691,0.00686688,0.133638,-0.00989588
4432,-2.90401e-17,10.5513,1.57691,0.00739744,0.133294,-0.0095427
4433,-2.90401e-17,10.5513,1.57691,0.00793946,0.133002,-0.00920132
4434,-2.90401e-17,10.5513,1.57691,0.00848715,0.132621,-0.00884346
4435,-2.90401e-17,10.5513,1.57691,0.00901458,0.13214,-0.00853898
4436,-2.90401e-17,10.5513,1.57691,0.00948558,0.131748,-0.00824267
4437,-2.90401e-17,10.5513,1.57691,0.00984134,0.13145,-0.00792776
4438,-2.90401e-17,10.5513,1.57691,0.0100383,0.131203,-0.00760691
4439,-2.90401e-17,10.5513,1.57691,0.0100875,0.131051,-0.00735476
4440,-2.90401e-17,10.5513,1.57691,0.0100341,0.130958,-0.00721165
4441,-2.90401e-17,10.5513,1.57691,0.00991148,0.131159,-0.00706815
4442,-2.90401e-17,10.5513,1.57691,0.00973552,0.131531,-0.00691536
4443,-2.90401e-17,10.5513,1.57691,0.00954408,0.131786,-0.00675223
4444,-2.90401e-17,10.5513,1.57691,0.0093758,0.131714,-0.00658193
4445,-2.90401e-17,10.5513,1.57691,0.00924787,0.131459,-0.00640841
4446,-2.90401e-17,10.5513,1.57691,0.00919213,0.131225,-0.00614316
4447,-2.90401e-17,10.5513,1.57691,0.00917739,0.131009,-0.00583165
4448,-2.90401e-17,10.5513,1.57691,0.00916532,0.130845,-0.00554234
4449,-2.90401e-17,10.5513,1.57691,0.00916119,0.130647,-0.00530902
4450,-2.90401e-17,10.5513,1.57691,0.00917543,0.130335,-0.00514672
4451,-2.90401e-17,10.5513,1.57691,0.00918197,0.129964,-0.0050696
4452,-2.90401e-17,10.5513,1.57691,0.00920986,0.129588,-0.0050166
4453,-2.90401e-17,10.5513,1.57691,0.00924685,0.129243,-0.00496947
4454,-2.90401e-17,10.5513,1.57691,0.00930013,0.128888,-0.00497721
4455,-2.90401e-17,10.5513,1.57691,0.0093557,0.128509,-0.00507009
4456,-2.90401e-17,10.5513,1.57691,0.00941093,0.128079,-0.00524759
4457,-2.90401e-17,10.5513,1.57691,0.0095101,0.127522,-0.00546586
4458,-2.90401e-17,10.5513,1.57691,0.00960087,0.127035,-0.00566531
4459,-2.90401e-17,10.5513,1.57691,0.00968441,0.126744,-0.00579216
4460,-2.90401e-17,10.5513,1.57691,0.00979091,0.126672,-0.00586347
4461,-2.90401e-17,10.5513,1.57691,0.00989948,0.126757,-0.00590604
4462,-2.90401e-17,10.5513,1.57691,0.00998443,0.126904,-0.00594763
4463,-2.90401e-17,10.5513,1.57691,0.0100653,0.127045,-0.00600819
4464,-2.90401e-17,10.5513,1.57691,0.0101597,0.12725,-0.00606523
4465,-2.90401e-17,10.5513,1.57691,0.010245,0.127394,-0.00613976
4466,-2.90401e-17,10.5513,1.57691,0.0103297,0.127524,-0.00625211
4467,-2.90401e-17,10.5513,1.57691,0.0104255,0.12764,-0.00639946
4468,-2.90401e-17,10.5513,1.57691,0.0105397,0.127734,-0.00658267
4469,-2.90401e-17,10.5513,1.57691,0.0106676,0.127845,-0.00683567
4470,-2.90401e-17,10.5513,1.57691,0.010863,0.127973,-0.00710726
4471,-2.90401e-17,10.5513,1.57691,0.0110771,0.127898,-0.00744258
4472,-2.90401e-17,10.5513,1.57691,0.0113355,0.127679,-0.00784002
4473,-2.90401e-17,10.5513,1.57691,0.0116326,0.12734,-0.00828254
4474,-2.90401e-17,10.5513,1.57691,0.0119466,0.126894,-0.0087517
4475,-2.90401e-17,10.5513,1.57691,0.0122556,0.126369,-0.00924233
4476,-2.90401e-17,10.5513,1.57691,0.0125493,0.125757,-0.00980104
4477,-2.90401e-17,10.5513,1.57691,0.0128737,0.125058,-0.0104606
4478,-2.90401e-17,10.5513,1.57691,0.0132334,0.124324,-0.011171
4479,-2.90401e-17,10.5513,1.57691,0.0136108,0.123605,-0.0118788
4480,-2.90401e-17,10.5513,1.57691,0.0139889,0.122899,-0.0125621
4481,-2.90401e-17,10.5513,1.57691,0.0143757,0.122106,-0.0132677
4482,-2.90401e-17,10.5513,1.57691,0.0147467,0.121283,-0.0140931
4483,-2.90401e-17,10.5513,1.57691,0.0151399,0.120405,-0.014956
4484,-2.90401e-17,10.5513,1.57691,0.0155511,0.119476,-0.0158529
4485,-2.90401e-17,10.5513,1.57691,0.0159813,0.118439,-0.0168109
4486,-2.90401e-17,10.5513,1.57691,0.0164241,0.117255,-0.0178723
4487,-2.90401e-17,10.5513,1.57691,0.0168517,0.115987,-0.0190796
4488,-2.90401e-17,10.5513,1.57691,0.0172206,0.114748,-0.020466
4489,-2.90401e-17,10.5513,1.57691,0.0175131,0.113595,-0.0219361
4490,-2.90401e-17,10.5513,1.57691,0.017691,0.112362,-0.0235314
4491,-2.90401e-17,10.5513,1.57691,0.0177543,0.111002,-0.0252423
4492,-2.90401e-17,10.5513,1.57691,0.0177183,0.10959,-0.0270129
4493,-2.90401e-17,10.5513,1.57691,0.0175892,0.10832,-0.0287465
4494,-2.90401e-17,10.5513,1.57691,0.0172689,0.107299,-0.0304075
4495,-2.90401e-17,10.5513,1.57691,0.0169004,0.106201,-0.032035
4496,-2.90401e-17,10.5513,1.57691,0.0164762,0.105118,-0.033579
4497,-2.90401e-17,10.5513,1.57691,0.0160164,0.104,-0.0350304
4498,-2.90401e-17,10.5513,1.57691,0.0155514,0.1027,-0.0364124
4499,-2.90401e-17,10.5513,1.57691,0.0151019,0.101019,-0.0377698
4500,-2.90401e-17,10.5513,1.57691,0.0146985,0.0993771,-0.0390364
4501,-2.90401e-17,10.5513,1.57691,0.0143359,0.0980197,-0.0402257
4502,-2.90401e-17,10.5513,1.57691,0.0140313,0.0967876,-0.0413986
4503,-2.90401e-17,10.5513,1.57691,0.0138255,0.0955364,-0.0425454
4504,-2.90401e-17,10.5513,1.57691,0.0137686,0.0941324,-0.0436251
4505,-2.90401e-17,10.5513,1.57691,0.0139044,0.092442,-0.044608
4506,-2.90401e-17,10.5513,1.57691,0.0140549,0.0913325,-0.0455078
4507,-2.90401e-17,10.5513,1.57691,0.0143417,0.090461,-0.0463673
4508,-2.90401e-17,10.5513,1.57691,0.0148029,0.0894012,-0.0474498
4509,-2.90401e-17,10.5513,1.57691,0.015279,0.0879776,-0.0489687
4510,-2.90401e-17,10.5513,1.57691,0.0156278,0.0861542,-0.0510473
4511,-2.90401e-17,10.5513,1.57691,0.0159549,0.0839107,-0.0536807
4512,-2.90401e-17,10.5513,1.57691,0.0163718,0.0811378,-0.0567586
4513,-2.90401e-17,10.5513,1.57691,0.016764,0.0774443,-0.0599793
4514,-2.90401e-17,10.5513,1.57691,0.0169398,0.0736176,-0.0633729
4515,-2.90401e-17,10.5513,1.57691,0.0170119,0.0699154,-0.0669225
4516,-2.90401e-17,10.5513,1.57691,0.0171615,0.0662725,-0.0704877
4517,-2.90401e-17,10.5513,1.57691,0.0173843,0.0625314,-0.0737209
4518,-2.90401e-17,10.5513,1.57691,0.0175467,0.0584511,-0.0766133
4519,-2.90401e-17,10.5513,1.57691,0.017643,0.0541687,-0.0792583
4520,-2.90401e-17,10.5513,1.57691,0.0176121,0.0500155,-0.0816756
4521,-2.90401e-17,10.5513,1.57691,0.0174921,0.0460181,-0.083941
4522,-2.90401e-17,10.5513,1.57691,0.0173414,0.0420918,-0.0861369
4523,-2.90401e-17,10.5513,1.57691,0.017154,0.0382505,-0.0882998
4524,-2.90401e-17,10.5513,1.57691,0.0168803,0.034336,-0.0905423
4525,-2.90401e-17,10.5513,1.57691,0.0164371,0.0308073,-0.0927925
4526,-2.90401e-17,10.5513,1.57691,0.0157881,0.0276971,-0.0950039
4527,-2.90401e-17,10.5513,1.57691,0.0149738,0.0248698,-0.0971138
4528,-2.90401e-17,10.5513,1.57691,0.0140149,0.0222775,-0.0990421
4529,-2.90401e-17,10.5513,1.57691,0.0128087,0.0202363,-0.100687
4530,-2.90401e-17,10.5513,1.57691,0.0115785,0.0191118,-0.102026
4531,-2.90401e-17,10.5513,1.57691,0.010216,0.0186299,-0.10318
4532,-2.90401e-17,10.5513,1.57691,0.00875333,0.0185522,-0.104248
4533,-2.90401e-17,10.5513,1.57691,0.00719357,0.0187801,-0.105215
4534,-2.90401e-17,10.5513,1.57691,0.00553349,0.019326,-0.106028
4535,-2.90401e-17,10.5513,1.57691,0.00378806,0.0202856,-0.106692
4536,-2.90401e-17,10.5513,1.57691,0.00185008,0.0218317,-0.107084
4537,-2.90401e-17,10.5513,1.57691,-0.000141935,0.0237761,-0.107288
4538,-2.90401e-17,10.5513,1.57691,-0.00212633,0.0260441,-0.107226
4539,-2.90401e-17,10.5513,1.57691,-0.00402132,0.0284984,-0.106917
4540,-2.90401e-17,10.5513,1.57691,-0.00579007,0.031093,-0.106398
4541,-2.90401e-17,10.5513,1.57691,-0.00751098,0.0340429,-0.105653
4542,-2.90401e-17,10.5513,1.57691,-0.00907448,0.0377165,-0.104672
4543,-2.90401e-17,10.5513,1.57691,-0.0105609,0.0422336,-0.103403
4544,-2.90401e-17,10.5513,1.57691,-0.0119056,0.0476032,-0.101822
4545,-2.90401e-17,10.5513,1.57691,-0.0130494,0.0535801,-0.0999261
4546,-2.90401e-17,10.5513,1.57691,-0.0139551,0.0598404,-0.0977912
4547,-2.90401e-17,10.5513,1.57691,-0.0146227,0.0661672,-0.0956484
4548,-2.90401e-17,10.5513,1.57691,-0.0151097,0.07239,-0.0935486
4549,-2.90401e-17,10.5513,1.57691,-0.0154815,0.0785768,-0.091307
4550,-2.90401e-17,10.5513,1.57691,-0.0159138,0.0846642,-0.0889372
4551,-2.90401e-17,10.5513,1.57691,-0.0164899,0.0905803,-0.0865625
4552,-2.90401e-17,10.5513,1.57691,-0.0172016,0.0962668,-0.0842991
4553,-2.90401e-17,10.5513,1.57691,-0.0179506,0.101699,-0.0821338
4554,-2.90401e-17,10.5513,1.57691,-0.0186906,0.106312,-0.0801107
4555,-2.90401e-17,10.5513,1.57691,-0.0193862,0.110108,-0.0782077
4556,-2.90401e-17,10.5513,1.57691,-0.019964,0.113345,-0.0764167
4557,-2.90401e-17,10.5513,1.57691,-0.0203357,0.116241,-0.0746602
4558,-2.90401e-17,10.5513,1.57691,-0.0204745,0.118838,-0.0728709
4559,-2.90401e-17,10.5513,1.57691,-0.020496,0.120848,-0.0710771
4560,-2.90401e-17,10.5513,1.57691,-0.0203624,0.122233,-0.0692952
4561,-2.90401e-17,10.5513,1.57691,-0.020146,0.123668,-0.0675041
4562,-2.90401e-17,10.5513,1.57691,-0.0197983,0.125119,-0.0657432
4563,-2.90401e-17,10.5513,1.57691,-0.0193383,0.126361,-0.0640625
4564,-2.90401e-17,10.5513,1.57691,-0.0187878,0.12717,-0.0625212
4565,-2.90401e-17,10.5513,1.57691,-0.0180994,0.127517,-0.0611884
4566,-2.90401e-17,10.5513,1.57691,-0.017219,0.127226,-0.0601425
4567,-2.90401e-17,10.5513,1.57691,-0.0162269,0.126652,-0.0592591
4568,-2.90401e-17,10.5513,1.57691,-0.0151568,0.125842,-0.0585814
4569,-2.90401e-17,10.5513,1.57691,-0.0140086,0.124798,-0.0581299
4570,-2.90401e-17,10.5513,1.57691,-0.0127639,0.12351,-0.0578931
4571,-2.90401e-17,10.5513,1.57691,-0.0114016,0.121985,-0.0578187
4572,-2.90401e-17,10.5513,1.57691,-0.00980952,0.120237,-0.057753
4573,-2.90401e-17,10.5513,1.57691,-0.00804115,0.118567,-0.0575896
4574,-2.90401e-17,10.5513,1.57691,-0.0061705,0.116837,-0.057397
4575,-2.90401e-17,10.5513,1.57691,-0.00421379,0.115141,-0.0571174
4576,-2.90401e-17,10.5513,1.57691,-0.00218897,0.113662,-0.0566549
4577,-2.90401e-17,10.5513,1.57691,-0.000180768,0.112524,-0.0559686
4578,-2.90401e-17,10.5513,1.57691,0.00168978,0.111549,-0.0551279
4579,-2.90401e-17,10.5513,1.57691,0.00352588,0.110461,-0.0541891
4580,-2.90401e-17,10.5513,1.57691,0.00527488,0.109293,-0.0531573
4581,-2.90401e-17,10.5513,1.57691,0.00683916,0.108095,-0.0520602
4582,-2.90401e-17,10.5513,1.57691,0.00814667,0.106906,-0.0509235
4583,-2.90401e-17,10.5513,1.57691,0.00922446,0.105708,-0.0497441
4584,-2.90401e-17,10.5513,1.57691,0.01008,0.104419,-0.0485826
4585,-2.90401e-17,10.5513,1.57691,0.0107805,0.103176,-0.047495
4586,-2.90401e-17,10.5513,1.57691,0.0112367,0.102057,-0.0464479
4587,-2.90401e-17,10.5513,1.57691,0.0114691,0.101056,-0.0454064
4588,-2.90401e-17,10.5513,1.57691,0.0115246,0.10011,-0.0443982
4589,-2.90401e-17,10.5513,1.57691,0.0113846,0.0991382,-0.0435844
4590,-2.90401e-17,10.5513,1.57691,0.011034,0.0982297,-0.0433141
4591,-2.90401e-17,10.5513,1.57691,0.0105787,0.0975237,-0.0433752
4592,-2.90401e-17,10.5513,1.57691,0.0100467,0.0969714,-0.043706
4593,-2.90401e-17,10.5513,1.57691,0.00950892,0.0965313,-0.0442212
4594,-2.90401e-17,10.5513,1.57691,0.00903794,0.0961306,-0.044847
4595,-2.90401e-17,10.5513,1.57691,0.00866365,0.0956216,-0.0455596
4596,-2.90401e-17,10.5513,1.57691,0.00847037,0.0949152,-0.0463013
4597,-2.90401e-17,10.5513,1.57691,0.00852463,0.0938827,-0.0470172
4598,-2.90401e-17,10.5513,1.57691,0.00877199,0.0924128,-0.0477927
4599,-2.90401e-17,10.5513,1.57691,0.0091795,0.0905459,-0.048683
4600,-2.90401e-17,10.5513,1.57691,0.00972561,0.0883942,-0.049698
4601,-2.90401e-17,10.5513,1.57691,0.0103887,0.0860564,-0.0507886
4602,-2.90401e-17,10.5513,1.57691,0.0111361,0.0837579,-0.0518005
4603,-2.90401e-17,10.5513,1.57691,0.0118717,0.0816748,-0.0526325
4604,-2.90401e-17,10.5513,1.57691,0.0126059,0.0797768,-0.0532272
4605,-2.90401e-17,10.5513,1.57691,0.0133414,0.078043,-0.0535646
4606,-2.90401e-17,10.5513,1.57691,0.0140691,0.0764481,-0.0536531
4607,-2.90401e-17,10.5513,1.57691,0.0147617,0.0749469,-0.0535185
4608,-2.90401e-17,10.5513,1.57691,0.0153035,0.0735041,-0.0529984
4609,-2.90401e-17,10.5513,1.57691,0.0157187,0.0722835,-0.0522164
4610,-2.90401e-17,10.5513,1.57691,0.0159786,0.0713439,-0.051209
4611,-2.90401e-17,10.5513,1.57691,0.0160498,0.0707383,-0.0499738
4612,-2.90401e-17,10.5513,1.57691,0.0159368,0.0704421,-0.0485078
4613,-2.90401e-17,10.5513,1.57691,0.0157284,0.0702736,-0.0468486
4614,-2.90401e-17,10.5513,1.57691,0.0154661,0.0702087,-0.0449069
4615,-2.90401e-17,10.5513,1.57691,0.015253,0.0701947,-0.0427501
4616,-2.90401e-17,10.5513,1.57691,0.0150567,0.0703873,-0.0403716
4617,-2.90401e-17,10.5513,1.57691,0.0148438,0.0708472,-0.0378659
4618,-2.90401e-17,10.5513,1.57691,0.0146059,0.0715348,-0.0353747
4619,-2.90401e-17,10.5513,1.57691,0.0143863,0.072306,-0.0330313
4620,-2.90401e-17,10.5513,1.57691,0.0142576,0.0733744,-0.030914
4621,-2.90401e-17,10.5513,1.57691,0.0141395,0.0747125,-0.0289454
4622,-2.90401e-17,10.5513,1.57691,0.0140133,0.0763014,-0.0271697
4623,-2.90401e-17,10.5513,1.57691,0.0138841,0.0780728,-0.0256433
4624,-2.90401e-17,10.5513,1.57691,0.0137779,0.0799397,-0.0244091
4625,-2.90401e-17,10.5513,1.57691,0.0137393,0.081829,-0.0234705
4626,-2.90401e-17,10.5513,1.57691,0.013781,0.0837134,-0.0227889
4627,-2.90401e-17,10.5513,1.57691,0.0138636,0.0857691,-0.0223169
4628,-2.90401e-17,10.5513,1.57691,0.0139852,0.0877496,-0.0220904
4629,-2.90401e-17,10.5513,1.57691,0.0141469,0.0896108,-0.0220769
4630,-2.90401e-17,10.5513,1.57691,0.0143563,0.091378,-0.022219
4631,-2.90401e-17,10.5513,1.57691,0.0146325,0.0929977,-0.0224812
4632,-2.90401e-17,10.5513,1.57691,0.0149271,0.0944991,-0.0228126
4633,-2.90401e-17,10.5513,1.57691,0.0151536,0.0960042,-0.0231524
4634,-2.90401e-17,10.5513,1.57691,0.0153731,0.0975244,-0.0234212
4635,-2.90401e-17,10.5513,1.57691,0.0156203,0.0987963,-0.0235989
4636,-2.90401e-17,10.5513,1.57691,0.0158969,0.099595,-0.0236808
4637,-2.90401e-17,10.5513,1.57691,0.0161637,0.10007,-0.0236278
4638,-2.90401e-17,10.5513,1.57691,0.0163549,0.100843,-0.0233873
4639,-2.90401e-17,10.5513,1.57691,0.0164221,0.10151,-0.0230742
4640,-2.90401e-17,10.5513,1.57691,0.0163651,0.102025,-0.0227667
4641,-2.90401e-17,10.5513,1.57691,0.0161895,0.102385,-0.0224596
4642,-2.90401e-17,10.5513,1.57691,0.015906,0.102817,-0.022096
4643,-2.90401e-17,10.5513,1.57691,0.0155282,0.103979,-0.0216005
4644,-2.90401e-17,10.5513,1.57691,0.0149971,0.105521,-0.0210406
4645,-2.90401e-17,10.5513,1.57691,0.0144169,0.107004,-0.0205301
4646,-2.90401e-17,10.5513,1.57691,0.0137926,0.108255,-0.0201028
4647,-2.90401e-17,10.5513,1.57691,0.0131584,0.109145,-0.0198229
4648,-2.90401e-17,10.5513,1.57691,0.0125502,0.109677,-0.0197337
4649,-2.90401e-17,10.5513,1.57691,0.011976,0.110079,-0.0198033
4650,-2.90401e-17,10.5513,1.57691,0.0114713,0.110463,-0.0199529
4651,-2.90401e-17,10.5513,1.57691,0.0110682,0.110565,-0.0201566
4652,-2.90401e-17,10.5513,1.57691,0.0107741,0.110524,-0.0204478
4653,-2.90401e-17,10.5513,1.57691,0.0105974,0.110436,-0.0208199
4654,-2.90401e-17,10.5513,1.57691,0.010536,0.110423,-0.0212273
4655,-2.90401e-17,10.5513,1.57691,0.0105638,0.110699,-0.0215849
4656,-2.90401e-17,10.5513,1.57691,0.0106063,0.111347,-0.0218562
4657,-2.90401e-17,10.5513,1.57691,0.0106184,0.11198,-0.0220997
4658,-2.90401e-17,10.5513,1.57691,0.0106235,0.112548,-0.0223238
4659,-2.90401e-17,10.5513,1.57691,0.0106433,0.113085,-0.0224962
4660,-2.90401e-17,10.5513,1.57691,0.0106965,0.113673,-0.0225676
4661,-2.90401e-17,10.5513,1.57691,0.010798,0.114391,-0.0224955
4662,-2.90401e-17,10.5513,1.57691,0.0110473,0.115318,-0.022248
4663,-2.90401e-17,10.5513,1.57691,0.0113164,0.116318,-0.0219334
4664,-2.90401e-17,10.5513,1.57691,0.0115801,0.117364,-0.0215671
4665,-2.90401e-17,10.5513,1.57691,0.0118345,0.118378,-0.0211568
4666,-2.90401e-17,10.5513,1.57691,0.0120836,0.119299,-0.0207101
4667,-2.90401e-17,10.5513,1.57691,0.0123258,0.120147,-0.0202417
4668,-2.90401e-17,10.5513,1.57691,0.0125498,0.120937,-0.0197707
4669,-2.90401e-17,10.5513,1.57691,0.0127886,0.121649,-0.0193148
4670,-2.90401e-17,10.5513,1.57691,0.0129745,0.122268,-0.0188557
4671,-2.90401e-17,10.5513,1.57691,0.0131104,0.122809,-0.0184071
4672,-2.90401e-17,10.5513,1.57691,0.0132195,0.123296,-0.0179817
4673,-2.90401e-17,10.5513,1.57691,0.0132895,0.123737,-0.0175554
4674,-2.90401e-17,10.5513,1.57691,0.0133473,0.124207,-0.0171359
4675,-2.90401e-17,10.5513,1.57691,0.0133945,0.124698,-0.0167341
4676,-2.90401e-17,10.5513,1.57691,0.0133949,0.125225,-0.0163797
4677,-2.90401e-17,10.5513,1.57691,0.0133592,0.125718,-0.0160761
4678,-2.90401e-17,10.5513,1.57691,0.0133122,0.126107,-0.0158081
4679,-2.90401e-17,10.5513,1.57691,0.0132568,0.126427,-0.0155505
4680,-2.90401e-17,10.5513,1.57691,0.0132141,0.126794,-0.0153121
4681,-2.90401e-17,10.5513,1.57691,0.0132123,0.127152,-0.0150313
4682,-2.90401e-17,10.5513,1.57691,0.0132332,0.127524,-0.0147076
4683,-2.90401e-17,10.5513,1.57691,0.0132755,0.127883,-0.0143494
4684,-2.90401e-17,10.5513,1.57691,0.0133403,0.128196,-0.0139732
4685,-2.90401e-17,10.5513,1.57691,0.0134146,0.128475,-0.0136031
4686,-2.90401e-17,10.5513,1.57691,0.0135284,0.128665,-0.0132461
4687,-2.90401e-17,10.5513,1.57691,0.0136611,0.12874,-0.0129109
4688,-2.90401e-17,10.5513,1.57691,0.0137944,0.128758,-0.0125848
4689,-2.90401e-17,10.5513,1.57691,0.0139383,0.128796,-0.0122455
4690,-2.90401e-17,10.5513,1.57691,0.0141061,0.128915,-0.0118804
4691,-2.90401e-17,10.5513,1.57691,0.0142876,0.129109,-0.0115066
4692,-2.90401e-17,10.5513,1.57691,0.0144657,0.129368,-0.011151
4693,-2.90401e-17,10.5513,1.57691,0.0146514,0.12951,-0.0108126
4694,-2.90401e-17,10.5513,1.57691,0.0148001,0.129593,-0.0105142
4695,-2.90401e-17,10.5513,1.57691,0.0149111,0.129665,-0.0102647
4696,-2.90401e-17,10.5513,1.57691,0.0150025,0.129755,-0.0100629
4697,-2.90401e-17,10.5513,1.57691,0.0150839,0.129867,-0.00990043
4698,-2.90401e-17,10.5513,1.57691,0.0151431,0.129995,-0.00975936
4699,-2.90401e-17,10.5513,1.57691,0.0151679,0.130186,-0.00965501
4700,-2.90401e-17,10.5513,1.57691,0.0151914,0.130389,-0.00954447
4701,-2.90401e-17,10.5513,1.57691,0.015207,0.130527,-0.00943633
4702,-2.90401e-17,10.5513,1.57691,0.0152013,0.130547,-0.00935558
4703,-2.90401e-17,10.5513,1.57691,0.0151898,0.130489,-0.00930562
4704,-2.90401e-17,10.5513,1.57691,0.0151721,0.130362,-0.00924057
4705,-2.90401e-17,10.5513,1.57691,0.0152007,0.130169,-0.00916387
4706,-2.90401e-17,10.5513,1.57691,0.0152601,0.129912,-0.00907396
4707,-2.90401e-17,10.5513,1.57691,0.0153134,0.129644,-0.00898347
4708,-2.90401e-17,10.5513,1.57691,0.0153365,0.129427,-0.00890333
4709,-2.90401e-17,10.5513,1.57691,0.0153545,0.129277,-0.0088256
4710,-2.90401e-17,10.5513,1.57691,0.0153787,0.129141,-0.00876856
4711,-2.90401e-17,10.5513,1.57691,0.0153748,0.129027,-0.00875711
4712,-2.90401e-17,10.5513,1.57691,0.0153606,0.128936,-0.00876953
4713,-2.90401e-17,10.5513,1.57691,0.0153375,0.12886,-0.00880052
4714,-2.90401e-17,10.5513,1.57691,0.0153078,0.128789,-0.00884766
4715,-2.90401e-17,10.5513,1.57691,0.0152927,0.128718,-0.00889648
4716,-2.90401e-17,10.5513,1.57691,0.0152822,0.128745,-0.00893926
4717,-2.90401e-17,10.5513,1.57691,0.0152599,0.128876,-0.00897251
4718,-2.90401e-17,10.5513,1.57691,0.0152231,0.129035,-0.00898181
4719,-2.90401e-17,10.5513,1.57691,0.0151842,0.129207,-0.00896682
4720,-2.90401e-17,10.5513,1.57691,0.0151537,0.129403,-0.00892898
4721,-2.90401e-17,10.5513,1.57691,0.0151222,0.129604,-0.00885783
4722,-2.90401e-17,10.5513,1.57691,0.0150873,0.129862,-0.00876253
4723,-2.90401e-17,10.5513,1.57691,0.0150776,0.13019,-0.00863131
4724,-2.90401e-17,10.5513,1.57691,0.0150809,0.130561,-0.00848598
4725,-2.90401e-17,10.5513,1.57691,0.0150866,0.130933,-0.00834433
