"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.667441583E0,-1.212478638E-2,1.056802368E-1,9.760153656E0
2.677397583E0,-1.856140137E-2,9.789642334E-2,9.757608948E0
2.687352583E0,-1.930984497E-2,9.340576172E-2,9.759854279E0
2.697307583E0,-2.275268555E-2,9.909393311E-2,9.757459259E0
2.707263583E0,-2.080673218E-2,1.038839722E-1,9.754016418E0
2.717218583E0,-1.616638184E-2,9.894424438E-2,9.758058014E0
2.727173583E0,-1.317260742E-2,9.610015869E-2,9.752968597E0
2.737129583E0,-1.856140137E-2,9.669891357E-2,9.751022644E0
2.747084583E0,-2.095642090E-2,1.004411316E-1,9.758507080E0
2.757039583E0,-1.990859985E-2,9.954299927E-2,9.753118286E0
2.766995583E0,-1.945953369E-2,1.064286804E-1,9.762848053E0
2.776950583E0,-1.990859985E-2,1.038839722E-1,9.758507080E0
2.786906583E0,-1.826202393E-2,9.624984741E-2,9.749525757E0
2.796861583E0,-1.661544800E-2,1.071771240E-1,9.745633850E0
2.806816583E0,-1.422042847E-2,1.058299255E-1,9.767638092E0
2.816772583E0,-1.631607056E-2,1.016386414E-1,9.772577820E0
2.826727583E0,-1.392105103E-2,1.023870850E-1,9.759854279E0
2.836682583E0,-1.227447510E-2,1.056802368E-1,9.745035095E0
2.846638583E0,-1.526824951E-2,1.013392639E-1,9.761949921E0
2.856593583E0,-2.005828857E-2,1.004411316E-1,9.768386536E0
2.866548583E0,-1.422042847E-2,9.460327148E-2,9.764794006E0
2.876504583E0,-1.766326904E-2,9.145980835E-2,9.758207703E0
2.886459583E0,-1.407073975E-2,9.639953613E-2,9.762698364E0
2.896415583E0,-1.032852173E-2,1.028361511E-1,9.757159882E0
2.906370583E0,-1.272354126E-2,1.053808594E-1,9.757159882E0
2.916325583E0,-1.032852173E-2,1.017883301E-1,9.764344940E0
2.926281583E0,-2.724334717E-2,1.023870850E-1,9.756561127E0
2.936236583E0,-1.616638184E-2,9.490264893E-2,9.750423889E0
2.946191583E0,-1.631607056E-2,9.116043091E-2,9.754465485E0
2.956147583E0,-1.511856079E-2,9.295669556E-2,9.756112061E0
2.966102583E0,-1.212478638E-2,9.295669556E-2,9.766739960E0
2.976057583E0,-1.242416382E-2,1.004411316E-1,9.755213928E0
2.986013583E0,-7.484436035E-3,1.089733887E-1,9.749675446E0
2.995968583E0,-1.227447510E-2,9.580078125E-2,9.745933228E0
3.005924583E0,-1.871109009E-2,9.565109253E-2,9.755812683E0
3.015879583E0,-2.020797729E-2,9.580078125E-2,9.762099609E0
3.025834583E0,-1.676513672E-2,9.355545044E-2,9.761949921E0
3.035790583E0,-2.185455322E-2,9.684860229E-2,9.761800232E0
3.045745583E0,-1.137634277E-2,9.999206543E-2,9.746831360E0
3.055700583E0,-1.062789917E-2,1.014889526E-1,9.762099609E0
3.065656583E0,-1.496887207E-2,1.017883301E-1,9.760153656E0
3.075611583E0,-1.571731567E-2,1.026864624E-1,9.757459259E0
3.085566583E0,-1.841171265E-2,1.011895752E-1,9.760303345E0
3.095522583E0,-1.437011719E-2,1.007405090E-1,9.761500854E0
3.105477583E0,-1.871109009E-2,1.022373962E-1,9.755513306E0
3.115433583E0,-1.706451416E-2,1.016386414E-1,9.754764862E0
3.125388583E0,-1.451980591E-2,1.010398865E-1,9.758956146E0
3.135343583E0,-1.242416382E-2,9.939331055E-2,9.747130737E0
3.145299583E0,-1.691482544E-2,9.595046997E-2,9.752519531E0
3.155254583E0,-1.481918335E-2,9.699829102E-2,9.749974823E0
3.165209583E0,-2.200424194E-2,9.864486694E-2,9.756561127E0
3.175165583E0,-1.526824951E-2,1.010398865E-1,9.753267975E0
3.185120583E0,-1.960922241E-2,1.041833496E-1,9.764943695E0
3.195075583E0,-1.826202393E-2,1.016386414E-1,9.752818909E0
3.205031583E0,-1.107696533E-2,1.064286804E-1,9.758357391E0
3.214986583E0,-1.212478638E-2,1.094224548E-1,9.762848053E0
3.224942583E0,-1.332229614E-2,1.050814819E-1,9.760003967E0
3.234897708E0,-1.586700439E-2,1.016386414E-1,9.749974823E0
3.244852708E0,-1.556762695E-2,9.639953613E-2,9.760752411E0
3.254808708E0,-9.131011963E-3,9.924362183E-2,9.753717041E0
3.264763708E0,-1.886077881E-2,9.699829102E-2,9.748777313E0
3.274718708E0,-1.541793823E-2,9.250762939E-2,9.763147430E0
3.284674708E0,-1.945953369E-2,9.714797974E-2,9.757010193E0
3.294629708E0,-1.407073975E-2,9.714797974E-2,9.754465485E0
3.304584708E0,-1.122665405E-2,9.535171509E-2,9.757159882E0
3.314540708E0,-7.185058594E-3,1.001417542E-1,9.762099609E0
3.324495708E0,-1.167572021E-2,9.669891357E-2,9.761650543E0
3.334451708E0,-1.811233521E-2,9.804611206E-2,9.757010193E0
3.344406708E0,-1.990859985E-2,9.475296021E-2,9.760752411E0
3.354361708E0,-1.901046753E-2,9.235794067E-2,9.743987274E0
3.364317708E0,-1.122665405E-2,9.610015869E-2,9.758956146E0
3.374272708E0,-1.975891113E-2,9.385482788E-2,9.778715057E0
3.384227708E0,-1.332229614E-2,9.834548950E-2,9.751920776E0
3.394183708E0,-9.580078125E-3,1.115180969E-1,9.753717041E0
3.404138708E0,-1.526824951E-2,1.134640503E-1,9.750872955E0
3.414093708E0,-2.095642090E-2,1.073268127E-1,9.759105835E0
3.424049708E0,-2.035766602E-2,9.565109253E-2,9.743238831E0
3.434004708E0,-2.814147949E-2,8.921447754E-2,9.760153656E0
3.443960708E0,-1.222956848E-1,9.430389404E-2,9.772278442E0
3.453915708E0,4.370910645E-2,8.382568359E-2,9.743089142E0
3.463870708E0,4.535568237E-2,9.190887451E-2,9.764644318E0
3.473826708E0,-5.089416504E-3,1.056802368E-1,9.778265991E0
3.483781708E0,-8.981323242E-3,1.110690308E-1,9.746382294E0
3.493736708E0,-1.122665405E-2,1.062789917E-1,9.743238831E0
3.503692708E0,-2.050735474E-2,1.040336609E-1,9.767638092E0
3.513647708E0,-1.556762695E-2,1.068777466E-1,9.764644318E0
3.523603708E0,-2.140548706E-2,9.834548950E-2,9.747729492E0
3.533558708E0,-1.676513672E-2,9.445358276E-2,9.756261749E0
3.543513708E0,-1.496887207E-2,9.475296021E-2,9.761351166E0
3.553469708E0,-1.676513672E-2,9.879455566E-2,9.752220154E0
3.563424708E0,-1.960922241E-2,8.652008057E-2,9.752519531E0
