"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.925628842E0,-8.909061551E-2,1.843503490E-2,-2.605724335E-2
2.943520992E0,-7.731787860E-2,1.869642735E-2,-2.155303955E-3
2.961413143E0,-7.546456903E-2,1.642124727E-2,-2.507877350E-2
2.979305538E0,-4.889982939E-2,9.835276753E-3,-2.628326416E-3
2.997193356E0,-4.570668191E-2,1.432825997E-2,-9.044647217E-3
3.015088131E0,-4.426591098E-2,-2.899549901E-3,-3.253555298E-2
3.032981625E0,-3.105740249E-2,9.239517152E-3,-3.623580933E-2
3.050872616E0,-3.229427338E-2,-3.649301827E-3,-6.311321259E-2
3.068766354E0,-2.571577579E-2,1.104455441E-3,-8.070659637E-2
3.086658444E0,-2.755751461E-2,-6.960108876E-4,-9.440422058E-2
3.104550533E0,-1.789729297E-2,-9.431544691E-3,-1.140279770E-1
3.122440792E0,-6.334692240E-3,-9.630795568E-3,-1.051340103E-1
3.140334713E0,-3.528802097E-2,1.563811675E-2,-1.001338959E-1
3.158224178E0,-3.892316669E-2,3.430493176E-3,-9.391498566E-2
3.176119137E0,-5.916287750E-2,7.956575602E-3,-8.201122284E-2
3.194014035E0,-5.900883675E-2,8.895505220E-3,-5.626964569E-2
3.211891598E0,-1.252062619E-1,2.254408225E-2,-4.036331177E-2
3.229784176E0,-2.320557982E-1,5.526900291E-2,-6.741523743E-3
3.247676266E0,-3.774041533E-1,1.078264788E-1,2.879142761E-3
3.265582943E0,-4.837385118E-1,1.316315234E-1,1.612281799E-2
3.283472469E0,-5.839888453E-1,1.553144902E-1,-7.288932800E-3
3.301364437E0,-6.958799958E-1,1.843460649E-1,-2.224063873E-2
3.319256527E0,-7.624970675E-1,2.132559270E-1,-1.577758789E-2
3.337136959E0,-8.429112434E-1,2.386604249E-1,-6.047439575E-2
3.355039547E0,-9.744399786E-1,2.642424405E-1,-7.953643799E-2
3.372933102E0,-1.069922328E0,3.074019551E-1,-6.915473938E-2
3.390825192E0,-1.074756980E0,3.394281268E-1,-8.770561218E-2
3.408716549E0,-1.046098709E0,3.311487138E-1,-8.286094666E-2
3.426609615E0,-1.039665103E0,3.392022252E-1,-1.031684875E-1
3.444504635E0,-1.035197139E0,3.636881113E-1,-9.950828552E-2
3.462393795E0,-1.010288954E0,3.969581127E-1,-7.360839844E-2
3.480286129E0,-9.545114636E-1,3.864518106E-1,-5.548763275E-2
3.498175777E0,-8.858072758E-1,3.927315772E-1,-4.953765869E-2
3.516067440E0,-8.412950039E-1,3.981595039E-1,-2.100658417E-2
3.533965389E0,-8.295236826E-1,4.343277216E-1,-1.082420349E-3
3.551854733E0,-8.044737577E-1,4.508672357E-1,8.250236511E-3
3.569747128E0,-7.070952654E-1,4.644128680E-1,9.266853333E-3
3.587624569E0,-6.161052585E-1,4.406588972E-1,-1.204490662E-2
3.605531246E0,-5.168625116E-1,4.192279279E-1,-2.165412903E-2
3.623423397E0,-3.906378746E-1,4.219068885E-1,-3.333091736E-2
3.641315670E0,-3.160372674E-1,4.205561280E-1,-5.689620972E-2
3.659207821E0,-2.206639349E-1,3.958723545E-1,-7.112693787E-2
3.677102841E0,-9.427523613E-2,3.679610491E-1,-1.362037659E-1
3.694989315E0,-8.646340668E-2,3.740427792E-1,-1.385059357E-1
3.712884335E0,-1.723905057E-1,4.237232506E-1,-6.607627869E-2
3.730776424E0,-1.454140544E-1,4.281840920E-1,-1.012706757E-1
3.748668758E0,-9.222488105E-2,3.869886398E-1,-1.452102661E-1
3.766561092E0,-3.074698895E-2,3.800718188E-1,-8.928680420E-2
3.784455318E0,-1.306344569E-2,4.120605290E-1,-7.220745087E-2
3.802345028E0,-3.674798459E-2,4.108508825E-1,-8.501529694E-2
3.820237301E0,-3.043214232E-2,3.963808417E-1,-2.573680878E-2
3.838129696E0,-2.128122747E-2,4.133932889E-1,-1.237106323E-2
3.856021786E0,-7.647626102E-3,4.359275997E-1,-1.398849487E-2
3.873916500E0,-1.509293914E-3,4.200714529E-1,1.556682587E-2
3.891805904E0,-8.531823754E-3,4.180620313E-1,-2.125167847E-2
3.909698299E0,7.944126427E-2,4.112769961E-1,-2.599334717E-2
