"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.534860653E0,1.758020020E1,-2.439999953E-2,-2.901159859E1
1.544871640E0,1.776319885E1,-3.903999925E-1,-2.849919891E1
1.554856015E0,1.756799889E1,-3.050000072E-1,-2.851140022E1
1.564871884E0,1.816580009E1,-2.073999941E-1,-2.887739944E1
1.574860165E0,1.853179932E1,2.928000093E-1,-2.797459984E1
1.584860409E0,1.808040047E1,3.537999988E-1,-2.930439949E1
1.594871884E0,1.737279892E1,7.319999933E-1,-2.864559937E1
1.604871884E0,1.728739929E1,3.537999988E-1,-2.884079933E1
1.614872128E0,1.769000053E1,1.586000025E-1,-2.910919952E1
1.624871884E0,1.834879875E1,4.635999799E-1,-2.858459854E1
1.634871884E0,1.787299919E1,-2.195999920E-1,-2.909700012E1
1.644860409E0,1.787299919E1,-2.439999953E-2,-2.890180016E1
1.654871884E0,1.832439995E1,2.928000093E-1,-2.788920021E1
1.664860409E0,1.786079979E1,-1.097999960E-1,-2.849919891E1
1.674872128E0,1.825119972E1,-1.951999962E-1,-2.847480011E1
1.684860409E0,1.784860039E1,-1.951999962E-1,-2.819419861E1
1.694872128E0,1.755579948E1,4.635999799E-1,-2.832839966E1
1.704860409E0,1.834879875E1,-1.097999960E-1,-2.857239914E1
1.714872128E0,1.775099945E1,1.829999983E-1,-2.820639992E1
1.724860409E0,1.766559982E1,4.513999820E-1,-2.862119865E1
1.734872128E0,1.823900032E1,9.759999812E-2,-2.798679924E1
1.744869931E0,1.784860039E1,-1.951999962E-1,-2.829179955E1
1.754871884E0,1.806819916E1,-1.097999960E-1,-2.879199982E1
1.764879940E0,1.777540016E1,1.708000004E-1,-2.891399956E1
1.774872128E0,1.812919998E1,6.588000059E-1,-2.790139961E1
1.784871640E0,1.793400002E1,1.951999962E-1,-2.769400024E1
1.794871640E0,1.815359879E1,2.683999836E-1,-2.859679985E1
1.804871884E0,1.738500023E1,-3.660000116E-2,-2.912139893E1
1.814860165E0,1.759239960E1,-1.341999918E-1,-2.941419983E1
1.824871884E0,1.795839882E1,4.635999799E-1,-2.840159988E1
1.834860653E0,1.834879875E1,6.588000059E-1,-2.838939857E1
1.844871884E0,1.823900032E1,2.805999815E-1,-2.798679924E1
1.854860409E0,1.747039986E1,3.659999967E-1,-2.852359962E1
1.864872128E0,1.758020020E1,3.537999988E-1,-2.892619896E1
1.874861142E0,1.808040047E1,6.099999696E-2,-2.929220009E1
1.884871640E0,1.751919937E1,4.879999906E-2,-2.992659950E1
